Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.006903,7.29814,[66 21] ; [61  5],[72.21568627 14.78431373] ; [54.78431373 11.21568627],0
d5,1,0.012,6.310888,[61 25] ; [58  8],[67.32894737 18.67105263] ; [51.67105263 14.32894737],0
u2,1,0.022997,5.168731,[20 14] ; [ 5 14],[16.03773585 17.96226415] ; [ 8.96226415 10.03773585],0
v2,1,0.045096,4.015064,[31 52] ; [35 30],[37.01351351 45.98648649] ; [28.98648649 36.01351351],0
p10,1,0.046903,3.94886,[63 24] ; [55  9],[67.98675497 19.01324503] ; [50.01324503 13.98675497],0
p3,1,0.052018,3.775187,[35 52] ; [37 29],[40.94117647 46.05882353] ; [31.05882353 34.94117647],0
a5,1,0.052625,3.755781,[53 34] ; [50 16],[58.56862745 28.43137255] ; [44.43137255 21.56862745],0
r3,1,0.0575,3.608079,[74 12] ; [62  3],[77.45695364  8.54304636] ; [58.54304636  6.45695364],0
n5,1,0.061238,3.503528,[52 35] ; [49 17],[57.43137255 29.56862745] ; [43.56862745 22.43137255],0
p11,1,0.097821,2.740708,[55 32] ; [50 16],[59.70588235 27.29411765] ; [45.29411765 20.70588235],0
u1,1,0.100018,2.705256,[11 76] ; [15 51],[14.78431373 72.21568627] ; [11.21568627 54.78431373],0
p8,1,0.108528,2.575526,[35 51] ; [34 29],[39.82550336 46.17449664] ; [29.17449664 33.82550336],0
r1,1,0.113988,2.498041,[57 30] ; [51 15],[61.41176471 25.58823529] ; [46.58823529 19.41176471],0
s8,1,0.12527,2.350157,[34 53] ; [34 32],[38.66666667 48.33333333] ; [29.33333333 36.66666667],0
a4,1,0.1461,2.1125,[32 55] ; [32 34],[36.39215686 50.60784314] ; [27.60784314 38.39215686],0
b2,1,0.154913,2.023197,[ 7 37] ; [11 27],[ 9.65853659 34.34146341] ; [ 8.34146341 29.65853659],0
b3,1,0.154913,2.023197,[ 7 37] ; [11 27],[ 9.65853659 34.34146341] ; [ 8.34146341 29.65853659],0
p9,1,0.158495,1.988522,[66 20] ; [55  9],[69.37333333 16.62666667] ; [51.62666667 12.37333333],0
p7,1,0.162364,1.952067,[47 38] ; [42 21],[51.11486486 33.88513514] ; [37.88513514 25.11486486],0
p4,1,0.169172,1.890263,[43 44] ; [40 26],[47.19607843 39.80392157] ; [35.80392157 30.19607843],0
n4,1,0.176239,1.829055,[50 37] ; [45 21],[54.01960784 32.98039216] ; [40.98039216 25.01960784],0
a3,1,0.185123,1.756011,[53 34] ; [47 19],[56.8627451 30.1372549] ; [43.1372549 22.8627451],0
n3,1,0.222579,1.487666,[25  6] ; [11  6],[23.25  7.75] ; [12.75  4.25],0
a8,1,0.224418,1.475893,[ 2 80] ; [ 4 57],[ 3.44055944 78.55944056] ; [ 2.55944056 58.44055944],0
s5,1,0.224747,1.473802,[35 45] ; [34 29],[38.6013986 41.3986014] ; [30.3986014 32.6013986],0
n6,1,0.22657,1.462268,[67 20] ; [56 10],[69.94117647 17.05882353] ; [53.05882353 12.94117647],0
p12,1,0.295476,1.0945,[ 4 83] ; [ 1 64],[ 2.86184211 84.13815789] ; [ 2.13815789 62.86184211],0
v3,1,0.320416,0.987248,[20 65] ; [20 45],[22.66666667 62.33333333] ; [17.33333333 47.66666667],0
r2,1,0.325189,0.967964,[76  9] ; [62  4],[77.68211921  7.31788079] ; [60.31788079  5.68211921],0
b4,1,0.328213,0.955936,[53 34] ; [35 31],[50.03921569 36.96078431] ; [37.96078431 28.03921569],0
s2,1,0.380126,0.770295,[56 30] ; [46 18],[58.48 27.52] ; [43.52 20.48],0
a2,1,0.417251,0.658044,[14 73] ; [14 52],[15.92156863 71.07843137] ; [12.07843137 53.92156863],0
s1,1,0.428341,0.627318,[ 5 81] ; [ 2 63],[ 3.98675497 82.01324503] ; [ 3.01324503 61.98675497],0
a6,1,0.453405,0.562126,[54 33] ; [37 29],[51.74509804 35.25490196] ; [39.25490196 26.74509804],0
p6,1,0.531685,0.391169,[31 56] ; [26 38],[32.8410596 54.1589404] ; [24.1589404 39.8410596],0
n1,1,0.654415,0.20038,[ 9 22] ; [ 6 11],[ 9.6875 21.3125] ; [ 5.3125 11.6875],0
d3,1,0.65886,0.194911,[64 22] ; [47 19],[62.80263158 23.19736842] ; [48.19736842 17.80263158],0
n2,1,0.681582,0.168351,[22  9] ; [13  4],[22.60416667  8.39583333] ; [12.39583333  4.60416667],0
s7,1,0.699064,0.149447,[48 36] ; [38 25],[49.14285714 34.85714286] ; [36.85714286 26.14285714],0
a1,1,0.729137,0.119906,[ 2 85] ; [ 1 65],[ 1.70588235 85.29411765] ; [ 1.29411765 64.70588235],0
b1,1,0.741506,0.108808,[32 55] ; [26 40],[32.98039216 54.01960784] ; [25.01960784 40.98039216],0
d2,1,0.766649,0.088067,[39 48] ; [28 38],[38.09803922 48.90196078] ; [28.90196078 37.09803922],0
d4,1,0.793507,0.068518,[67 20] ; [52 14],[67.66666667 19.33333333] ; [51.33333333 14.66666667],0
d1,1,0.837279,0.042179,[46 41] ; [36 30],[46.62745098 40.37254902] ; [35.37254902 30.62745098],0
v4,1,0.8514,0.035093,[81  6] ; [60  5],[80.70394737  6.29605263] ; [60.29605263  4.70394737],0
p1,1,0.872031,0.025946,[ 6 81] ; [ 5 61],[ 6.25490196 80.74509804] ; [ 4.74509804 61.25490196],0
u3,1,0.910272,0.0127,[22 12] ; [12  7],[21.81132075 12.18867925] ; [12.18867925  6.81132075],0
s3,1,0.94344,0.005033,[60 26] ; [45 20],[59.8013245 26.1986755] ; [45.1986755 19.8013245],0
a7,1,0.959993,0.002516,[57 29] ; [44 22],[57.14473684 28.85526316] ; [43.85526316 22.14473684],0
b5,1,0.968624,0.001547,[53 34] ; [40 26],[52.88235294 34.11764706] ; [40.11764706 25.88235294],0
s6,1,0.977523,0.000794,[70 17] ; [50 12],[70.06711409 16.93288591] ; [49.93288591 12.06711409],0
p2,1,0.988072,0.000223,[66 21] ; [50 16],[65.96078431 21.03921569] ; [50.03921569 15.96078431],0
