Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,1e-06,24.320046,[53 17] ; [11 29],[40.72727273 29.27272727] ; [23.27272727 16.72727273],1
a5,1,0.006647,7.366071,[45 25] ; [15 25],[38.18181818 31.81818182] ; [21.81818182 18.18181818],0
p7,1,0.026799,4.903738,[23 46] ; [22 18],[28.48623853 40.51376147] ; [16.51376147 23.48623853],0
b2,1,0.033275,4.531567,[17 31] ; [ 3 22],[13.15068493 34.84931507] ; [ 6.84931507 18.15068493],0
b3,1,0.033275,4.531567,[17 31] ; [ 3 22],[13.15068493 34.84931507] ; [ 6.84931507 18.15068493],0
r2,1,0.034882,4.450926,[61  8] ; [29 11],[56.97247706 12.02752294] ; [33.02752294  6.97247706],0
u3,1,0.049946,3.84328,[13 18] ; [14  6],[16.41176471 14.58823529] ; [10.58823529  9.41176471],0
r1,1,0.056535,3.636219,[51 19] ; [22 18],[46.45454545 23.54545455] ; [26.54545455 13.45454545],0
s4,1,0.056686,3.631787,[10 58] ; [12 28],[13.85185185 54.14814815] ; [ 8.14814815 31.85185185],0
n3,1,0.076564,3.136364,[ 9 14] ; [15  8],[12. 11.] ; [12. 11.],0
r4,1,0.113651,2.502709,[49 21] ; [22 18],[45.18181818 24.81818182] ; [25.81818182 14.18181818],0
n1,1,0.117206,2.454261,[12 13] ; [ 6 17],[ 9.375 15.625] ; [ 8.625 14.375],0
a8,1,0.138391,2.19576,[ 7 60] ; [ 1 38],[ 5.05660377 61.94339623] ; [ 2.94339623 36.05660377],0
v3,1,0.161947,1.955955,[16 52] ; [ 5 35],[13.22222222 54.77777778] ; [ 7.77777778 32.22222222],0
a6,1,0.169733,1.885296,[41 29] ; [18 22],[37.54545455 32.45454545] ; [21.45454545 18.54545455],0
p6,1,0.171943,1.865922,[10 59] ; [10 30],[12.66055046 56.33944954] ; [ 7.33944954 32.66055046],0
u1,1,0.186376,1.746032,[ 9 61] ; [ 2 38],[ 7. 63.] ; [ 4. 36.],0
n6,1,0.190412,1.714428,[45 24] ; [21 19],[41.77981651 27.22018349] ; [24.22018349 15.77981651],0
s3,1,0.1925,1.698378,[33 36] ; [14 26],[29.75229358 39.24770642] ; [17.24770642 22.75229358],0
p4,1,0.20265,1.62317,[21 48] ; [17 23],[24.05504587 44.94495413] ; [13.94495413 26.05504587],0
s7,1,0.206827,1.593495,[19 45] ; [ 7 31],[16.31372549 47.68627451] ; [ 9.68627451 28.31372549],0
d3,1,0.234346,1.414286,[38 32] ; [17 23],[35. 35.] ; [20. 20.],0
p1,1,0.250346,1.321372,[ 8 61] ; [ 2 38],[ 6.33027523 62.66972477] ; [ 3.66972477 36.33027523],0
u2,1,0.253671,1.302973,[12 19] ; [11  9],[13.98039216 17.01960784] ; [ 9.01960784 10.98039216],0
p11,1,0.261068,1.263084,[34 36] ; [15 25],[31.18181818 38.81818182] ; [17.81818182 22.18181818],0
a2,1,0.3067,1.044833,[12 58] ; [ 4 36],[10.18181818 59.81818182] ; [ 5.81818182 34.18181818],0
b5,1,0.42788,0.628571,[33 37] ; [22 18],[35. 35.] ; [20. 20.],0
d4,1,0.433883,0.612407,[42 28] ; [27 13],[43.90909091 26.09090909] ; [25.09090909 14.90909091],0
n2,1,0.445209,0.582821,[13 13] ; [14  9],[14.32653061 11.67346939] ; [12.67346939 10.32653061],0
p8,1,0.462779,0.539166,[17 53] ; [12 27],[18.62385321 51.37614679] ; [10.37614679 28.62385321],0
a1,1,0.48777,0.481443,[ 6 64] ; [ 2 38],[ 5.09090909 64.90909091] ; [ 2.90909091 37.09090909],0
