Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.001959,9.587849,[41 20] ; [ 9 19],[34.26966292 26.73033708] ; [15.73033708 12.26966292],0
a2,1,0.002576,9.086048,[20 41] ; [ 1 27],[14.39325843 46.60674157] ; [ 6.60674157 21.39325843],0
p9,1,0.013856,6.056388,[44 16] ; [13 15],[38.86363636 21.13636364] ; [18.13636364  9.86363636],0
v1,1,0.014893,5.929037,[36 24] ; [ 9 19],[30.68181818 29.31818182] ; [14.31818182 13.68181818],0
d3,1,0.015536,5.854675,[48 13] ; [15 13],[43.17977528 17.82022472] ; [19.82022472  8.17977528],0
r2,1,0.017671,5.628452,[59  2] ; [23  5],[56.20224719  4.79775281] ; [25.79775281  2.20224719],0
p2,1,0.018181,5.578629,[51 10] ; [17 11],[46.60674157 14.39325843] ; [21.39325843  6.60674157],0
n5,1,0.034627,4.463457,[41 19] ; [12 15],[36.55172414 23.44827586] ; [16.44827586 10.55172414],0
s1,1,0.057717,3.601814,[ 1 59] ; [ 3 25],[ 2.72727273 57.27272727] ; [ 1.27272727 26.72727273],0
b5,1,0.05903,3.564438,[45 16] ; [15 13],[41.12359551 19.87640449] ; [18.87640449  9.12359551],0
b4,1,0.06086,3.513798,[33 28] ; [21  7],[37.01123596 23.98876404] ; [16.98876404 11.01123596],0
p10,1,0.069621,3.291927,[36 24] ; [11 17],[32.04545455 27.95454545] ; [14.95454545 13.04545455],0
u3,1,0.07558,3.157469,[14  4] ; [5 6],[11.79310345  6.20689655] ; [7.20689655 3.79310345],0
r1,1,0.076013,3.148142,[48 13] ; [17 11],[44.5505618 16.4494382] ; [20.4494382  7.5505618],0
v4,1,0.0782,3.101928,[56  5] ; [22  6],[53.46067416  7.53932584] ; [24.53932584  3.46067416],0
p6,1,0.086674,2.935079,[31 29] ; [ 9 19],[27.27272727 32.72727273] ; [12.72727273 15.27272727],0
b1,1,0.121895,2.392804,[33 28] ; [20  8],[36.3258427 24.6741573] ; [16.6741573 11.3258427],0
v3,1,0.181238,1.787445,[18 40] ; [12 14],[20.71428571 37.28571429] ; [ 9.28571429 16.71428571],0
n1,1,0.182803,1.774691,[7 7] ; [7 2],[8.52173913 5.47826087] ; [5.47826087 3.52173913],0
s4,1,0.213237,1.549315,[12 48] ; [ 9 19],[14.31818182 45.68181818] ; [ 6.68181818 21.31818182],0
s3,1,0.235659,1.406377,[31 30] ; [18 10],[33.58426966 27.41573034] ; [15.41573034 12.58426966],0
d5,1,0.242454,1.366266,[52  9] ; [21  7],[50.03370787 10.96629213] ; [22.96629213  5.03370787],0
s5,1,0.246188,1.344809,[18 36] ; [13 15],[20.41463415 33.58536585] ; [10.58536585 17.41463415],0
