Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.000856,11.115739,[14  8] ; [30 81],[ 7.27819549 14.72180451] ; [36.72180451 74.27819549],1
r2,1,0.388861,0.7425,[21  4] ; [99 11],[22.22222222  2.77777778] ; [97.77777778 12.22222222],0
p10,1,0.412033,0.672927,[19  6] ; [73 35],[17.29323308  7.70676692] ; [74.70676692 33.29323308],0
b5,1,0.44288,0.588808,[13 12] ; [67 44],[14.70588235 10.29411765] ; [65.29411765 45.70588235],0
v4,1,0.479423,0.500175,[22  2] ; [95 15],[20.95522388  3.04477612] ; [96.04477612 13.95522388],0
a6,1,0.511485,0.431028,[14 11] ; [70 41],[15.44117647  9.55882353] ; [68.55882353 42.44117647],0
p1,1,0.530191,0.394026,[ 3 22] ; [19 92],[ 4.04411765 20.95588235] ; [17.95588235 93.04411765],0
p4,1,0.560019,0.339671,[11 14] ; [56 55],[12.31617647 12.68382353] ; [54.68382353 56.31617647],0
p3,1,0.563866,0.333055,[10 15] ; [51 59],[11.2962963 13.7037037] ; [49.7037037 60.2962963],0
u3,1,0.587343,0.294512,[7 8] ; [21 33],[6.08695652 8.91304348] ; [21.91304348 32.08695652],0
n6,1,0.592939,0.285778,[21  4] ; [88 23],[20.03676471  4.96323529] ; [88.96323529 22.03676471],0
p7,1,0.626226,0.237214,[15 10] ; [59 49],[13.90977444 11.09022556] ; [60.09022556 47.90977444],0
d1,1,0.65794,0.196036,[ 1 24] ; [  7 104],[ 1.47058824 23.52941176] ; [  6.52941176 104.47058824],0
a2,1,0.676079,0.174573,[ 2 23] ; [12 99],[ 2.57352941 22.42647059] ; [11.42647059 99.57352941],0
v1,1,0.67857,0.17174,[11 14] ; [52 55],[11.93181818 13.06818182] ; [51.06818182 55.93181818],0
s8,1,0.68719,0.162145,[ 9 16] ; [35 75],[ 8.14814815 16.85185185] ; [35.85185185 74.14814815],0
r4,1,0.717614,0.130791,[19  6] ; [88 23],[19.66911765  5.33088235] ; [87.33088235 23.66911765],0
a4,1,0.720039,0.128455,[ 6 19] ; [30 79],[ 6.71641791 18.28358209] ; [29.28358209 79.71641791],0
d5,1,0.726183,0.122646,[12 13] ; [49 62],[11.21323529 13.78676471] ; [49.78676471 61.21323529],0
p2,1,0.756613,0.096058,[19  6] ; [81 30],[18.38235294  6.61764706] ; [81.61764706 29.38235294],0
d2,1,0.774339,0.082199,[ 7 18] ; [28 83],[ 6.43382353 18.56617647] ; [28.56617647 82.43382353],0
p8,1,0.776488,0.080598,[12 13] ; [48 59],[11.36363636 13.63636364] ; [48.63636364 58.36363636],0
n3,1,0.799042,0.064815,[6 2] ; [19  8],[5.71428571 2.28571429] ; [19.28571429  7.71428571],0
b4,1,0.859909,0.031149,[14 11] ; [60 51],[13.60294118 11.39705882] ; [60.39705882 50.60294118],0
d3,1,0.893493,0.017925,[ 8 17] ; [34 77],[ 7.72058824 17.27941176] ; [34.27941176 76.72058824],0
p12,1,0.900258,0.015709,[ 2 23] ; [  8 102],[ 1.85185185 23.14814815] ; [  8.14814815 101.85185185],0
p9,1,0.927741,0.008224,[18  7] ; [78 29],[18.18181818  6.81818182] ; [77.81818182 29.18181818],0
n5,1,0.933316,0.007001,[22  3] ; [97 14],[21.875  3.125] ; [97.125 13.875],0
u2,1,0.937825,0.006085,[6 9] ; [21 33],[5.86956522 9.13043478] ; [21.13043478 32.86956522],0
