Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.005405,7.738721,[22  8] ; [23 32],[15.88235294 14.11764706] ; [29.11764706 25.88235294],0
s6,1,0.007783,7.082675,[22  9] ; [24 34],[16.02247191 14.97752809] ; [29.97752809 28.02247191],0
a4,1,0.013742,6.071003,[17 16] ; [15 43],[11.6043956 21.3956044] ; [20.3956044 37.6043956],0
s7,1,0.029277,4.751236,[13 17] ; [11 42],[ 8.6746988 21.3253012] ; [15.3253012 37.6746988],0
s5,1,0.047569,3.925142,[11 19] ; [10 47],[ 7.24137931 22.75862069] ; [13.75862069 43.24137931],0
s8,1,0.065826,3.384156,[11 21] ; [10 48],[ 7.46666667 24.53333333] ; [13.53333333 44.46666667],0
a2,1,0.066998,3.35509,[ 9 24] ; [ 7 51],[ 5.8021978 27.1978022] ; [10.1978022 47.8021978],0
p10,1,0.080961,3.04551,[18 12] ; [23 34],[14.13793103 15.86206897] ; [26.86206897 30.13793103],0
v2,1,0.085452,2.958037,[16 15] ; [18 37],[12.25581395 18.74418605] ; [21.74418605 33.25581395],0
s2,1,0.089224,2.888323,[18 15] ; [21 37],[14.14285714 18.85714286] ; [24.85714286 33.14285714],0
p1,1,0.095326,2.782045,[ 5 27] ; [ 3 55],[ 2.84444444 29.15555556] ; [ 5.15555556 52.84444444],0
p3,1,0.103165,2.655924,[12 19] ; [13 45],[ 8.70786517 22.29213483] ; [16.29213483 41.70786517],0
a5,1,0.197116,1.663618,[20 13] ; [27 31],[17.04395604 15.95604396] ; [29.95604396 28.04395604],0
u1,1,0.204736,1.608264,[ 5 28] ; [ 4 54],[ 3.26373626 29.73626374] ; [ 5.73626374 52.26373626],0
s3,1,0.225806,1.467085,[18 15] ; [24 34],[15.23076923 17.76923077] ; [26.76923077 31.23076923],0
b5,1,0.273968,1.196769,[19 14] ; [40 18],[21.3956044 11.6043956] ; [37.6043956 20.3956044],0
n1,1,0.284896,1.143584,[ 2 13] ; [ 8 21],[ 3.40909091 11.59090909] ; [ 6.59090909 22.40909091],0
p6,1,0.367528,0.812005,[ 7 23] ; [ 9 49],[ 5.45454545 24.54545455] ; [10.54545455 47.45454545],0
b2,1,0.371729,0.797878,[4 7] ; [ 7 24],[2.88095238 8.11904762] ; [ 8.11904762 22.88095238],0
b3,1,0.371729,0.797878,[4 7] ; [ 7 24],[2.88095238 8.11904762] ; [ 8.11904762 22.88095238],0
v3,1,0.385102,0.754352,[ 9 23] ; [11 44],[ 7.35632184 24.64367816] ; [12.64367816 42.35632184],0
p2,1,0.393455,0.728237,[19 13] ; [29 29],[17.06666667 14.93333333] ; [30.93333333 27.06666667],0
s1,1,0.513484,0.426961,[ 2 30] ; [ 6 52],[ 2.84444444 29.15555556] ; [ 5.15555556 52.84444444],0
r1,1,0.54896,0.359184,[22 11] ; [35 23],[20.67032967 12.32967033] ; [36.32967033 21.67032967],0
a1,1,0.558933,0.341555,[ 2 31] ; [ 2 56],[ 1.45054945 31.54945055] ; [ 2.54945055 55.45054945],0
p4,1,0.589613,0.290948,[14 18] ; [22 36],[12.8 19.2] ; [23.2 34.8],0
d1,1,0.590352,0.289794,[14 19] ; [28 30],[15.23076923 17.76923077] ; [26.76923077 31.23076923],0
n2,1,0.601258,0.273103,[9 6] ; [15 14],[8.18181818 6.81818182] ; [15.81818182 13.18181818],0
n3,1,0.603364,0.269952,[10  5] ; [17 12],[9.20454545 5.79545455] ; [17.79545455 11.20454545],0
u3,1,0.640854,0.217627,[9 5] ; [13 10],[8.32432432 5.67567568] ; [13.67567568  9.32432432],0
u2,1,0.64155,0.216721,[6 7] ; [13 11],[6.67567568 6.32432432] ; [12.32432432 11.67567568],0
b1,1,0.648742,0.20749,[16 17] ; [31 27],[17.04395604 15.95604396] ; [29.95604396 28.04395604],0
d3,1,0.660539,0.19287,[21 12] ; [33 23],[20.02247191 12.97752809] ; [33.97752809 22.02247191],0
a7,1,0.66749,0.184552,[24  9] ; [39 18],[23.1  9.9] ; [39.9 17.1],0
n5,1,0.678062,0.172316,[ 9 23] ; [14 44],[ 8.17777778 23.82222222] ; [14.82222222 43.17777778],0
d4,1,0.717337,0.131059,[26  7] ; [43 14],[25.3  7.7] ; [43.7 13.3],0
d5,1,0.776271,0.080759,[24  9] ; [43 14],[24.56666667  8.43333333] ; [42.43333333 14.56666667],0
n6,1,0.776492,0.080595,[15 17] ; [29 29],[15.64444444 16.35555556] ; [28.35555556 29.64444444],0
v4,1,0.796878,0.06625,[29  4] ; [49  8],[28.6  4.4] ; [49.4  7.6],0
r4,1,0.809023,0.058412,[23 10] ; [39 19],[22.48351648 10.51648352] ; [39.51648352 18.48351648],0
p7,1,0.83458,0.04361,[13 18] ; [23 35],[12.53932584 18.46067416] ; [23.46067416 34.53932584],0
s4,1,0.836121,0.04279,[ 9 24] ; [17 41],[ 9.42857143 23.57142857] ; [16.57142857 41.42857143],0
d2,1,0.922588,0.009443,[14 19] ; [24 34],[13.78021978 19.21978022] ; [24.21978022 33.78021978],0
p8,1,0.923843,0.009138,[ 9 22] ; [16 41],[ 8.80681818 22.19318182] ; [16.19318182 40.80681818],0
