Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,114.570488,[258  82] ; [ 4 60],[220.4950495 119.5049505] ; [41.5049505 22.4950495],1
d5,1,0.0,76.398246,[313  27] ; [32 32],[290.34653465  49.65346535] ; [54.65346535  9.34653465],1
d3,1,0.0,73.561977,[267  73] ; [16 48],[238.16831683 101.83168317] ; [44.83168317 19.16831683],1
s2,1,2.8e-05,17.528312,[201 136] ; [20 44],[185.72817955 151.27182045] ; [35.27182045 28.72817955],1
d2,1,2.9e-05,17.489521,[197 142] ; [19 45],[181.69727047 157.30272953] ; [34.30272953 29.69727047],1
u1,1,0.000108,14.987926,[ 92 248] ; [ 3 61],[ 79.95049505 260.04950495] ; [15.04950495 48.95049505],1
a3,1,0.000224,13.622075,[276  62] ; [39 25],[264.85074627  73.14925373] ; [50.14925373 13.85074627],1
a5,1,0.00112,10.618496,[283  57] ; [42 22],[273.51485149  66.48514851] ; [51.48514851 12.51485149],0
a4,1,0.001345,10.279122,[180 159] ; [20 44],[168.2382134 170.7617866] ; [31.7617866 32.2382134],0
s5,1,0.002607,9.063638,[146 176] ; [15 46],[135.35770235 186.64229765] ; [25.64229765 35.35770235],0
a2,1,0.00265,9.033811,[105 235] ; [ 8 56],[ 95.0990099 244.9009901] ; [17.9009901 46.0990099],0
p2,1,0.010323,6.5783,[310  28] ; [52 12],[304.3681592  33.6318408] ; [57.6318408  6.3681592],0
s3,1,0.01636,5.763735,[209 127] ; [29 34],[200.42105263 135.57894737] ; [37.57894737 25.42105263],0
s6,1,0.01656,5.742365,[252  80] ; [38 24],[244.36548223  87.63451777] ; [45.63451777 16.36548223],0
s8,1,0.017205,5.67533,[192 146] ; [26 38],[183.29353234 154.70646766] ; [34.70646766 29.29353234],0
s7,1,0.018646,5.534437,[200 122] ; [27 32],[191.84776903 130.15223097] ; [35.15223097 23.84776903],0
r1,1,0.028677,4.786883,[281  57] ; [45 18],[274.78304239  63.21695761] ; [51.21695761 11.78304239],0
v1,1,0.031552,4.622658,[212 117] ; [31 31],[204.46803069 124.53196931] ; [38.53196931 23.46803069],0
u3,1,0.03799,4.305447,[45 18] ; [12 13],[40.80681818 22.19318182] ; [16.19318182  8.80681818],0
v4,1,0.060288,3.52944,[328  10] ; [59  5],[325.3880597  12.6119403] ; [61.6119403  2.3880597],0
p4,1,0.077062,3.125801,[286  54] ; [48 16],[281.08910891  58.91089109] ; [52.91089109 11.08910891],0
r2,1,0.090621,2.863306,[324  11] ; [59  5],[321.56641604  13.43358396] ; [61.43358396  2.56641604],0
n4,1,0.096088,2.769309,[288  51] ; [49 15],[283.48138958  55.51861042] ; [53.51861042 10.48138958],0
p1,1,0.153955,2.032619,[ 41 296] ; [12 52],[ 44.54114713 292.45885287] ; [ 8.45885287 55.54114713],0
