Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,43.244618,[229  46] ; [33 39],[207.63688761  67.36311239] ; [54.36311239 17.63688761],1
d1,1,0.0,34.464975,[194  82] ; [24 49],[172.40114613 103.59885387] ; [45.59885387 27.40114613],1
a4,1,0.0,26.742005,[150 125] ; [15 58],[130.38793103 144.61206897] ; [34.61206897 38.38793103],1
d2,1,0.0,26.205427,[161 115] ; [18 55],[141.55873926 134.44126074] ; [37.44126074 35.55873926],1
u1,1,1.4e-05,18.893738,[ 78 198] ; [ 3 70],[ 64.05730659 211.94269341] ; [16.94269341 56.05730659],1
p10,1,9.9e-05,15.156754,[252  23] ; [54 18],[242.50720461  32.49279539] ; [63.49279539  8.50720461],1
a6,1,0.000112,14.923771,[207  68] ; [38 35],[193.60632184  81.39367816] ; [51.39367816 21.60632184],1
r1,1,0.000175,14.08452,[236  39] ; [48 24],[225.07204611  49.92795389] ; [58.92795389 13.07204611],1
d3,1,0.000325,12.918153,[207  69] ; [39 34],[194.54441261  81.45558739] ; [51.45558739 21.54441261],1
d4,1,0.000353,12.765864,[240  35] ; [51 22],[229.95689655  45.04310345] ; [61.04310345 11.95689655],1
d5,1,0.000513,12.068623,[239  36] ; [51 22],[229.16666667  45.83333333] ; [60.83333333 12.16666667],1
p9,1,0.000837,11.156428,[254  20] ; [58 15],[246.36311239  27.63688761] ; [65.63688761  7.36311239],1
s5,1,0.001187,10.510849,[123 143] ; [17 52],[111.1641791 154.8358209] ; [28.8358209 40.1641791],0
s8,1,0.001919,9.6255,[153 120] ; [26 47],[141.23410405 131.76589595] ; [37.76589595 35.23410405],0
v2,1,0.004019,8.275123,[179  88] ; [35 37],[168.54867257  98.45132743] ; [45.45132743 26.54867257],0
b2,1,0.011539,6.380336,[ 83 101] ; [11 34],[ 75.52838428 108.47161572] ; [18.47161572 26.52838428],0
b3,1,0.011539,6.380336,[ 83 101] ; [11 34],[ 75.52838428 108.47161572] ; [18.47161572 26.52838428],0
p2,1,0.037656,4.320474,[255  20] ; [62 11],[250.50287356  24.49712644] ; [66.49712644  6.50287356],0
s7,1,0.038385,4.287859,[164  99] ; [33 35],[156.52870091 106.47129909] ; [40.47129909 27.52870091],0
s2,1,0.044563,4.035094,[152 121] ; [31 42],[144.39017341 128.60982659] ; [38.60982659 34.39017341],0
p4,1,0.045479,4.000796,[229  47] ; [53 20],[223.01432665  52.98567335] ; [58.98567335 14.01432665],0
r4,1,0.054296,3.703567,[260  16] ; [64  9],[256.22922636  19.77077364] ; [67.77077364  5.22922636],0
p11,1,0.058002,3.593607,[237  39] ; [56 17],[231.71346705  44.28653295] ; [61.28653295 11.71346705],0
n2,1,0.147712,2.095721,[27 10] ; [12  1],[28.86  8.14] ; [10.14  2.86],0
r2,1,0.181362,1.786428,[261  12] ; [66  6],[258.75652174  14.24347826] ; [68.24347826  3.75652174],0
v3,1,0.199157,1.648549,[134 133] ; [30 42],[129.16814159 137.83185841] ; [34.83185841 37.16814159],0
p12,1,0.206621,1.594943,[ 33 241] ; [ 5 68],[ 30.00576369 243.99423631] ; [ 7.99423631 65.00576369],0
v1,1,0.208104,1.584566,[171 100] ; [39 32],[166.40350877 104.59649123] ; [43.59649123 27.40350877],0
a8,1,0.246821,1.341206,[ 40 208] ; [ 7 60],[ 37.0031746 210.9968254] ; [ 9.9968254 57.0031746],0
p1,1,0.286353,1.136691,[ 29 245] ; [11 62],[ 31.58501441 242.41498559] ; [ 8.41498559 64.58501441],0
a1,1,0.293441,1.103766,[ 21 255] ; [ 3 70],[ 18.97994269 257.02005731] ; [ 5.02005731 67.97994269],0
u3,1,0.296519,1.089786,[31 16] ; [22 18],[28.63218391 18.36781609] ; [24.36781609 15.63218391],0
s4,1,0.312237,1.021188,[ 50 223] ; [17 55],[ 53.0173913 219.9826087] ; [13.9826087 58.0173913],0
n6,1,0.338087,0.917673,[243  30] ; [62 11],[240.65028902  32.34971098] ; [64.34971098  8.65028902],0
n4,1,0.341035,0.906538,[228  47] ; [57 16],[225.21551724  49.78448276] ; [59.78448276 13.21551724],0
s1,1,0.356284,0.850949,[  6 269] ; [ 3 70],[  7.11206897 267.88793103] ; [ 1.88793103 71.11206897],0
p6,1,0.399655,0.709365,[155 120] ; [35 34],[151.88953488 123.11046512] ; [38.11046512 30.88953488],0
b1,1,0.425743,0.634408,[124 152] ; [29 44],[120.99713467 155.00286533] ; [32.00286533 40.99713467],0
v4,1,0.454194,0.560164,[261  13] ; [71  2],[262.1556196  11.8443804] ; [69.8443804  3.1556196],0
r3,1,0.465155,0.533461,[264  10] ; [68  4],[262.9132948  11.0867052] ; [69.0867052  2.9132948],0
n1,1,0.481374,0.495748,[13 24] ; [6 7],[14.06 22.94] ; [4.94 8.06],0
b5,1,0.485313,0.4869,[160 116] ; [39 34],[157.37535817 118.62464183] ; [41.62464183 31.37535817],0
s6,1,0.492454,0.47116,[192  74] ; [49 23],[189.66272189  76.33727811] ; [51.33727811 20.66272189],0
u4,1,0.551319,0.354959,[  7 268] ; [ 1 72],[  6.32183908 268.67816092] ; [ 1.67816092 71.32183908],0
p8,1,0.560573,0.338714,[208  66] ; [53 20],[206.09221902  67.90778098] ; [54.90778098 18.09221902],0
n3,1,0.628656,0.233888,[29  8] ; [11  2],[29.6  7.4] ; [10.4  2.6],0
b4,1,0.635558,0.224599,[156 120] ; [39 34],[154.21203438 121.78796562] ; [40.78796562 32.21203438],0
n5,1,0.781728,0.076767,[218  56] ; [57 16],[217.14697406  56.85302594] ; [57.85302594 15.14697406],0
a7,1,0.845692,0.037876,[200  76] ; [53 19],[200.65517241  75.34482759] ; [52.34482759 19.65517241],0
p5,1,0.875581,0.024515,[ 55 220] ; [14 59],[ 54.52586207 220.47413793] ; [14.47413793 58.52586207],0
u2,1,0.923001,0.009342,[27 20] ; [22 17],[26.77906977 20.22093023] ; [22.22093023 16.77906977],0
s3,1,0.940116,0.005644,[160 112] ; [42 30],[159.72093023 112.27906977] ; [42.27906977 29.72093023],0
