Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,204.005563,[430  27] ; [15 43],[394.88349515  62.11650485] ; [50.11650485  7.88349515],1
p11,1,0.0,35.475933,[387  73] ; [31 29],[369.76923077  90.23076923] ; [48.23076923 11.76923077],1
p2,1,0.0,33.872142,[400  57] ; [35 25],[384.51644101  72.48355899] ; [50.48355899  9.51644101],1
a5,1,3.5e-05,17.113826,[364  96] ; [33 27],[351.19230769 108.80769231] ; [45.80769231 14.19230769],1
b1,1,5.1e-05,16.40277,[153 307] ; [36 24],[167.19230769 292.80769231] ; [21.80769231 38.19230769],1
p3,1,0.000582,11.832327,[261 198] ; [20 40],[248.51445087 210.48554913] ; [32.48554913 27.51445087],1
r4,1,0.00074,11.38553,[436  24] ; [50 10],[429.92307692  30.07692308] ; [56.07692308  3.92307692],1
p6,1,0.001102,10.648399,[202 254] ; [13 46],[190.36893204 265.63106796] ; [24.63106796 34.36893204],0
p8,1,0.001268,10.388499,[259 195] ; [21 39],[247.3151751 206.6848249] ; [32.6848249 27.3151751],0
p7,1,0.002447,9.180031,[306 142] ; [28 30],[295.71541502 152.28458498] ; [38.28458498 19.71541502],0
s8,1,0.002447,9.179437,[270 188] ; [23 37],[259.06177606 198.93822394] ; [33.93822394 26.06177606],0
v4,1,0.005431,7.729904,[446  13] ; [54  6],[442.19653179  16.80346821] ; [57.80346821  2.19653179],0
s7,1,0.005668,7.652808,[285 157] ; [26 31],[275.4749499 166.5250501] ; [35.5250501 21.4749499],0
p4,1,0.008014,7.030303,[313 146] ; [30 29],[303.93243243 155.06756757] ; [39.06756757 19.93243243],0
v2,1,0.008831,6.856657,[264 180] ; [24 34],[254.7250996 189.2749004] ; [33.2749004 24.7250996],0
s5,1,0.010046,6.626645,[208 239] ; [17 42],[198.76482213 248.23517787] ; [26.23517787 32.76482213],0
a6,1,0.013173,6.145728,[318 141] ; [32 28],[309.53757225 149.46242775] ; [40.46242775 19.53757225],0
v1,1,0.015742,5.831473,[267 180] ; [26 34],[258.32544379 188.67455621] ; [34.67455621 25.32544379],0
s1,1,0.018037,5.592529,[ 16 437] ; [ 6 53],[ 19.46484375 433.53515625] ; [ 2.53515625 56.46484375],0
r2,1,0.019579,5.449059,[439  16] ; [54  6],[435.5631068  19.4368932] ; [57.4368932  2.5631068],0
a4,1,0.029724,4.725159,[224 234] ; [20 39],[216.15473888 241.84526112] ; [27.84526112 31.15473888],0
d1,1,0.039077,4.257519,[286 174] ; [29 31],[278.65384615 181.34615385] ; [36.34615385 23.65384615],0
r3,1,0.055244,3.674695,[444  15] ; [55  5],[441.31213873  17.68786127] ; [57.68786127  2.31213873],0
s2,1,0.080045,3.063988,[308 149] ; [33 26],[302.00968992 154.99031008] ; [38.99031008 20.00968992],0
d3,1,0.091732,2.843721,[332 128] ; [37 23],[326.42307692 133.57692308] ; [42.57692308 17.42307692],0
a3,1,0.093475,2.813487,[344 114] ; [39 21],[338.63706564 119.36293436] ; [44.36293436 15.63706564],0
n4,1,0.095664,2.776389,[384  75] ; [45 15],[379.40462428  79.59537572] ; [49.59537572 10.40462428],0
d5,1,0.134084,2.244573,[387  72] ; [46 14],[382.94219653  76.05780347] ; [50.05780347  9.94219653],0
a1,1,0.135075,2.233185,[ 24 436] ; [ 6 54],[ 26.53846154 433.46153846] ; [ 3.46153846 56.53846154],0
b3,1,0.136631,2.215497,[107 169] ; [10 28],[102.84076433 173.15923567] ; [14.15923567 23.84076433],0
b2,1,0.136631,2.215497,[107 169] ; [10 28],[102.84076433 173.15923567] ; [14.15923567 23.84076433],0
a2,1,0.151876,2.053306,[124 336] ; [11 49],[119.42307692 340.57692308] ; [15.57692308 44.42307692],0
n5,1,0.19235,1.699522,[383  76] ; [46 14],[379.40462428  79.59537572] ; [49.59537572 10.40462428],0
d4,1,0.202262,1.625968,[389  70] ; [47 13],[385.59537572  73.40462428] ; [50.40462428  9.59537572],0
s3,1,0.236333,1.402334,[319 135] ; [37 22],[315.05653021 138.94346979] ; [40.94346979 18.05653021],0
b5,1,0.237321,1.396434,[278 182] ; [41 19],[282.19230769 177.80769231] ; [36.80769231 23.19230769],0
