Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,3e-06,21.919183,[97 37] ; [35 51],[80.4 53.6] ; [51.6 34.4],1
n4,1,0.000119,14.808805,[116  18] ; [59 32],[104.22222222  29.77777778] ; [70.77777778 20.22222222],1
n5,1,0.000356,12.748608,[112  21] ; [57 33],[100.79372197  32.20627803] ; [68.20627803 21.79372197],1
v3,1,0.000597,11.785714,[60 72] ; [20 68],[48. 84.] ; [32. 56.],1
p9,1,0.001726,9.820298,[123  11] ; [70 21],[114.94222222  19.05777778] ; [78.05777778 12.94222222],0
r1,1,0.003851,8.352745,[112  22] ; [61 30],[103.03111111  30.96888889] ; [69.96888889 21.03111111],0
p10,1,0.008839,6.855055,[119  15] ; [68 22],[111.86607143  22.13392857] ; [75.13392857 14.86607143],0
p8,1,0.008869,6.848946,[93 38] ; [49 42],[83.79279279 47.20720721] ; [58.20720721 32.79279279],0
p3,1,0.014165,6.01752,[95 39] ; [50 41],[86.35555556 47.64444444] ; [58.64444444 32.35555556],0
u1,1,0.02817,4.817638,[ 30 104] ; [10 81],[ 23.82222222 110.17777778] ; [16.17777778 74.82222222],0
d5,1,0.028492,4.798066,[119  15] ; [71 20],[113.15555556  20.84444444] ; [76.84444444 14.15555556],0
p2,1,0.029919,4.713915,[122  12] ; [73 17],[116.65178571  17.34821429] ; [78.34821429 11.65178571],0
s1,1,0.030837,4.661987,[  1 132] ; [ 5 86],[  3.5625 129.4375] ; [ 2.4375 88.5625],0
r4,1,0.032609,4.566165,[122  12] ; [74 17],[116.72888889  17.27111111] ; [79.27111111 11.72888889],0
p7,1,0.034692,4.460282,[99 34] ; [55 35],[91.84753363 41.15246637] ; [62.15246637 27.84753363],0
p11,1,0.03605,4.394723,[115  19] ; [68 23],[108.98666667  25.01333333] ; [74.01333333 16.98666667],0
b5,1,0.041589,4.151848,[86 48] ; [46 45],[78.61333333 55.38666667] ; [53.38666667 37.61333333],0
d1,1,0.070446,3.272599,[84 50] ; [46 45],[77.42222222 56.57777778] ; [52.57777778 38.42222222],0
s6,1,0.075968,3.149109,[77 54] ; [42 48],[70.53846154 60.46153846] ; [48.46153846 41.53846154],0
n6,1,0.099319,2.716444,[118  16] ; [72 18],[113.66071429  20.33928571] ; [76.33928571 13.66071429],0
u3,1,0.106777,2.601285,[30 15] ; [16 17],[26.53846154 18.46153846] ; [19.46153846 13.53846154],0
s8,1,0.112447,2.519496,[45 87] ; [22 69],[39.65919283 92.34080717] ; [27.34080717 63.65919283],0
a7,1,0.122352,2.386946,[105  29] ; [63 28],[100.05333333  33.94666667] ; [67.94666667 23.05333333],0
a2,1,0.143361,2.141511,[ 33 101] ; [15 76],[ 28.58666667 105.41333333] ; [19.41333333 71.58666667],0
p6,1,0.191375,1.707,[68 65] ; [38 52],[63.21973094 69.78026906] ; [42.78026906 47.21973094],0
a1,1,0.195563,1.675204,[  3 131] ; [ 5 86],[  4.76444444 129.23555556] ; [ 3.23555556 87.76444444],0
a6,1,0.227878,1.454059,[97 37] ; [59 32],[92.90666667 41.09333333] ; [63.09333333 27.90666667],0
s7,1,0.251035,1.317536,[47 77] ; [26 60],[43.1047619 80.8952381] ; [29.8952381 56.1047619],0
s2,1,0.256409,1.288045,[ 25 107] ; [12 79],[ 21.90134529 110.09865471] ; [15.09865471 75.90134529],0
a5,1,0.292426,1.10842,[104  30] ; [65 26],[100.64888889  33.35111111] ; [68.35111111 22.64888889],0
r3,1,0.292426,1.10842,[127   7] ; [83  8],[125.06666667   8.93333333] ; [84.93333333  6.06666667],0
v4,1,0.310442,1.028796,[128   6] ; [84  7],[126.25777778   7.74222222] ; [85.74222222  5.25777778],0
s4,1,0.33588,0.926092,[ 17 113] ; [ 8 82],[ 14.77272727 115.22727273] ; [10.22727273 79.77272727],0
d2,1,0.345219,0.890953,[66 68] ; [39 52],[62.53333333 71.46666667] ; [42.46666667 48.53333333],0
u2,1,0.404856,0.693857,[23 22] ; [20 13],[24.80769231 20.19230769] ; [18.19230769 14.80769231],0
d4,1,0.450262,0.569992,[110  24] ; [71 20],[107.79555556  26.20444444] ; [73.20444444 17.79555556],0
n1,1,0.464613,0.534759,[ 8 12] ; [ 9 21],[ 6.8 13.2] ; [10.2 19.8],0
a3,1,0.50902,0.436081,[89 44] ; [57 34],[86.6875 46.3125] ; [59.3125 31.6875],0
p5,1,0.544478,0.367304,[ 20 114] ; [11 80],[ 18.46222222 115.53777778] ; [12.53777778 78.46222222],0
n2,1,0.566477,0.328613,[14  6] ; [18 11],[13.06122449  6.93877551] ; [18.93877551 10.06122449],0
s5,1,0.587258,0.294647,[33 96] ; [26 64],[34.75342466 94.24657534] ; [24.24657534 65.75342466],0
a4,1,0.65161,0.203876,[64 69] ; [41 50],[62.34375 70.65625] ; [42.65625 48.34375],0
b1,1,0.687026,0.162324,[48 86] ; [35 56],[49.43111111 84.56888889] ; [33.56888889 57.43111111],0
a8,1,0.689209,0.159944,[14 96] ; [ 9 74],[13.10880829 96.89119171] ; [ 9.89119171 73.10880829],0
n3,1,0.715446,0.132898,[13  6] ; [19 11],[12.40816327  6.59183673] ; [19.59183673 10.40816327],0
b2,1,0.743199,0.107335,[36 55] ; [18 31],[35.1 55.9] ; [18.9 30.1],0
b3,1,0.743199,0.107335,[36 55] ; [18 31],[35.1 55.9] ; [18.9 30.1],0
p12,1,0.777352,0.07996,[  7 127] ; [ 4 87],[  6.55111111 127.44888889] ; [ 4.44888889 86.55111111],0
r2,1,0.820237,0.051638,[120  12] ; [81  9],[119.51351351  12.48648649] ; [81.48648649  8.51351351],0
d3,1,0.882941,0.02168,[94 40] ; [63 28],[93.50222222 40.49777778] ; [63.49777778 27.50222222],0
p1,1,0.966157,0.0018,[ 12 122] ; [ 8 83],[ 11.91111111 122.08888889] ; [ 8.08888889 82.91111111],0
b4,1,0.996093,2.4e-05,[78 56] ; [53 38],[78.01777778 55.98222222] ; [52.98222222 38.01777778],0
