Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,67.587014,[247  46] ; [11 30],[226.32934132  66.67065868] ; [31.67065868  9.32934132],1
r2,1,0.0,44.388891,[263  27] ; [20 19],[249.45288754  40.54711246] ; [33.54711246  5.45288754],1
r3,1,0.0,40.115019,[268  25] ; [23 18],[255.27844311  37.72155689] ; [35.72155689  5.27844311],1
p2,1,0.0,36.029096,[223  70] ; [12 28],[206.77177177  86.22822823] ; [28.22822823 11.77177177],1
r1,1,1e-06,24.549063,[213  80] ; [14 27],[199.13473054  93.86526946] ; [27.86526946 13.13473054],1
p10,1,2e-06,22.358714,[204  86] ; [13 27],[190.6969697  99.3030303] ; [26.3030303 13.6969697],1
n6,1,1.6e-05,18.556558,[226  67] ; [18 22],[214.69069069  78.30930931] ; [29.30930931 10.69069069],1
p9,1,2.3e-05,17.899,[211  78] ; [16 24],[199.40121581  89.59878419] ; [27.59878419 12.40121581],1
p11,1,0.000103,15.075068,[210  83] ; [17 24],[199.13473054  93.86526946] ; [27.86526946 13.13473054],1
u3,1,0.000179,14.034969,[52 46] ; [ 2 20],[44.1 53.9] ; [ 9.9 12.1],1
a7,1,0.000936,10.950125,[210  82] ; [19 22],[200.8048048  91.1951952] ; [28.1951952 12.8048048],1
d5,1,0.00142,10.179863,[224  67] ; [22 19],[215.62048193  75.37951807] ; [30.37951807 10.62048193],0
d3,1,0.002112,9.44986,[192  98] ; [17 24],[183.11178248 106.88821752] ; [25.88821752 15.11178248],0
a6,1,0.002276,9.312234,[199  93] ; [18 23],[190.28228228 101.71771772] ; [26.71771772 14.28228228],0
p7,1,0.002301,9.29261,[157 130] ; [12 29],[147.875 139.125] ; [21.125 19.875],0
s7,1,0.002523,9.124048,[ 98 183] ; [ 4 34],[ 89.84952978 191.15047022] ; [12.15047022 25.84952978],0
p8,1,0.003001,8.806584,[130 161] ; [ 8 32],[121.32326284 169.67673716] ; [16.67673716 23.32326284],0
s6,1,0.00403,8.270142,[140 150] ; [10 31],[131.41993958 158.58006042] ; [18.58006042 22.41993958],0
n3,1,0.018673,5.531903,[62 29] ; [ 7 11],[57.60550459 33.39449541] ; [11.39449541  6.60550459],0
p4,1,0.020404,5.376971,[133 156] ; [11 30],[126.10909091 162.89090909] ; [17.89090909 23.10909091],0
n2,1,0.02613,4.947378,[62 31] ; [ 7 11],[57.81081081 35.18918919] ; [11.18918919  6.81081081],0
a3,1,0.026424,4.92803,[192 101] ; [19 21],[185.65465465 107.34534535] ; [25.34534535 14.65465465],0
s8,1,0.030024,4.70792,[ 91 202] ; [ 6 35],[ 85.09281437 207.90718563] ; [11.90718563 29.09281437],0
a5,1,0.038805,4.26937,[185 108] ; [19 22],[178.95808383 114.04191617] ; [25.04191617 15.95808383],0
s1,1,0.040107,4.213361,[  9 281] ; [ 4 37],[ 11.3897281 278.6102719] ; [ 1.6102719 39.3897281],0
d1,1,0.040837,4.182752,[150 143] ; [14 27],[143.86826347 149.13173653] ; [20.13173653 20.86826347],0
p6,1,0.043623,4.071108,[ 72 219] ; [ 4 35],[ 67.01818182 223.98181818] ; [ 8.98181818 30.01818182],0
p3,1,0.044984,4.019253,[103 189] ; [ 8 33],[ 97.33333333 194.66666667] ; [13.66666667 27.33333333],0
s2,1,0.058974,3.566013,[108 184] ; [ 9 32],[102.59459459 189.40540541] ; [14.40540541 26.59459459],0
u2,1,0.059578,3.549091,[54 46] ; [ 7 15],[50. 50.] ; [11. 11.],0
a2,1,0.063608,3.440725,[ 56 237] ; [ 3 38],[ 51.75748503 241.24251497] ; [ 7.24251497 33.75748503],0
d4,1,0.0653,3.397391,[224  68] ; [26 15],[219.21921922  72.78078078] ; [30.78078078 10.21921922],0
v2,1,0.067654,3.339044,[104 175] ; [ 9 31],[ 98.830721 180.169279] ; [14.169279 25.830721],0
a1,1,0.082216,3.020533,[ 11 282] ; [ 4 37],[ 13.15868263 279.84131737] ; [ 1.84131737 39.15868263],0
u4,1,0.102962,2.659059,[  1 292] ; [ 1 40],[  1.75449102 291.24550898] ; [ 0.24550898 40.75449102],0
u1,1,0.161734,1.957941,[ 36 257] ; [ 2 39],[ 33.33532934 259.66467066] ; [ 4.66467066 36.33532934],0
a8,1,0.198692,1.651963,[ 30 246] ; [ 7 32],[ 32.41904762 243.58095238] ; [ 4.58095238 34.41904762],0
n1,1,0.208537,1.58155,[27 65] ; [ 8 10],[29.27272727 62.72727273] ; [ 5.72727273 12.27272727],0
a4,1,0.230615,1.437066,[109 184] ; [11 29],[105.58558559 187.41441441] ; [14.41441441 25.58558559],0
p1,1,0.232459,1.425754,[ 15 277] ; [ 4 37],[ 16.66066066 275.33933934] ; [ 2.33933934 38.66066066],0
v3,1,0.23473,1.411968,[ 73 212] ; [ 7 34],[ 69.93865031 215.06134969] ; [10.06134969 30.93865031],0
s3,1,0.299582,1.076053,[134 156] ; [15 25],[130.93939394 159.06060606] ; [18.06060606 21.93939394],0
b4,1,0.325955,0.964904,[162 131] ; [26 15],[164.92215569 128.07784431] ; [23.07784431 17.92215569],0
b1,1,0.341571,0.904526,[120 173] ; [20 21],[122.81437126 170.18562874] ; [17.18562874 23.81437126],0
b5,1,0.386247,0.750723,[171 122] ; [21 20],[168.43113772 124.56886228] ; [23.56886228 17.43113772],0
b2,1,0.404041,0.696267,[ 45 117] ; [ 8 14],[ 46.66304348 115.33695652] ; [ 6.33695652 15.66304348],0
b3,1,0.404041,0.696267,[ 45 117] ; [ 8 14],[ 46.66304348 115.33695652] ; [ 6.33695652 15.66304348],0
s4,1,0.412814,0.670681,[ 42 248] ; [ 4 37],[ 40.3021148 249.6978852] ; [ 5.6978852 35.3021148],0
n5,1,0.535046,0.384799,[183 106] ; [28 13],[184.78484848 104.21515152] ; [26.21515152 14.78484848],0
p12,1,0.546845,0.362999,[  9 283] ; [ 2 39],[  9.64564565 282.35435435] ; [ 1.35435435 39.64564565],0
d2,1,0.577925,0.309601,[123 169] ; [15 25],[121.37349398 170.62650602] ; [16.62650602 23.37349398],0
p5,1,0.789188,0.071484,[ 12 281] ; [ 2 38],[ 12.31831832 280.68168168] ; [ 1.68168168 38.31831832],0
n4,1,0.985417,0.000334,[199  93] ; [28 13],[199.05105105  92.94894895] ; [27.94894895 13.05105105],0
