Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,26.016218,[53  4] ; [33 32],[40.18032787 16.81967213] ; [45.81967213 19.18032787],1
p12,1,0.12333,2.374515,[ 4 53] ; [ 1 65],[ 2.31707317 54.68292683] ; [ 2.68292683 63.31707317],0
p7,1,0.12347,2.372746,[17 38] ; [12 52],[13.40336134 41.59663866] ; [15.59663866 48.40336134],0
n4,1,0.130123,2.291033,[40 17] ; [37 28],[35.97540984 21.02459016] ; [41.02459016 23.97540984],0
p8,1,0.135595,2.227255,[15 42] ; [10 55],[11.68032787 45.31967213] ; [13.31967213 51.68032787],0
v1,1,0.156536,2.007373,[16 39] ; [12 54],[12.72727273 42.27272727] ; [15.27272727 50.72727273],0
s3,1,0.188249,1.73127,[ 8 49] ; [15 49],[10.83471074 46.16528926] ; [12.16528926 51.83471074],0
u3,1,0.209686,1.57359,[14 11] ; [10 16],[11.76470588 13.23529412] ; [12.23529412 13.76470588],0
s7,1,0.212472,1.554503,[14 41] ; [10 52],[11.28205128 43.71794872] ; [12.71794872 49.28205128],0
p5,1,0.21271,1.552884,[ 6 51] ; [ 3 62],[ 4.20491803 52.79508197] ; [ 4.79508197 60.20491803],0
d4,1,0.214783,1.538892,[43 14] ; [43 23],[39.85365854 17.14634146] ; [46.14634146 19.85365854],0
r2,1,0.247966,1.33473,[48  8] ; [48 14],[45.55932203 10.44067797] ; [50.44067797 11.55932203],0
a6,1,0.256878,1.285507,[36 21] ; [35 31],[32.90243902 24.09756098] ; [38.09756098 27.90243902],0
n5,1,0.269154,1.221055,[39 17] ; [39 26],[36.09917355 19.90082645] ; [41.90082645 23.09917355],0
b2,1,0.30238,1.063668,[12 23] ; [21 25],[14.25925926 20.74074074] ; [18.74074074 27.25925926],0
b3,1,0.30238,1.063668,[12 23] ; [21 25],[14.25925926 20.74074074] ; [18.74074074 27.25925926],0
v3,1,0.334768,0.930367,[19 37] ; [16 46],[16.61016949 39.38983051] ; [18.38983051 43.61016949],0
u1,1,0.380525,0.769004,[ 7 50] ; [ 5 61],[ 5.56097561 51.43902439] ; [ 6.43902439 59.56097561],0
s1,1,0.402899,0.699657,[ 3 54] ; [ 6 59],[ 4.20491803 52.79508197] ; [ 4.79508197 60.20491803],0
p6,1,0.423745,0.639907,[ 8 49] ; [ 6 58],[ 6.59504132 50.40495868] ; [ 7.40495868 56.59504132],0
b4,1,0.460757,0.544054,[34 23] ; [35 31],[31.97560976 25.02439024] ; [37.02439024 28.97560976],0
a3,1,0.476862,0.506032,[32 25] ; [40 24],[33.91735537 23.08264463] ; [38.08264463 25.91735537],0
p1,1,0.486768,0.483663,[ 4 53] ; [ 7 59],[ 5.09756098 51.90243902] ; [ 5.90243902 60.09756098],0
s5,1,0.520781,0.412347,[ 9 45] ; [ 8 56],[ 7.77966102 46.22033898] ; [ 9.22033898 54.77966102],0
a7,1,0.545263,0.365872,[32 25] ; [40 25],[33.63934426 23.36065574] ; [38.36065574 26.63934426],0
a8,1,0.595884,0.281249,[ 6 48] ; [ 5 56],[ 5.16521739 48.83478261] ; [ 5.83478261 55.16521739],0
d3,1,0.646466,0.210385,[30 27] ; [32 34],[28.73170732 28.26829268] ; [33.26829268 32.73170732],0
n1,1,0.665308,0.18714,[ 8 11] ; [15 16],[ 8.74 10.26] ; [14.26 16.74],0
a2,1,0.725122,0.123638,[ 9 48] ; [12 54],[ 9.73170732 47.26829268] ; [11.26829268 54.73170732],0
d2,1,0.737294,0.11252,[25 31] ; [31 34],[25.91735537 30.08264463] ; [30.08264463 34.91735537],0
a5,1,0.760154,0.093195,[33 24] ; [40 26],[33.82926829 23.17073171] ; [39.17073171 26.82926829],0
a4,1,0.819899,0.051836,[22 35] ; [26 38],[22.61157025 34.38842975] ; [25.38842975 38.61157025],0
s4,1,0.835575,0.04308,[ 6 49] ; [ 8 58],[ 6.36363636 48.63636364] ; [ 7.63636364 58.36363636],0
b1,1,0.922704,0.009414,[29 28] ; [33 33],[28.73170732 28.26829268] ; [33.26829268 32.73170732],0
b5,1,0.964766,0.001951,[30 27] ; [35 31],[30.12195122 26.87804878] ; [34.87804878 31.12195122],0
d1,1,0.985869,0.000314,[26 31] ; [30 36],[25.95121951 31.04878049] ; [30.04878049 35.95121951],0
