Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.00012,14.797248,[ 5 15] ; [28  8],[11.78571429  8.21428571] ; [21.21428571 14.78571429],1
n2,1,0.000844,11.142954,[1 9] ; [13  4],[5.18518519 4.81481481] ; [8.81481481 8.18518519],1
r4,1,0.002098,9.461907,[ 1 19] ; [16 20],[ 6.07142857 13.92857143] ; [10.92857143 25.07142857],0
u2,1,0.003681,8.434938,[ 1 11] ; [10  6],[4.71428571 7.28571429] ; [6.28571429 9.71428571],0
r2,1,0.008156,6.998906,[ 8 11] ; [28  8],[12.43636364  6.56363636] ; [23.56363636 12.43636364],0
p2,1,0.009988,6.637037,[ 4 16] ; [20 16],[ 8.57142857 11.42857143] ; [15.42857143 20.57142857],0
p7,1,0.016549,5.74359,[ 5 15] ; [21 15],[ 9.28571429 10.71428571] ; [16.71428571 19.28571429],0
v2,1,0.025754,4.972467,[ 3 17] ; [16 20],[ 6.78571429 13.21428571] ; [12.21428571 23.78571429],0
u3,1,0.026411,4.928894,[ 1 11] ; [8 9],[3.72413793 8.27586207] ; [ 5.27586207 11.72413793],0
p6,1,0.027201,4.877981,[ 1 18] ; [11 24],[ 4.22222222 14.77777778] ; [ 7.77777778 27.22222222],0
d5,1,0.072703,3.220915,[ 9 11] ; [25 11],[12.14285714  7.85714286] ; [21.85714286 14.14285714],0
n6,1,0.079089,3.083524,[ 8 11] ; [24 12],[11.05454545  7.94545455] ; [20.94545455 15.05454545],0
p1,1,0.088815,2.895726,[ 3 17] ; [ 1 35],[ 1.42857143 18.57142857] ; [ 2.57142857 33.42857143],0
p10,1,0.092679,2.827213,[ 1 19] ; [ 8 28],[ 3.21428571 16.78571429] ; [ 5.78571429 30.21428571],0
s6,1,0.100824,2.692461,[ 4 16] ; [15 21],[ 6.78571429 13.21428571] ; [12.21428571 23.78571429],0
p8,1,0.114592,2.489726,[ 3 16] ; [13 23],[ 5.52727273 13.47272727] ; [10.47272727 25.52727273],0
s5,1,0.11944,2.424648,[ 1 19] ; [ 7 27],[ 2.96296296 17.03703704] ; [ 5.03703704 28.96296296],0
n5,1,0.140197,2.175791,[13  7] ; [16 20],[10.35714286  9.64285714] ; [18.64285714 17.35714286],0
a7,1,0.140197,2.175791,[ 7 13] ; [20 16],[ 9.64285714 10.35714286] ; [17.35714286 18.64285714],0
p4,1,0.149821,2.074074,[ 5 15] ; [16 20],[ 7.5 12.5] ; [13.5 22.5],0
s7,1,0.169883,1.883978,[ 2 17] ; [ 9 25],[ 3.94339623 15.05660377] ; [ 7.05660377 26.94339623],0
s3,1,0.180074,1.797016,[ 4 15] ; [14 22],[ 6.21818182 12.78181818] ; [11.78181818 24.21818182],0
s2,1,0.197703,1.659259,[ 3 17] ; [11 25],[ 5. 15.] ; [ 9. 27.],0
b4,1,0.264616,1.244444,[12  8] ; [16 20],[10. 10.] ; [18. 18.],0
s4,1,0.277833,1.177659,[ 3 17] ; [10 26],[ 4.64285714 15.35714286] ; [ 8.35714286 27.64285714],0
p11,1,0.288918,1.124658,[ 6 14] ; [16 20],[ 7.85714286 12.14285714] ; [14.14285714 21.85714286],0
n3,1,0.344503,0.893601,[4 6] ; [10  7],[5.18518519 4.81481481] ; [8.81481481 8.18518519],0
n4,1,0.359181,0.840755,[12  8] ; [17 19],[10.35714286  9.64285714] ; [18.64285714 17.35714286],0
