Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,147.000829,[317 129] ; [ 61 196],[239.81223329 206.18776671] ; [138.18776671 118.81223329],1
p6,1,0.0,75.292914,[228 215] ; [ 46 208],[174.1492109 268.8507891] ; [ 99.8507891 154.1492109],1
p8,1,0.0,56.715774,[297 145] ; [ 96 158],[249.57758621 192.42241379] ; [143.42241379 110.57758621],1
p7,1,0.0,51.898085,[339 103] ; [123 124],[296.37735849 145.62264151] ; [165.62264151  81.37735849],1
p2,1,0.0,29.046724,[408  35] ; [200  57],[384.77714286  58.22285714] ; [223.22285714  33.77714286],1
p5,1,0.0,27.374541,[ 83 359] ; [ 12 244],[ 60.15759312 381.84240688] ; [ 34.84240688 221.15759312],1
n4,1,3e-06,22.085921,[375  71] ; [178  80],[350.33806818  95.66193182] ; [202.66193182  55.33806818],1
n5,1,3e-06,22.078487,[374  70] ; [177  79],[349.49142857  94.50857143] ; [201.50857143  54.49142857],1
v1,1,9e-06,19.817483,[276 156] ; [116 134],[248.30498534 183.69501466] ; [143.69501466 106.30498534],1
s7,1,3.3e-05,17.233665,[242 178] ; [104 149],[215.92867756 204.07132244] ; [130.07132244 122.92867756],1
d1,1,6.4e-05,15.969356,[293 153] ; [130 128],[267.98011364 178.01988636] ; [155.01988636 102.98011364],1
s6,1,0.000285,13.164832,[326 107] ; [158  96],[305.05385735 127.94614265] ; [178.94614265  75.05385735],1
d2,1,0.000344,12.81564,[236 210] ; [100 157],[213.16642959 232.83357041] ; [122.83357041 134.16642959],1
s8,1,0.001033,10.768179,[232 211] ; [102 156],[211.07275321 231.92724679] ; [122.92724679 135.07275321],0
a5,1,0.001218,10.463187,[356  90] ; [178  80],[338.30113636 107.69886364] ; [195.69886364  62.30113636],0
r1,1,0.001698,9.84995,[371  72] ; [190  67],[355.03285714  87.96714286] ; [205.96714286  51.03285714],0
a2,1,0.001927,9.617802,[124 322] ; [ 45 213],[107.06534091 338.93465909] ; [ 61.93465909 196.06534091],0
s5,1,0.005129,7.833544,[173 253] ; [ 74 174],[156.115727 269.884273] ; [ 90.884273 157.115727],0
a4,1,0.005153,7.82487,[221 224] ; [100 158],[203.19345661 241.80654339] ; [117.80654339 140.19345661],0
s2,1,0.007024,7.266763,[255 186] ; [121 135],[237.89956958 203.10043042] ; [138.10043042 117.89956958],0
n6,1,0.007229,7.215197,[398  45] ; [212  44],[386.59513591  56.40486409] ; [223.40486409  32.59513591],0
d5,1,0.007673,7.108217,[377  68] ; [197  60],[363.86039886  81.13960114] ; [210.13960114  46.86039886],0
u1,1,0.008846,6.853656,[ 94 352] ; [ 34 224],[ 81.09090909 364.90909091] ; [ 46.90909091 211.09090909],0
d3,1,0.010039,6.628022,[327 119] ; [164  92],[311.94586895 134.05413105] ; [179.05413105  76.94586895],0
p11,1,0.010227,6.594879,[390  56] ; [207  51],[378.21306818  67.78693182] ; [218.78693182  39.21306818],0
p12,1,0.011534,6.38113,[ 52 393] ; [ 15 241],[ 42.532097 402.467903] ; [ 24.467903 231.532097],0
r4,1,0.020068,5.405972,[414  32] ; [226  32],[405.45454545  40.54545455] ; [234.54545455  23.45454545],0
a3,1,0.02134,5.298836,[337 108] ; [174  83],[323.92450142 121.07549858] ; [187.07549858  69.92450142],0
d4,1,0.031163,4.643966,[380  65] ; [204  54],[369.67283073  75.32716927] ; [214.32716927  43.67283073],0
v3,1,0.034042,4.492606,[187 238] ; [ 90 162],[173.89217134 251.10782866] ; [103.10782866 148.89217134],0
u2,1,0.034868,4.451621,[71 37] ; [42 41],[63.89528796 44.10471204] ; [49.10471204 33.89528796],0
n2,1,0.051298,3.798504,[51 23] ; [58 12],[56.01388889 17.98611111] ; [52.98611111 17.01388889],0
u3,1,0.085674,2.95383,[68 39] ; [43 41],[62.18324607 44.81675393] ; [48.81675393 35.18324607],0
p1,1,0.091594,2.846126,[ 48 395] ; [ 18 240],[ 41.70898716 401.29101284] ; [ 24.29101284 233.70898716],0
u4,1,0.107516,2.590366,[ 11 434] ; [  2 256],[  8.22901849 436.77098151] ; [  4.77098151 253.22901849],0
b1,1,0.115887,2.472044,[168 278] ; [ 82 176],[158.38068182 287.61931818] ; [ 91.61931818 166.38068182],0
b5,1,0.147716,2.095675,[257 189] ; [163  95],[266.07954545 179.92045455] ; [153.92045455 104.07954545],0
v4,1,0.185508,1.752933,[427  15] ; [242  14],[423.63610315  18.36389685] ; [245.36389685  10.63610315],0
a6,1,0.224047,1.478257,[313 133] ; [169  88],[305.79231863 140.20768137] ; [176.20768137  80.79231863],0
v2,1,0.238794,1.387701,[259 172] ; [133 107],[251.79135618 179.20864382] ; [140.20864382  99.79135618],0
a7,1,0.246433,1.343414,[333 112] ; [182  75],[326.46011396 118.53988604] ; [188.53988604  68.46011396],0
a1,1,0.252271,1.310682,[ 24 422] ; [  9 249],[ 20.90625 425.09375] ; [ 12.09375 245.90625],0
s3,1,0.489236,0.478207,[254 184] ; [141 114],[249.65367965 188.34632035] ; [145.34632035 109.65367965],0
r3,1,0.587166,0.294791,[426  17] ; [244  12],[424.62088698  18.37911302] ; [245.37911302  10.62088698],0
s4,1,0.604201,0.268706,[ 77 363] ; [ 49 208],[ 79.54088953 360.45911047] ; [ 46.45911047 210.54088953],0
n1,1,0.802046,0.06285,[26 48] ; [26 44],[26.72222222 47.27777778] ; [25.27777778 44.72222222],0
n3,1,0.880012,0.022787,[54 19] ; [51 19],[53.6013986 19.3986014] ; [51.3986014 18.6013986],0
s1,1,0.881274,0.022307,[ 13 429] ; [  7 248],[ 12.68292683 429.31707317] ; [  7.31707317 247.68292683],0
b4,1,0.893691,0.017858,[257 189] ; [150 108],[257.84375 188.15625] ; [149.15625 108.84375],0
