Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,2.9e-05,17.481657,[56 15] ; [25 33],[44.58139535 26.41860465] ; [36.41860465 21.58139535],1
d3,1,0.000614,11.734053,[46 25] ; [20 38],[36.3255814 34.6744186] ; [29.6744186 28.3255814],1
u1,1,0.001669,9.882281,[14 58] ; [ 1 57],[ 8.30769231 63.69230769] ; [ 6.69230769 51.30769231],0
d1,1,0.002093,9.465911,[35 37] ; [13 45],[26.58461538 45.41538462] ; [21.41538462 36.58461538],0
a6,1,0.002611,9.061365,[47 24] ; [23 35],[38.52713178 32.47286822] ; [31.47286822 26.52713178],0
a3,1,0.002755,8.963208,[48 22] ; [24 33],[39.68503937 30.31496063] ; [32.31496063 24.68503937],0
r4,1,0.003426,8.565337,[57 15] ; [32 26],[49.29230769 22.70769231] ; [39.70769231 18.29230769],0
r1,1,0.00366,8.445075,[52 19] ; [28 30],[44.03100775 26.96899225] ; [35.96899225 22.03100775],0
d4,1,0.00392,8.320454,[54 17] ; [30 28],[46.23255814 24.76744186] ; [37.76744186 20.23255814],0
a2,1,0.01005,6.625946,[17 55] ; [ 4 54],[11.63076923 60.36923077] ; [ 9.36923077 48.63076923],0
r2,1,0.015494,5.859358,[63  8] ; [41 16],[57.6875 13.3125] ; [46.3125 10.6875],0
a5,1,0.044237,4.047485,[45 27] ; [26 32],[39.32307692 32.67692308] ; [31.67692308 26.32307692],0
r3,1,0.052448,3.761421,[58 14] ; [38 20],[53.16923077 18.83076923] ; [42.83076923 15.16923077],0
b5,1,0.05457,3.695173,[48 24] ; [29 29],[42.64615385 29.35384615] ; [34.35384615 23.64615385],0
u3,1,0.055704,3.660878,[16  8] ; [14 20],[12.4137931 11.5862069] ; [17.5862069 16.4137931],0
b1,1,0.071352,3.251649,[32 40] ; [35 23],[37.10769231 34.89230769] ; [29.89230769 28.10769231],0
n1,1,0.074879,3.172691,[15 14] ; [ 8 20],[11.70175439 17.29824561] ; [11.29824561 16.70175439],0
n3,1,0.080385,3.057099,[18 11] ; [10 16],[14.76363636 14.23636364] ; [13.23636364 12.76363636],0
p2,1,0.090726,2.86144,[43 29] ; [26 32],[38.21538462 33.78461538] ; [30.78461538 27.21538462],0
d2,1,0.127342,2.324611,[37 34] ; [22 35],[32.7265625 38.2734375] ; [26.2734375 30.7265625],0
v4,1,0.130023,2.292225,[59 13] ; [41 17],[55.38461538 16.61538462] ; [44.61538462 13.38461538],0
s6,1,0.13232,2.265078,[33 38] ; [19 38],[28.84375 42.15625] ; [23.15625 33.84375],0
