Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,65.521711,[ 9 61] ; [99 38],[36.52173913 33.47826087] ; [71.47826087 65.52173913],1
d3,1,0.0,63.880711,[34 36] ; [132   6],[55.86538462 14.13461538] ; [110.13461538  27.86538462],1
d5,1,0.0,49.108827,[42 28] ; [134   4],[59.23076923 10.76923077] ; [116.76923077  21.23076923],1
d4,1,0.0,45.783378,[46 24] ; [136   2],[61.25  8.75] ; [120.75  17.25],1
a2,1,0.0,35.470919,[ 4 66] ; [65 74],[23.11004785 46.88995215] ; [45.88995215 93.11004785],1
u1,1,1e-06,24.745791,[ 5 65] ; [56 83],[20.43062201 49.56937799] ; [40.56937799 98.43062201],1
a4,1,2e-06,22.457882,[18 52] ; [84 55],[34.16267943 35.83732057] ; [67.83732057 71.16267943],1
a3,1,1e-05,19.592747,[42 28] ; [120  18],[54.51923077 15.48076923] ; [107.48076923  30.51923077],1
a5,1,1.8e-05,18.348658,[46 24] ; [125  14],[57.27272727 12.72727273] ; [113.72727273  25.27272727],1
v1,1,0.00071,11.461919,[31 39] ; [94 43],[42.2705314 27.7294686] ; [82.7294686 54.2705314],1
p3,1,0.002468,9.16419,[29 41] ; [87 50],[39.22705314 30.77294686] ; [76.77294686 60.22705314],0
p4,1,0.002554,9.101697,[38 31] ; [103  33],[47.45853659 21.54146341] ; [93.54146341 42.45853659],0
a8,1,0.004853,7.933372,[16 49] ; [ 11 108],[ 9.53804348 55.46195652] ; [ 17.46195652 101.53804348],0
a6,1,0.006547,7.393119,[44 26] ; [110  27],[52.07729469 17.92270531] ; [101.92270531  35.07729469],0
r2,1,0.007806,7.077482,[63  5] ; [137   1],[66.01941748  1.98058252] ; [133.98058252   4.01941748],0
s8,1,0.01883,5.51728,[32 37] ; [87 50],[39.8592233 29.1407767] ; [79.1407767 57.8592233],0
s3,1,0.03602,4.396176,[41 27] ; [100  34],[47.46534653 20.53465347] ; [93.53465347 40.46534653],0
b1,1,0.054251,3.704953,[30 40] ; [41 98],[23.77990431 46.22009569] ; [47.22009569 91.77990431],0
r1,1,0.056646,3.632945,[54 15] ; [121  16],[58.61650485 10.38349515] ; [116.38349515  20.61650485],0
p11,1,0.064907,3.407344,[49 21] ; [113  26],[54.25837321 15.74162679] ; [107.74162679  31.25837321],0
p10,1,0.082205,3.020751,[57 10] ; [128  10],[60.46341463  6.53658537] ; [124.53658537  13.46341463],0
n5,1,0.105508,2.620253,[48 21] ; [110  28],[52.66666667 16.33333333] ; [105.33333333  32.66666667],0
p12,1,0.111235,2.536581,[ 6 64] ; [ 23 115],[ 9.75961538 60.24038462] ; [ 19.24038462 118.75961538],0
v2,1,0.11212,2.524089,[38 32] ; [88 46],[43.23529412 26.76470588] ; [82.76470588 51.23529412],0
u3,1,0.121589,2.396738,[16 12] ; [15  4],[18.46808511  9.53191489] ; [12.53191489  6.46808511],0
s2,1,0.134723,2.237222,[48 22] ; [107  30],[52.41545894 17.58454106] ; [102.58454106  34.41545894],0
b2,1,0.185037,1.756697,[10 23] ; [40 52],[13.2 19.8] ; [36.8 55.2],0
b3,1,0.185037,1.756697,[10 23] ; [40 52],[13.2 19.8] ; [36.8 55.2],0
n4,1,0.193706,1.6892,[49 20] ; [110  29],[52.74519231 16.25480769] ; [106.25480769  32.74519231],0
b5,1,0.204749,1.608168,[39 31] ; [90 49],[43.20574163 26.79425837] ; [85.79425837 53.20574163],0
v3,1,0.22072,1.499685,[27 42] ; [65 70],[31.11764706 37.88235294] ; [60.88235294 74.11764706],0
p8,1,0.236874,1.3991,[37 32] ; [84 51],[40.92647059 28.07352941] ; [80.07352941 54.92647059],0
p2,1,0.2503,1.321628,[57 12] ; [122  16],[59.66666667  9.33333333] ; [119.33333333  18.66666667],0
n1,1,0.256277,1.288759,[ 6 10] ; [16 13],[7.82222222 8.17777778] ; [14.17777778 14.82222222],0
p6,1,0.332863,0.937728,[29 41] ; [66 70],[32.2815534 37.7184466] ; [62.7184466 73.2815534],0
s7,1,0.369206,0.806335,[40 24] ; [91 41],[42.7755102 21.2244898] ; [88.2244898 43.7755102],0
n6,1,0.388356,0.744082,[64  5] ; [121  15],[62.26829268  6.73170732] ; [122.73170732  13.26829268],0
r3,1,0.469681,0.522727,[65  4] ; [133   5],[66.  3.] ; [132.   6.],0
u2,1,0.514667,0.424567,[13 14] ; [11  8],[14.08695652 12.91304348] ; [9.91304348 9.08695652],0
p5,1,0.554465,0.349379,[17 52] ; [ 29 109],[15.33333333 53.66666667] ; [ 30.66666667 107.33333333],0
v4,1,0.559258,0.340991,[64  3] ; [134   4],[64.71219512  2.28780488] ; [133.28780488   4.71219512],0
n2,1,0.603821,0.269271,[13  4] ; [24  5],[13.67391304  3.32608696] ; [23.32608696  5.67391304],0
u4,1,0.619182,0.24702,[ 1 69] ; [  1 138],[ 0.66985646 69.33014354] ; [  1.33014354 137.66985646],0
p7,1,0.673703,0.177301,[47 21] ; [95 37],[48.28 19.72] ; [93.72 38.28],0
p9,1,0.690339,0.158718,[61  6] ; [126  10],[61.71921182  5.28078818] ; [125.28078818  10.71921182],0
r4,1,0.695082,0.153639,[65  5] ; [131   8],[65.64593301  4.35406699] ; [130.35406699   8.64593301],0
s6,1,0.762924,0.090989,[60  9] ; [122  16],[60.66666667  8.33333333] ; [121.33333333  16.66666667],0
s1,1,0.798684,0.065051,[ 3 65] ; [  5 131],[ 2.66666667 65.33333333] ; [  5.33333333 130.66666667],0
a1,1,0.835801,0.04296,[ 4 66] ; [  7 132],[ 3.68421053 66.31578947] ; [  7.31578947 131.68421053],0
b4,1,0.952002,0.003623,[42 28] ; [84 55],[42.20095694 27.79904306] ; [83.79904306 55.20095694],0
s4,1,0.95655,0.002968,[16 53] ; [ 32 104],[16.15609756 52.84390244] ; [ 31.84390244 104.15609756],0
n3,1,0.96275,0.002181,[13  4] ; [22  7],[12.93478261  4.06521739] ; [22.06521739  6.93478261],0
p1,1,0.969399,0.001472,[ 9 59] ; [ 18 120],[ 8.91262136 59.08737864] ; [ 18.08737864 119.91262136],0
