Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,37.858199,[300  58] ; [20 25],[284.26799007  73.73200993] ; [35.73200993  9.26799007],1
n4,1,0.0,28.612304,[304  54] ; [24 22],[290.65346535  67.34653465] ; [37.34653465  8.65346535],1
p6,1,0.002475,9.158702,[185 171] ; [13 33],[175.34328358 180.65671642] ; [22.65671642 23.34328358],0
v1,1,0.003185,8.698511,[220 130] ; [18 27],[210.88607595 139.11392405] ; [27.11392405 17.88607595],0
s7,1,0.003357,8.602735,[189 147] ; [14 29],[179.96833773 156.03166227] ; [23.03166227 19.96833773],0
p10,1,0.009535,6.719712,[312  43] ; [34 12],[306.30922693  48.69077307] ; [39.69077307  6.30922693],0
s5,1,0.019184,5.484685,[130 214] ; [ 9 36],[122.92030848 221.07969152] ; [16.07969152 28.92030848],0
b1,1,0.021557,5.281155,[125 234] ; [24 22],[132.07654321 226.92345679] ; [16.92345679 29.07654321],0
p3,1,0.037704,4.318324,[249 109] ; [25 21],[242.8019802 115.1980198] ; [31.1980198 14.8019802],0
p9,1,0.042221,4.126316,[316  40] ; [36 10],[311.72139303  44.27860697] ; [40.27860697  5.72139303],0
s2,1,0.053838,3.717718,[202 150] ; [19 26],[195.94962217 156.05037783] ; [25.05037783 19.94962217],0
p8,1,0.070756,3.265393,[231 125] ; [23 22],[225.49625935 130.50374065] ; [28.50374065 16.49625935],0
u1,1,0.072594,3.223381,[ 99 260] ; [ 7 39],[ 93.96049383 265.03950617] ; [12.03950617 33.96049383],0
u3,1,0.076606,3.135484,[59 34] ; [13  2],[62. 31.] ; [10.  5.],0
p5,1,0.076823,3.130869,[ 60 296] ; [ 3 42],[ 55.93017456 300.06982544] ; [ 7.06982544 37.93017456],0
v4,1,0.093526,2.812619,[349   8] ; [43  3],[347.25558313   9.74441687] ; [44.74441687  1.25558313],0
p11,1,0.105014,2.627693,[300  59] ; [34 12],[296.06419753  62.93580247] ; [37.93580247  8.06419753],0
d2,1,0.107031,2.597515,[193 165] ; [19 27],[187.86138614 170.13861386] ; [24.13861386 21.86138614],0
a8,1,0.113162,2.509502,[ 45 271] ; [ 2 37],[ 41.83661972 274.16338028] ; [ 5.16338028 33.83661972],0
