Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,2e-05,18.159198,[16 97] ; [21 25],[26.29559748 86.70440252] ; [10.70440252 35.29559748],1
p4,1,5.8e-05,16.168202,[26 89] ; [25 20],[36.65625 78.34375] ; [14.34375 30.65625],1
p7,1,9.5e-05,15.228841,[42 72] ; [32 13],[53.05660377 60.94339623] ; [20.94339623 24.05660377],1
p2,1,0.003303,8.631832,[64 51] ; [37  9],[72.14285714 42.85714286] ; [28.85714286 17.14285714],0
p10,1,0.005948,7.5661,[62 51] ; [36 10],[69.64779874 43.35220126] ; [28.35220126 17.64779874],0
s8,1,0.011684,6.358268,[27 88] ; [20 26],[33.57142857 81.42857143] ; [13.42857143 32.57142857],0
v3,1,0.012589,6.225967,[22 88] ; [18 28],[28.20512821 81.79487179] ; [11.79487179 34.20512821],0
p9,1,0.022137,5.234986,[69 43] ; [37  9],[75.13924051 36.86075949] ; [30.86075949 15.13924051],0
p5,1,0.030469,4.682645,[  3 111] ; [ 5 41],[  5.7 108.3] ; [ 2.3 43.7],0
r4,1,0.03974,4.228944,[74 42] ; [37  9],[79.48148148 36.51851852] ; [31.51851852 14.48148148],0
n6,1,0.047029,3.944348,[77 38] ; [38  8],[82.14285714 32.85714286] ; [32.85714286 13.14285714],0
n5,1,0.073526,3.202486,[79 36] ; [38  8],[83.57142857 31.42857143] ; [33.42857143 12.57142857],0
v1,1,0.086064,2.946497,[45 69] ; [25 21],[49.875 64.125] ; [20.125 25.875],0
r3,1,0.092128,2.836793,[90 26] ; [41  5],[93.80246914 22.19753086] ; [37.19753086  8.80246914],0
a2,1,0.109225,2.565405,[ 11 105] ; [ 1 45],[  8.59259259 107.40740741] ; [ 3.40740741 42.59259259],0
a3,1,0.115339,2.479503,[73 42] ; [23 23],[68.57142857 46.42857143] ; [27.42857143 18.57142857],0
d5,1,0.164541,1.931989,[67 49] ; [32 14],[70.88888889 45.11111111] ; [28.11111111 17.88888889],0
s6,1,0.165692,1.921492,[49 64] ; [25 20],[52.92405063 60.07594937] ; [21.07594937 23.92405063],0
d3,1,0.172544,1.860701,[42 74] ; [22 24],[45.82716049 70.17283951] ; [18.17283951 27.82716049],0
s7,1,0.194584,1.682567,[35 74] ; [19 25],[38.47058824 70.52941176] ; [15.52941176 28.47058824],0
v2,1,0.207699,1.587395,[39 70] ; [21 24],[42.46753247 66.53246753] ; [17.53246753 27.46753247],0
n4,1,0.217924,1.517991,[74 42] ; [34 12],[77.33333333 38.66666667] ; [30.66666667 15.33333333],0
u1,1,0.231697,1.430415,[  3 113] ; [ 3 43],[  4.2962963 111.7037037] ; [ 1.7037037 44.2962963],0
a1,1,0.236703,1.400123,[  8 108] ; [ 1 45],[  6.44444444 109.55555556] ; [ 2.55555556 43.44444444],0
p12,1,0.301977,1.065441,[  7 108] ; [ 1 45],[  5.71428571 109.28571429] ; [ 2.28571429 43.71428571],0
s5,1,0.333655,0.93466,[24 87] ; [13 32],[26.32692308 84.67307692] ; [10.67307692 34.32692308],0
n1,1,0.333856,0.933883,[19 34] ; [7 7],[20.56716418 32.43283582] ; [5.43283582 8.56716418],0
a6,1,0.350393,0.872032,[47 69] ; [15 31],[44.39506173 71.60493827] ; [17.60493827 28.39506173],0
p11,1,0.351876,0.866679,[77 39] ; [34 12],[79.48148148 36.51851852] ; [31.51851852 14.48148148],0
u2,1,0.364308,0.822986,[17 25] ; [12 11],[18.73846154 23.26153846] ; [10.26153846 12.73846154],0
r2,1,0.37698,0.780529,[95 20] ; [38  5],[96.80379747 18.19620253] ; [36.19620253  6.80379747],0
p1,1,0.385658,0.752588,[  4 112] ; [ 3 43],[  5.01234568 110.98765432] ; [ 1.98765432 44.01234568],0
d1,1,0.415879,0.661931,[40 76] ; [19 27],[42.24691358 73.75308642] ; [16.75308642 29.24691358],0
b1,1,0.426322,0.632823,[50 66] ; [23 23],[52.27160494 63.72839506] ; [20.72839506 25.27160494],0
s2,1,0.460718,0.544151,[40 74] ; [19 27],[42.0375 71.9625] ; [16.9625 29.0375],0
a8,1,0.4886,0.479607,[  9 100] ; [ 5 37],[10.10596026 98.89403974] ; [ 3.89403974 38.10596026],0
u3,1,0.492806,0.470394,[15 28] ; [10 13],[16.28787879 26.71212121] ; [ 8.71212121 14.28787879],0
n2,1,0.542252,0.371382,[38 16] ; [11  3],[38.91176471 15.08823529] ; [10.08823529  3.91176471],0
a5,1,0.584687,0.298718,[61 55] ; [22 24],[59.43209877 56.56790123] ; [23.56790123 22.43209877],0
n3,1,0.60723,0.264228,[32 20] ; [9 4],[32.8 19.2] ; [8.2 4.8],0
d2,1,0.613864,0.254586,[50 65] ; [18 28],[48.57142857 66.42857143] ; [19.42857143 26.57142857],0
a4,1,0.617658,0.249174,[47 67] ; [17 29],[45.6 68.4] ; [18.4 27.6],0
b4,1,0.656097,0.198299,[65 51] ; [24 22],[63.72839506 52.27160494] ; [25.27160494 20.72839506],0
d4,1,0.756302,0.096311,[72 43] ; [30 16],[72.85714286 42.14285714] ; [29.14285714 16.85714286],0
b3,1,0.788751,0.071788,[28 42] ; [10 17],[27.42268041 42.57731959] ; [10.57731959 16.42268041],0
b2,1,0.788751,0.071788,[28 42] ; [10 17],[27.42268041 42.57731959] ; [10.57731959 16.42268041],0
b5,1,0.843074,0.039189,[56 60] ; [23 23],[56.56790123 59.43209877] ; [22.43209877 23.56790123],0
s4,1,0.884617,0.02106,[16 99] ; [ 6 40],[15.71428571 99.28571429] ; [ 6.28571429 39.71428571],0
r1,1,0.887378,0.020057,[72 44] ; [28 18],[71.60493827 44.39506173] ; [28.39506173 17.60493827],0
s3,1,0.923249,0.009282,[53 61] ; [21 25],[52.725 61.275] ; [21.275 24.725],0
