Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,35.500898,[42  3] ; [22 39],[27.16981132 17.83018868] ; [36.83018868 24.16981132],1
d2,1,0.0,28.848334,[32 13] ; [12 50],[18.5046729 26.4953271] ; [25.4953271 36.5046729],1
d4,1,0.0,26.448426,[43  1] ; [32 30],[31.13207547 12.86792453] ; [43.86792453 18.13207547],1
d5,1,1e-06,23.931731,[42  3] ; [30 32],[30.28037383 14.71962617] ; [41.71962617 20.28037383],1
a2,1,0.000704,11.479404,[13 33] ; [ 3 59],[ 6.81481481 39.18518519] ; [ 9.18518519 52.81481481],1
u1,1,0.007597,7.126031,[ 7 39] ; [ 1 61],[ 3.40740741 42.59259259] ; [ 4.59259259 57.40740741],0
a4,1,0.009643,6.699752,[23 23] ; [16 46],[16.61111111 29.38888889] ; [22.38888889 39.61111111],0
n5,1,0.012065,6.301319,[13 33] ; [32 29],[19.34579439 26.65420561] ; [25.65420561 35.34579439],0
s8,1,0.012927,6.17904,[14 32] ; [ 7 55],[ 8.94444444 37.05555556] ; [12.05555556 49.94444444],0
s5,1,0.014177,6.016003,[ 9 34] ; [ 3 56],[ 5.05882353 37.94117647] ; [ 6.94117647 52.05882353],0
a3,1,0.022714,5.190216,[32 14] ; [29 32],[26.22429907 19.77570093] ; [34.77570093 26.22429907],0
r2,1,0.026696,4.910371,[41  4] ; [46 16],[36.58878505  8.41121495] ; [50.41121495 11.58878505],0
a5,1,0.027743,4.843938,[32 14] ; [30 32],[26.40740741 19.59259259] ; [35.59259259 26.40740741],0
s7,1,0.034415,4.473968,[14 27] ; [ 9 48],[ 9.62244898 31.37755102] ; [13.37755102 43.62244898],0
p4,1,0.048034,3.908812,[23 23] ; [19 42],[18.05607477 27.94392523] ; [23.94392523 37.05607477],0
a7,1,0.050997,3.808381,[35 11] ; [36 26],[30.24074074 15.75925926] ; [40.75925926 21.24074074],0
v2,1,0.061814,3.488045,[19 24] ; [15 42],[14.62 28.38] ; [19.38 37.62],0
s6,1,0.062532,3.468913,[23 23] ; [20 42],[18.31481481 27.68518519] ; [24.68518519 37.31481481],0
r3,1,0.071159,3.256081,[40  6] ; [45 17],[36.2037037  9.7962963] ; [48.7962963 13.2037037],0
b4,1,0.081766,3.029453,[30 16] ; [30 32],[25.55555556 20.44444444] ; [34.44444444 27.55555556],0
u3,1,0.083774,2.990124,[10  4] ; [14 18],[7.30434783 6.69565217] ; [16.69565217 15.30434783],0
r4,1,0.088114,2.908503,[34 12] ; [36 26],[29.81481481 16.18518519] ; [40.18518519 21.81481481],0
p10,1,0.11693,2.457971,[27 19] ; [26 34],[23. 23.] ; [30. 30.],0
n2,1,0.168861,1.893029,[9 9] ; [17  7],[11.14285714  6.85714286] ; [14.85714286  9.14285714],0
s2,1,0.213546,1.547224,[17 29] ; [16 46],[14.05555556 31.94444444] ; [18.94444444 43.05555556],0
a8,1,0.21373,1.545982,[ 2 41] ; [ 7 53],[ 3.75728155 39.24271845] ; [ 5.24271845 54.75728155],0
r1,1,0.22246,1.488429,[32 13] ; [37 25],[29.01869159 15.98130841] ; [39.98130841 22.01869159],0
p3,1,0.229028,1.446891,[16 30] ; [15 47],[13.2037037 32.7962963] ; [17.7962963 44.2037037],0
p9,1,0.265169,1.241567,[28 18] ; [30 30],[25.16981132 20.83018868] ; [32.83018868 27.16981132],0
s3,1,0.301436,1.067832,[25 21] ; [27 34],[22.35514019 23.64485981] ; [29.64485981 31.35514019],0
