Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,29.505256,[17 33] ; [96 28],[32.47126437 17.52873563] ; [80.52873563 43.47126437],1
d3,1,1e-06,23.158224,[22 28] ; [101  24],[35.14285714 14.85714286] ; [87.85714286 37.14285714],1
b5,1,7e-06,20.191606,[13 37] ; [80 46],[26.42045455 23.57954545] ; [66.57954545 59.42045455],1
u1,1,2.5e-05,17.727555,[ 2 48] ; [44 82],[13.06818182 36.93181818] ; [32.93181818 93.06818182],1
a2,1,0.003141,8.723643,[ 6 44] ; [43 83],[13.92045455 36.07954545] ; [35.07954545 90.92045455],0
s6,1,0.005971,7.559139,[35 13] ; [112  13],[40.78612717  7.21387283] ; [106.21387283  18.78612717],0
p10,1,0.020992,5.327453,[39 10] ; [115  10],[43.36781609  5.63218391] ; [110.63218391  14.36781609],0
s7,1,0.023922,5.10025,[29 21] ; [89 29],[35.11904762 14.88095238] ; [82.88095238 35.11904762],0
p9,1,0.025655,4.979118,[41  8] ; [116   7],[44.72674419  4.27325581] ; [112.27325581  10.72674419],0
b3,1,0.08333,2.998733,[18 14] ; [29 47],[13.92592593 18.07407407] ; [33.07407407 42.92592593],0
b2,1,0.08333,2.998733,[18 14] ; [29 47],[13.92592593 18.07407407] ; [33.07407407 42.92592593],0
b1,1,0.09411,2.80263,[23 27] ; [41 85],[18.18181818 31.81818182] ; [45.81818182 80.18181818],0
r2,1,0.119548,2.423239,[47  3] ; [121   2],[48.55491329  1.44508671] ; [119.44508671   3.55491329],0
d5,1,0.122398,2.386364,[47  3] ; [107  18],[44.  6.] ; [110.  15.],0
p12,1,0.144049,2.134166,[ 4 45] ; [ 21 104],[ 7.04022989 41.95977011] ; [ 17.95977011 107.04022989],0
p1,1,0.191465,1.706309,[ 3 47] ; [ 16 109],[ 5.42857143 44.57142857] ; [ 13.57142857 111.42857143],0
d1,1,0.21034,1.569081,[30 20] ; [88 38],[33.52272727 16.47727273] ; [84.47727273 41.52272727],0
n6,1,0.211494,1.561172,[41  7] ; [112  10],[43.2  4.8] ; [109.8  12.2],0
u3,1,0.21545,1.53442,[5 5] ; [18  7],[6.57142857 3.42857143] ; [16.42857143  8.57142857],0
s2,1,0.217829,1.518619,[33 17] ; [94 31],[36.28571429 13.71428571] ; [90.71428571 34.28571429],0
a5,1,0.218266,1.515735,[40 10] ; [110  16],[42.61363636  7.38636364] ; [107.38636364  18.61363636],0
s8,1,0.234886,1.411028,[27 23] ; [79 45],[30.45977011 19.54022989] ; [75.54022989 48.45977011],0
p4,1,0.241225,1.373421,[31 18] ; [89 34],[34.18604651 14.81395349] ; [85.81395349 37.18604651],0
v1,1,0.242671,1.365012,[37 12] ; [83 42],[33.79310345 15.20689655] ; [86.20689655 38.79310345],0
p7,1,0.264313,1.246024,[40  8] ; [92 30],[37.27058824 10.72941176] ; [94.72941176 27.27058824],0
p2,1,0.264584,1.244613,[39 10] ; [108  17],[41.39655172  7.60344828] ; [105.60344828  19.39655172],0
u2,1,0.286201,1.137408,[3 6] ; [13 11],[4.36363636 4.63636364] ; [11.63636364 12.36363636],0
a1,1,0.291449,1.112918,[ 5 45] ; [  7 119],[ 3.40909091 46.59090909] ; [  8.59090909 117.40909091],0
p6,1,0.322613,0.978324,[19 29] ; [59 64],[21.89473684 26.10526316] ; [56.10526316 66.89473684],0
r3,1,0.337199,0.921053,[48  2] ; [123   2],[48.85714286  1.14285714] ; [122.14285714   2.85714286],0
r1,1,0.397598,0.715578,[42  8] ; [110  14],[43.67816092  6.32183908] ; [108.32183908  15.67816092],0
v4,1,0.405684,0.691414,[47  3] ; [119   4],[47.97687861  2.02312139] ; [118.02312139   4.97687861],0
n2,1,0.418492,0.654545,[10  1] ; [20  5],[9.16666667 1.83333333] ; [20.83333333  4.16666667],0
n4,1,0.448682,0.57398,[41  8] ; [99 27],[39.2  9.8] ; [100.8  25.2],0
p8,1,0.49745,0.460373,[28 20] ; [78 44],[29.92941176 18.07058824] ; [76.07058824 45.92941176],0
p3,1,0.517888,0.418096,[33 16] ; [77 47],[31.15606936 17.84393064] ; [78.84393064 45.15606936],0
p5,1,0.539227,0.376975,[10 39] ; [31 94],[11.54597701 37.45402299] ; [29.45402299 95.54597701],0
a4,1,0.632111,0.229209,[23 27] ; [63 63],[24.43181818 25.56818182] ; [61.56818182 64.43181818],0
d2,1,0.633899,0.22681,[29 21] ; [67 57],[27.5862069 22.4137931] ; [68.4137931 55.5862069],0
s3,1,0.634419,0.226116,[32 18] ; [82 39],[33.33333333 16.66666667] ; [80.66666667 40.33333333],0
r4,1,0.695178,0.153537,[46  4] ; [118   8],[46.59090909  3.40909091] ; [117.40909091   8.59090909],0
d4,1,0.707161,0.141129,[45  5] ; [110  15],[44.28571429  5.71428571] ; [110.71428571  14.28571429],0
