Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,110.770936,[265  51] ; [48 92],[216.90350877  99.09649123] ; [96.09649123 43.90350877],1
a5,1,0.0,30.210361,[235  83] ; [67 74],[209.22875817 108.77124183] ; [92.77124183 48.22875817],1
n6,1,3e-06,22.016439,[268  49] ; [91 49],[249.02188184  67.97811816] ; [109.97811816  30.02188184],1
s7,1,0.000206,13.771463,[139 167] ; [ 37 101],[121.2972973 184.7027027] ; [54.7027027 83.2972973],1
a4,1,0.000264,13.308415,[149 166] ; [ 41 100],[131.25 183.75] ; [58.75 82.25],1
s4,1,0.000273,13.24585,[ 39 274] ; [ 37 104],[ 52.39647577 260.60352423] ; [ 23.60352423 117.39647577],1
a8,1,0.000496,12.131511,[ 49 242] ; [  6 126],[ 37.83687943 253.16312057] ; [ 17.16312057 114.83687943],1
a3,1,0.001133,10.595767,[224  93] ; [77 63],[208.78993435 108.21006565] ; [92.21006565 47.78993435],0
p11,1,0.001586,9.97595,[242  76] ; [87 54],[227.93464052  90.06535948] ; [101.06535948  39.93464052],0
s8,1,0.002594,9.072969,[123 194] ; [ 34 106],[108.90371991 208.09628009] ; [48.09628009 91.90371991],0
a2,1,0.004425,8.100757,[ 75 243] ; [ 17 124],[ 63.73856209 254.26143791] ; [ 28.26143791 112.73856209],0
d2,1,0.004564,8.044499,[154 160] ; [49 92],[140.09230769 173.90769231] ; [62.90769231 78.09230769],0
v1,1,0.00843,6.939667,[153 157] ; [50 89],[140.155902 169.844098] ; [62.844098 76.155902],0
d1,1,0.010358,6.572202,[181 137] ; [62 79],[168.35294118 149.64705882] ; [74.64705882 66.35294118],0
r4,1,0.011571,6.375412,[288  30] ; [116  25],[279.89542484  38.10457516] ; [124.10457516  16.89542484],0
p1,1,0.014653,5.957685,[ 22 294] ; [  2 138],[ 16.63157895 299.36842105] ; [  7.36842105 132.63157895],0
p2,1,0.014692,5.952997,[247  70] ; [94 46],[236.53610503  80.46389497] ; [104.46389497  35.53610503],0
r1,1,0.015987,5.804283,[258  58] ; [101  40],[248.23632385  67.76367615] ; [110.76367615  30.23632385],0
s6,1,0.016564,5.742024,[198 114] ; [71 67],[186.50666667 125.49333333] ; [82.49333333 55.50666667],0
p4,1,0.026882,4.898351,[124 191] ; [ 40 100],[113.53846154 201.46153846] ; [50.46153846 89.53846154],0
n1,1,0.031458,4.627774,[37 42] ; [18 44],[30.81560284 48.18439716] ; [24.18439716 37.81560284],0
v3,1,0.045642,3.994766,[109 195] ; [35 99],[ 99.94520548 204.05479452] ; [44.05479452 89.94520548],0
p6,1,0.045703,3.992525,[ 85 226] ; [ 26 114],[ 76.54323725 234.45676275] ; [ 34.45676275 105.54323725],0
u1,1,0.045808,3.988657,[ 46 272] ; [ 11 130],[ 39.49019608 278.50980392] ; [ 17.50980392 123.49019608],0
p12,1,0.050818,3.814247,[ 17 298] ; [  2 138],[ 13.15384615 301.84615385] ; [  5.84615385 134.15384615],0
d5,1,0.058805,3.570779,[252  65] ; [100  40],[244.16630197  72.83369803] ; [107.83369803  32.16630197],0
p5,1,0.077487,3.116828,[ 19 297] ; [  3 136],[ 15.27912088 300.72087912] ; [  6.72087912 132.27912088],0
p7,1,0.105983,2.613115,[155 152] ; [56 77],[147.22045455 159.77954545] ; [63.77954545 69.22045455],0
p10,1,0.120119,2.415775,[234  81] ; [92 45],[227.19026549  87.80973451] ; [98.80973451 38.19026549],0
p9,1,0.172167,1.863969,[244  68] ; [99 38],[238.34298441  73.65701559] ; [104.65701559  32.34298441],0
a1,1,0.187357,1.73828,[ 15 303] ; [  3 138],[ 12.47058824 305.52941176] ; [  5.52941176 135.47058824],0
b1,1,0.197824,1.65837,[112 206] ; [ 41 100],[106. 212.] ; [47. 94.],0
a6,1,0.231046,1.434408,[216 101] ; [88 53],[210.41048035 106.58951965] ; [93.58951965 47.41048035],0
n2,1,0.237108,1.397707,[64 18] ; [43 19],[60.93055556 21.06944444] ; [46.06944444 15.93055556],0
s3,1,0.256493,1.287589,[169 140] ; [69 72],[163.42666667 145.57333333] ; [74.57333333 66.42666667],0
d3,1,0.282541,1.154827,[217 100] ; [88 51],[212.02850877 104.97149123] ; [92.97149123 46.02850877],0
u3,1,0.353508,0.860823,[49 45] ; [37 25],[51.82051282 42.17948718] ; [34.17948718 27.82051282],0
b2,1,0.362582,0.828931,[ 69 120] ; [20 46],[ 65.96470588 123.03529412] ; [23.03529412 42.96470588],0
b3,1,0.362582,0.828931,[ 69 120] ; [20 46],[ 65.96470588 123.03529412] ; [23.03529412 42.96470588],0
d4,1,0.424481,0.637875,[252  64] ; [107  33],[248.78070175  67.21929825] ; [110.21929825  29.78070175],0
p8,1,0.458636,0.549221,[118 191] ; [48 91],[114.49553571 194.50446429] ; [51.50446429 87.49553571],0
b4,1,0.485516,0.486448,[187 131] ; [78 63],[183.59477124 134.40522876] ; [81.40522876 59.59477124],0
s5,1,0.498172,0.458828,[ 86 220] ; [ 34 102],[ 83.07692308 222.92307692] ; [36.92307692 99.07692308],0
s2,1,0.574061,0.315935,[148 166] ; [62 78],[145.24229075 168.75770925] ; [64.75770925 75.24229075],0
v4,1,0.642979,0.214867,[299  17] ; [130   9],[297.94285714  18.05714286] ; [131.05714286   7.94285714],0
n3,1,0.658907,0.194854,[55 24] ; [41 21],[53.78723404 25.21276596] ; [42.21276596 19.78723404],0
a7,1,0.714724,0.133604,[225  92] ; [97 43],[223.35667396  93.64332604] ; [98.64332604 41.35667396],0
r3,1,0.726973,0.12191,[295  22] ; [129  11],[294.10940919  22.89059081] ; [129.89059081  10.10940919],0
v2,1,0.81581,0.05426,[148 152] ; [64 69],[146.88221709 153.11778291] ; [65.11778291 67.88221709],0
u2,1,0.821196,0.051079,[47 46] ; [33 30],[47.69230769 45.30769231] ; [32.30769231 30.69230769],0
s1,1,0.840496,0.040505,[ 12 297] ; [  6 134],[ 12.38752784 296.61247216] ; [  5.61247216 134.38752784],0
b5,1,0.874506,0.024944,[196 122] ; [88 53],[196.75816993 121.24183007] ; [87.24183007 53.75816993],0
u4,1,0.901227,0.015404,[  5 313] ; [  2 139],[  4.8496732 313.1503268] ; [  2.1503268 138.8496732],0
