Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,54.833814,[73  6] ; [ 5 21],[58.68571429 20.31428571] ; [19.31428571  6.68571429],1
p11,1,0.000446,12.329706,[66 14] ; [13 14],[59.06542056 20.93457944] ; [19.93457944  7.06542056],1
r3,1,0.000619,11.717348,[77  3] ; [20  7],[72.52336449  7.47663551] ; [24.47663551  2.52336449],1
s6,1,0.001482,10.101483,[50 27] ; [ 8 19],[42.94230769 34.05769231] ; [15.05769231 11.94230769],0
n5,1,0.001733,9.813265,[65 14] ; [14 13],[58.87735849 20.12264151] ; [20.12264151  6.87735849],0
a7,1,0.001733,9.812631,[56 23] ; [10 17],[49.18867925 29.81132075] ; [16.81132075 10.18867925],0
p3,1,0.006294,7.464135,[48 32] ; [ 8 19],[41.86915888 38.13084112] ; [14.13084112 12.86915888],0
s8,1,0.007909,7.053916,[38 42] ; [ 5 22],[32.14953271 47.85046729] ; [10.85046729 16.14953271],0
s7,1,0.009,6.822907,[39 35] ; [ 6 20],[33.3 40.7] ; [11.7 14.3],0
a6,1,0.015335,5.877518,[51 29] ; [10 17],[45.60747664 34.39252336] ; [15.39252336 11.60747664],0
p8,1,0.021939,5.250587,[54 26] ; [11 15],[49.05660377 30.94339623] ; [15.94339623 10.05660377],0
a3,1,0.030021,4.708117,[43 37] ; [ 8 19],[38.13084112 41.86915888] ; [12.86915888 14.13084112],0
n6,1,0.035342,4.428591,[66 14] ; [17 10],[62.05607477 17.94392523] ; [20.94392523  6.05607477],0
a5,1,0.050547,3.823234,[47 33] ; [10 17],[42.61682243 37.38317757] ; [14.38317757 12.61682243],0
n4,1,0.061612,3.493443,[59 20] ; [15 12],[55.1509434 23.8490566] ; [18.8490566  8.1509434],0
r2,1,0.067668,3.338708,[72  7] ; [21  6],[69.31132075  9.68867925] ; [23.68867925  3.31132075],0
a4,1,0.073706,3.1985,[27 53] ; [ 4 22],[23.39622642 56.60377358] ; [ 7.60377358 18.39622642],0
r4,1,0.091781,2.842857,[68 12] ; [19  8],[65.04672897 14.95327103] ; [21.95327103  5.04672897],0
r1,1,0.103257,2.654498,[54 24] ; [14 13],[50.51428571 27.48571429] ; [17.48571429  9.51428571],0
s5,1,0.106143,2.610723,[24 54] ; [ 4 23],[20.8 57.2] ; [ 7.2 19.8],0
u2,1,0.108772,2.571966,[22 15] ; [ 7 12],[19.16071429 17.83928571] ; [9.83928571 9.16071429],0
d5,1,0.118649,2.435068,[43 36] ; [10 17],[39.5 39.5] ; [13.5 13.5],0
p2,1,0.14361,2.138844,[69 11] ; [20  7],[66.54205607 13.45794393] ; [22.45794393  4.54205607],0
s4,1,0.152358,2.048478,[19 60] ; [ 3 24],[16.39622642 62.60377358] ; [ 5.60377358 21.39622642],0
v2,1,0.201902,1.628566,[39 37] ; [10 17],[36.15533981 39.84466019] ; [12.84466019 14.15533981],0
p1,1,0.203525,1.616894,[14 66] ; [ 2 25],[11.96261682 68.03738318] ; [ 4.03738318 22.96261682],0
s2,1,0.23633,1.402352,[34 46] ; [ 8 19],[31.40186916 48.59813084] ; [10.59813084 16.40186916],0
s1,1,0.238969,1.386667,[ 2 76] ; [ 2 24],[ 3. 75.] ; [ 1. 25.],0
b5,1,0.23906,1.386131,[46 34] ; [12 15],[43.36448598 36.63551402] ; [14.63551402 12.36448598],0
v1,1,0.272662,1.203306,[35 42] ; [ 9 18],[32.57692308 44.42307692] ; [11.42307692 15.57692308],0
n2,1,0.277877,1.177444,[15  4] ; [6 4],[13.75862069  5.24137931] ; [7.24137931 2.75862069],0
a8,1,0.333218,0.936351,[ 7 70] ; [ 4 21],[ 8.30392157 68.69607843] ; [ 2.69607843 22.30392157],0
n1,1,0.350045,0.873294,[ 7 12] ; [5 4],[ 8.14285714 10.85714286] ; [3.85714286 5.14285714],0
d3,1,0.390178,0.738387,[22 56] ; [10 17],[23.77142857 54.22857143] ; [ 8.22857143 18.77142857],0
u3,1,0.400079,0.708088,[18 19] ; [ 7 12],[16.51785714 20.48214286] ; [ 8.48214286 10.51785714],0
v4,1,0.416745,0.659476,[74  5] ; [24  3],[73.03773585  5.96226415] ; [24.96226415  2.03773585],0
v3,1,0.450245,0.570035,[27 53] ; [ 7 20],[25.42056075 54.57943925] ; [ 8.57943925 18.42056075],0
b2,1,0.468031,0.52662,[13 39] ; [ 3 15],[11.88571429 40.11428571] ; [ 4.11428571 13.88571429],0
b3,1,0.468031,0.52662,[13 39] ; [ 3 15],[11.88571429 40.11428571] ; [ 4.11428571 13.88571429],0
p12,1,0.490313,0.475839,[ 6 74] ; [ 1 26],[ 5.23364486 74.76635514] ; [ 1.76635514 25.23364486],0
p5,1,0.501488,0.451787,[10 70] ; [ 2 24],[ 9.05660377 70.94339623] ; [ 2.94339623 23.05660377],0
d2,1,0.543059,0.369899,[19 61] ; [ 8 19],[20.18691589 59.81308411] ; [ 6.81308411 20.18691589],0
b1,1,0.61431,0.253947,[37 43] ; [14 13],[38.13084112 41.86915888] ; [12.86915888 14.13084112],0
p4,1,0.614952,0.253027,[49 31] ; [18  9],[50.09345794 29.90654206] ; [16.90654206 10.09345794],0
n3,1,0.667378,0.184684,[16  3] ; [9 1],[16.37931034  2.62068966] ; [8.62068966 1.37931034],0
b4,1,0.864276,0.029218,[37 43] ; [13 14],[37.38317757 42.61682243] ; [12.61682243 14.38317757],0
s3,1,0.906099,0.013915,[42 37] ; [14 13],[41.73584906 37.26415094] ; [14.26415094 12.73584906],0
p6,1,0.949871,0.003952,[35 45] ; [12 15],[35.14018692 44.85981308] ; [11.85981308 15.14018692],0
