Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,118.699297,[ 18 117] ; [113  31],[63.38709677 71.61290323] ; [67.61290323 76.38709677],1
s6,1,0.0,52.758635,[51 82] ; [116  27],[80.47463768 52.52536232] ; [86.52536232 56.47463768],1
s7,1,0.0,35.531752,[ 27 101] ; [78 59],[50.71698113 77.28301887] ; [54.28301887 82.71698113],1
s8,1,0.0,27.735706,[ 26 109] ; [71 73],[46.93548387 88.06451613] ; [50.06451613 93.93548387],1
s5,1,3e-05,17.418628,[ 22 112] ; [54 84],[37.44117647 96.55882353] ; [38.55882353 99.44117647],1
r2,1,0.00388,8.339131,[119  16] ; [137   4],[125.2173913   9.7826087] ; [130.7826087  10.2173913],0
s4,1,0.004812,7.948877,[ 16 117] ; [ 36 106],[ 25.14909091 107.85090909] ; [ 26.85090909 115.14909091],0
p4,1,0.005589,7.678268,[64 71] ; [92 52],[75.48387097 59.51612903] ; [80.51612903 63.48387097],0
n5,1,0.010658,6.521549,[82 53] ; [108  36],[91.93548387 43.06451613] ; [98.06451613 45.93548387],0
r1,1,0.014349,5.994655,[89 46] ; [113  30],[98.09352518 36.90647482] ; [103.90647482  39.09352518],0
u1,1,0.01781,5.614734,[ 15 121] ; [ 31 113],[ 22.34285714 113.65714286] ; [ 23.65714286 120.34285714],0
p2,1,0.019937,5.417413,[102  34] ; [123  20],[109.67741935  26.32258065] ; [115.32258065  27.67741935],0
r4,1,0.024737,5.042211,[110  26] ; [130  14],[116.57142857  19.42857143] ; [123.42857143  20.57142857],0
n4,1,0.046425,3.96611,[90 46] ; [110  33],[97.49103943 38.50896057] ; [102.50896057  40.49103943],0
d2,1,0.069811,3.287448,[51 85] ; [69 74],[58.49462366 77.50537634] ; [61.50537634 81.49462366],0
d1,1,0.077315,3.120459,[65 71] ; [84 60],[72.37142857 63.62857143] ; [76.62857143 67.37142857],0
s1,1,0.083642,2.992674,[  4 130] ; [ 11 132],[  7.25631769 126.74368231] ; [  7.74368231 135.25631769],0
d4,1,0.085214,2.962534,[104  32] ; [121  22],[109.67741935  26.32258065] ; [115.32258065  27.67741935],0
v4,1,0.087529,2.919234,[122  14] ; [136   7],[125.76344086  10.23655914] ; [132.23655914  10.76344086],0
a2,1,0.087938,2.911727,[ 26 110] ; [ 40 104],[ 32.05714286 103.94285714] ; [ 33.94285714 110.05714286],0
p3,1,0.0897,2.879757,[51 85] ; [68 75],[58.00716846 77.99283154] ; [60.99283154 82.00716846],0
d3,1,0.103008,2.658349,[90 45] ; [108  35],[96.15107914 38.84892086] ; [101.84892086  41.15107914],0
r3,1,0.105439,2.621283,[119  16] ; [134   9],[122.85971223  12.14028777] ; [130.14028777  12.85971223],0
p9,1,0.110289,2.550073,[98 35] ; [116  26],[103.49818182  29.50181818] ; [110.50181818  31.49818182],0
p10,1,0.118492,2.437145,[93 40] ; [111  31],[98.66181818 34.33818182] ; [105.33818182  36.66181818],0
a4,1,0.148256,2.090103,[48 88] ; [63 81],[53.91428571 82.08571429] ; [57.08571429 86.91428571],0
p5,1,0.180517,1.793365,[ 10 126] ; [ 17 123],[ 13.30434783 122.69565217] ; [ 13.69565217 126.30434783],0
b5,1,0.198734,1.651657,[94 42] ; [89 55],[88.88571429 47.11428571] ; [94.11428571 49.88571429],0
p7,1,0.201063,1.63464,[71 64] ; [82 54],[76.21771218 58.78228782] ; [76.78228782 59.21771218],0
a6,1,0.232496,1.425523,[93 43] ; [107  36],[97.49103943 38.50896057] ; [102.50896057  40.49103943],0
n1,1,0.240559,1.377315,[13 23] ; [17 17],[15.42857143 20.57142857] ; [14.57142857 19.42857143],0
n2,1,0.242617,1.365325,[23 15] ; [25  9],[25.33333333 12.66666667] ; [22.66666667 11.33333333],0
u2,1,0.266919,1.232511,[27 25] ; [29 17],[29.71428571 22.28571429] ; [26.28571429 19.71428571],0
u3,1,0.271332,1.209999,[30 21] ; [32 14],[32.59793814 18.40206186] ; [29.40206186 16.59793814],0
p12,1,0.28059,1.164232,[  4 131] ; [  8 135],[  5.82733813 129.17266187] ; [  6.17266187 136.82733813],0
u4,1,0.342085,0.9026,[  1 135] ; [  3 141],[  1.94285714 134.05714286] ; [  2.05714286 141.94285714],0
a8,1,0.374383,0.789065,[ 14 112] ; [ 20 115],[ 16.4137931 109.5862069] ; [ 17.5862069 117.4137931],0
b1,1,0.401234,0.704624,[50 86] ; [60 84],[53.42857143 82.57142857] ; [56.57142857 87.42857143],0
a3,1,0.413877,0.667637,[84 50] ; [97 47],[87.24460432 46.75539568] ; [93.75539568 50.24460432],0
n3,1,0.430294,0.622031,[24 13] ; [25  9],[25.53521127 11.46478873] ; [23.46478873 10.53521127],0
b2,1,0.443075,0.588307,[27 49] ; [26 61],[24.71165644 51.28834356] ; [28.28834356 58.71165644],0
b3,1,0.443075,0.588307,[27 49] ; [26 61],[24.71165644 51.28834356] ; [28.28834356 58.71165644],0
v3,1,0.466971,0.529136,[ 25 111] ; [ 21 118],[ 22.74909091 113.25090909] ; [ 23.25090909 115.74909091],0
n6,1,0.471994,0.517304,[104  31] ; [116  28],[106.4516129  28.5483871] ; [113.5483871  30.4516129],0
p11,1,0.480279,0.49823,[92 44] ; [103  41],[94.71428571 41.28571429] ; [100.28571429  43.71428571],0
p6,1,0.505848,0.442646,[40 95] ; [48 96],[42.58064516 92.41935484] ; [45.41935484 98.58064516],0
p1,1,0.730528,0.118627,[ 12 123] ; [ 11 131],[ 11.20938628 123.79061372] ; [ 11.79061372 130.20938628],0
a5,1,0.733847,0.115609,[89 47] ; [97 47],[90.34285714 45.65714286] ; [95.65714286 48.34285714],0
b4,1,0.761773,0.091902,[78 58] ; [80 64],[76.74285714 59.25714286] ; [81.25714286 62.74285714],0
a1,1,0.83287,0.04453,[  5 131] ; [  6 138],[  5.34285714 130.65714286] ; [  5.65714286 138.34285714],0
