Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,107.726557,[215  50] ; [175 253],[149.13419913 115.86580087] ; [240.86580087 187.13419913],1
v1,1,0.0,31.346613,[175  92] ; [191 245],[139.00711238 127.99288762] ; [226.99288762 209.00711238],1
s7,1,4.8e-05,16.516892,[143 112] ; [171 256],[117.40469208 137.59530792] ; [196.59530792 230.40469208],1
s8,1,8.7e-05,15.403145,[139 128] ; [164 279],[113.94507042 153.05492958] ; [189.05492958 253.94507042],1
n4,1,0.000228,13.58673,[224  45] ; [314 128],[203.54711674  65.45288326] ; [334.45288326 107.54711674],1
n5,1,0.000547,11.948116,[216  53] ; [301 139],[196.15373766  72.84626234] ; [320.84626234 119.15373766],1
p12,1,0.000937,10.947632,[ 25 243] ; [ 15 425],[ 15.14124294 252.85875706] ; [ 24.85875706 415.14124294],1
p3,1,0.00122,10.45984,[147 123] ; [186 257],[126.10098177 143.89901823] ; [206.89901823 236.10098177],0
d1,1,0.020521,5.367037,[171  99] ; [242 202],[156.17647059 113.82352941] ; [256.82352941 187.17647059],0
n6,1,0.023931,5.099639,[238  31] ; [364  79],[227.44101124  41.55898876] ; [374.55898876  68.44101124],0
p10,1,0.026349,4.932998,[226  42] ; [340  99],[214.55162659  53.44837341] ; [351.44837341  87.55162659],0
s2,1,0.034506,4.469436,[146 121] ; [205 236],[132.36864407 134.63135593] ; [218.63135593 222.36864407],0
a1,1,0.034979,4.446199,[ 14 256] ; [ 10 434],[  9.07563025 260.92436975] ; [ 14.92436975 429.07563025],0
u1,1,0.040395,4.201221,[ 59 211] ; [ 70 374],[ 48.78151261 221.21848739] ; [ 80.21848739 363.78151261],0
p7,1,0.04479,4.026522,[178  84] ; [262 172],[165.63218391  96.36781609] ; [274.36781609 159.63218391],0
d2,1,0.047852,3.915177,[142 127] ; [200 243],[129.21067416 139.78932584] ; [212.78932584 230.21067416],0
p4,1,0.058218,3.587434,[162 106] ; [235 207],[149.85352113 118.14647887] ; [247.14647887 194.85352113],0
a3,1,0.058434,3.58129,[200  68] ; [301 142],[188.84388186  79.15611814] ; [312.15611814 130.84388186],0
s4,1,0.062586,3.4675,[ 38 230] ; [ 86 351],[ 47.13758865 220.86241135] ; [ 76.86241135 360.13758865],0
a5,1,0.067009,3.354818,[209  61] ; [316 128],[198.52941176  71.47058824] ; [326.47058824 117.52941176],0
p8,1,0.084888,2.96873,[144 120] ; [210 229],[132.93883357 131.06116643] ; [221.06116643 217.93883357],0
a2,1,0.090761,2.860827,[ 76 194] ; [100 344],[ 66.55462185 203.44537815] ; [109.44537815 334.55462185],0
d3,1,0.096483,2.762741,[197  73] ; [297 146],[187.0687237  82.9312763] ; [306.9312763 136.0687237],0
s3,1,0.118283,2.439916,[156 107] ; [236 207],[146.02832861 116.97167139] ; [245.97167139 197.02832861],0
b4,1,0.134261,2.242533,[168 102] ; [251 193],[158.44537815 111.55462185] ; [260.55462185 183.44537815],0
p9,1,0.229118,1.446328,[226  39] ; [359  80],[220.20596591  44.79403409] ; [364.79403409  74.20596591],0
p2,1,0.231241,1.433214,[230  40] ; [362  81],[224.17952314  45.82047686] ; [367.82047686  75.17952314],0
u4,1,0.248837,1.329824,[  6 264] ; [  5 439],[  4.15966387 265.84033613] ; [  6.84033613 437.15966387],0
r1,1,0.249388,1.326728,[235  35] ; [369  71],[229.69014085  40.30985915] ; [374.30985915  65.69014085],0
d4,1,0.249569,1.325714,[226  43] ; [357  86],[220.26264045  48.73735955] ; [362.73735955  80.26264045],0
s6,1,0.277587,1.178866,[180  82] ; [284 155],[173.42082739  88.57917261] ; [290.57917261 148.42082739],0
n1,1,0.281002,1.162236,[14 31] ; [44 65],[16.94805195 28.05194805] ; [41.05194805 67.94805195],0
p11,1,0.301621,1.067012,[218  52] ; [344 100],[212.5210084  57.4789916] ; [349.4789916  94.5210084],0
r3,1,0.352157,0.865671,[267   3] ; [433   9],[265.4494382   4.5505618] ; [434.5505618   7.4494382],0
u3,1,0.39061,0.737041,[39 30] ; [89 53],[41.85781991 27.14218009] ; [86.14218009 55.85781991],0
