Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.0,26.668977,[139 129] ; [ 7 46],[121.894081 146.105919] ; [24.105919 28.894081],1
s2,1,1e-06,24.445112,[230  46] ; [28 25],[216.43768997  59.56231003] ; [41.56231003 11.43768997],1
s7,1,4e-06,21.234124,[196  72] ; [20 30],[182.03773585  85.96226415] ; [33.96226415 16.03773585],1
s8,1,7e-06,20.141254,[179  96] ; [17 36],[164.32926829 110.67073171] ; [31.67073171 21.32926829],1
p10,1,9.1e-05,15.314554,[239  34] ; [35 18],[229.45398773  43.54601227] ; [44.54601227  8.45398773],1
p9,1,0.000141,14.484684,[246  29] ; [37 16],[237.27134146  37.72865854] ; [45.72865854  7.27134146],1
r3,1,0.000322,12.939841,[271   3] ; [48  5],[267.29663609   6.70336391] ; [51.70336391  1.29663609],1
d5,1,0.000535,11.990871,[227  46] ; [33 20],[217.73006135  55.26993865] ; [42.26993865 10.73006135],1
s4,1,0.001891,9.652303,[ 68 205] ; [ 3 50],[ 59.45705521 213.54294479] ; [11.54294479 41.45705521],0
p8,1,0.001969,9.577871,[189  87] ; [24 28],[179.23170732  96.76829268] ; [33.76829268 18.23170732],0
v4,1,0.002403,9.212891,[267   7] ; [46  6],[263.07361963  10.92638037] ; [49.92638037  2.07361963],0
p6,1,0.005465,7.718754,[145 129] ; [17 36],[135.74311927 138.25688073] ; [26.25688073 26.74311927],0
r1,1,0.009055,6.812044,[236  38] ; [38 15],[229.59021407  44.40978593] ; [44.40978593  8.59021407],0
n6,1,0.00934,6.7566,[237  34] ; [39 14],[230.85185185  40.14814815] ; [45.14814815  7.85185185],0
n5,1,0.009871,6.658002,[224  50] ; [35 18],[217.02140673  56.97859327] ; [41.97859327 11.02140673],0
p4,1,0.016031,5.799481,[201  74] ; [30 23],[193.67378049  81.32621951] ; [37.32621951 15.67378049],0
r2,1,0.016888,5.707971,[261  10] ; [46  6],[257.57585139  13.42414861] ; [49.42414861  2.57585139],0
a7,1,0.022106,5.23741,[199  76] ; [30 23],[191.99695122  83.00304878] ; [37.00304878 15.99695122],0
