Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.000355,12.752898,[44 39] ; [44  9],[53.70588235 29.29411765] ; [34.29411765 18.70588235],1
p3,1,0.000442,12.345699,[ 6 76] ; [16 37],[13.36296296 68.63703704] ; [ 8.63703704 44.36296296],1
p8,1,0.002791,8.939288,[16 66] ; [23 30],[23.68888889 58.31111111] ; [15.31111111 37.68888889],0
p6,1,0.002895,8.872284,[ 5 77] ; [12 38],[10.56060606 71.43939394] ; [ 6.43939394 43.56060606],0
n3,1,0.040359,4.202716,[22 19] ; [14  3],[25.44827586 15.55172414] ; [10.55172414  6.44827586],0
n1,1,0.056868,3.626458,[12 30] ; [ 1 16],[ 9.25423729 32.74576271] ; [ 3.74576271 13.25423729],0
r1,1,0.083371,2.997927,[49 34] ; [39 14],[53.70588235 29.29411765] ; [34.29411765 18.70588235],0
r4,1,0.08439,2.978253,[58 25] ; [44  9],[62.25 20.75] ; [39.75 13.25],0
v4,1,0.090033,2.873791,[70 13] ; [48  3],[73.08955224  9.91044776] ; [44.91044776  6.08955224],0
d5,1,0.09212,2.836937,[61 22] ; [31 21],[56.56296296 26.43703704] ; [35.43703704 16.56296296],0
d1,1,0.133252,2.254199,[39 44] ; [18 35],[34.78676471 48.21323529] ; [22.21323529 30.78676471],0
p11,1,0.146144,2.112043,[46 37] ; [36 17],[50.04411765 32.95588235] ; [31.95588235 21.04411765],0
v3,1,0.188888,1.726268,[15 64] ; [15 37],[18.09160305 60.90839695] ; [11.90839695 40.09160305],0
n6,1,0.203738,1.615374,[49 34] ; [37 16],[52.48529412 30.51470588] ; [33.51470588 19.48529412],0
u3,1,0.205651,1.60178,[21 15] ; [10 14],[18.6 17.4] ; [12.4 11.6],0
r3,1,0.222512,1.488096,[71 12] ; [49  4],[73.23529412  9.76470588] ; [46.76470588  6.23529412],0
a4,1,0.227292,1.457729,[25 58] ; [11 42],[21.97058824 61.02941176] ; [14.02941176 38.97058824],0
v2,1,0.235806,1.405494,[30 48] ; [25 26],[33.25581395 44.74418605] ; [21.74418605 29.25581395],0
n5,1,0.2971,1.087167,[29 54] ; [14 39],[26.24264706 56.75735294] ; [16.75735294 36.24264706],0
a2,1,0.300238,1.073138,[11 72] ; [ 4 49],[ 9.15441176 73.84558824] ; [ 5.84558824 47.15441176],0
a8,1,0.312709,1.0192,[ 2 78] ; [ 3 47],[ 3.07692308 76.92307692] ; [ 1.92307692 48.07692308],0
a1,1,0.325881,0.965196,[ 2 81] ; [ 3 50],[ 3.05147059 79.94852941] ; [ 1.94852941 51.05147059],0
s1,1,0.375477,0.785458,[ 4 79] ; [ 1 52],[ 3.05147059 79.94852941] ; [ 1.94852941 51.05147059],0
v1,1,0.390193,0.738341,[29 54] ; [22 30],[31.35555556 51.64444444] ; [19.64444444 32.35555556],0
b2,1,0.40611,0.690159,[13 25] ; [ 5 16],[11.59322034 26.40677966] ; [ 6.40677966 14.59322034],0
b3,1,0.40611,0.690159,[13 25] ; [ 5 16],[11.59322034 26.40677966] ; [ 6.40677966 14.59322034],0
s6,1,0.426258,0.632996,[36 46] ; [26 25],[38.22556391 43.77443609] ; [23.77443609 27.22556391],0
u1,1,0.457472,0.552074,[ 5 78] ; [ 5 48],[ 6.10294118 76.89705882] ; [ 3.89705882 49.10294118],0
s2,1,0.470486,0.520833,[26 56] ; [20 33],[27.94074074 54.05925926] ; [18.05925926 34.94074074],0
b4,1,0.482142,0.494016,[52 31] ; [30 23],[50.04411765 32.95588235] ; [31.95588235 21.04411765],0
r2,1,0.502498,0.449656,[70 13] ; [46  6],[71.31851852 11.68148148] ; [44.68148148  7.31851852],0
a7,1,0.531781,0.390987,[57 26] ; [33 19],[55.33333333 27.66666667] ; [34.66666667 17.33333333],0
b1,1,0.580699,0.305106,[29 54] ; [21 32],[30.51470588 52.48529412] ; [19.48529412 33.51470588],0
p9,1,0.601784,0.272314,[57 22] ; [36 17],[55.65909091 23.34090909] ; [37.34090909 15.65909091],0
a5,1,0.609511,0.260888,[37 46] ; [26 27],[38.44852941 44.55147059] ; [24.55147059 28.44852941],0
a6,1,0.674256,0.176664,[50 33] ; [30 23],[48.82352941 34.17647059] ; [31.17647059 21.82352941],0
s7,1,0.693786,0.155017,[18 62] ; [10 41],[17.09923664 62.90076336] ; [10.90076336 40.09923664],0
s8,1,0.731974,0.117307,[18 65] ; [10 42],[17.21481481 65.78518519] ; [10.78518519 41.21481481],0
p12,1,0.753988,0.098211,[ 1 81] ; [ 1 52],[ 1.21481481 80.78518519] ; [ 0.78518519 52.21481481],0
s4,1,0.76945,0.085904,[19 64] ; [11 42],[18.30882353 64.69117647] ; [11.69117647 41.30882353],0
d4,1,0.769794,0.085641,[62 21] ; [40 12],[62.71111111 20.28888889] ; [39.28888889 12.71111111],0
d3,1,0.804389,0.061341,[49 34] ; [29 22],[48.31343284 34.68656716] ; [29.68656716 21.31343284],0
s3,1,0.832156,0.044918,[32 51] ; [21 31],[32.58518519 50.41481481] ; [20.41481481 31.58518519],0
u2,1,0.83609,0.042806,[17 18] ; [11 13],[16.61016949 18.38983051] ; [11.38983051 12.61016949],0
n2,1,0.840301,0.040606,[26 16] ; [11  6],[26.33898305 15.66101695] ; [10.66101695  6.33898305],0
b5,1,0.900841,0.015525,[51 32] ; [32 21],[50.65441176 32.34558824] ; [32.34558824 20.65441176],0
