Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,59.340395,[52 13] ; [16 74],[28.51612903 36.48387097] ; [39.48387097 50.51612903],1
s6,1,0.0,33.32537,[56  9] ; [36 54],[38.58064516 26.41935484] ; [53.41935484 36.58064516],1
s8,1,0.0,26.092355,[33 32] ; [12 79],[18.75 46.25] ; [26.25 64.75],1
s5,1,8e-06,20.002063,[33 29] ; [17 74],[20.26143791 41.73856209] ; [29.73856209 61.26143791],1
s4,1,0.001621,9.935843,[26 39] ; [16 76],[17.38853503 47.61146497] ; [24.61146497 67.38853503],0
s7,1,0.003166,8.709481,[28 33] ; [21 70],[19.66447368 41.33552632] ; [29.33552632 61.66447368],0
r3,1,0.024064,5.090042,[64  1] ; [82 10],[60.44585987  4.55414013] ; [85.55414013  6.44585987],0
p9,1,0.066877,3.358052,[54  9] ; [66 24],[49.41176471 13.58823529] ; [70.58823529 19.41176471],0
r2,1,0.073398,3.20535,[62  3] ; [79 12],[58.75  6.25] ; [82.25  8.75],0
p6,1,0.085541,2.956343,[19 46] ; [16 75],[14.58333333 50.41666667] ; [20.41666667 70.58333333],0
p10,1,0.093497,2.813106,[50 13] ; [61 30],[45.40909091 17.59090909] ; [65.59090909 25.40909091],0
p1,1,0.097442,2.74692,[ 5 59] ; [ 2 89],[ 2.89032258 61.10967742] ; [ 4.10967742 86.89032258],0
d1,1,0.101813,2.676909,[34 31] ; [36 56],[28.98089172 36.01910828] ; [41.01910828 50.98089172],0
a6,1,0.138137,2.198594,[43 22] ; [50 42],[38.50318471 26.49681529] ; [54.49681529 37.50318471],0
a1,1,0.166974,1.909906,[ 3 62] ; [ 1 91],[ 1.65605096 63.34394904] ; [ 2.34394904 89.65605096],0
d2,1,0.196863,1.665493,[27 38] ; [29 63],[23.18471338 41.81528662] ; [32.81528662 59.18471338],0
u3,1,0.197323,1.662081,[16  8] ; [19 19],[13.5483871 10.4516129] ; [21.4516129 16.5483871],0
p12,1,0.200128,1.641437,[ 4 61] ; [ 2 90],[ 2.48407643 62.51592357] ; [ 3.51592357 88.48407643],0
b5,1,0.200291,1.64025,[44 21] ; [53 39],[40.15923567 24.84076433] ; [56.84076433 35.15923567],0
r4,1,0.209381,1.575703,[56  9] ; [72 20],[52.99363057 12.00636943] ; [75.00636943 16.99363057],0
u1,1,0.210214,1.569953,[ 8 57] ; [ 6 86],[ 5.79617834 59.20382166] ; [ 8.20382166 83.79617834],0
p7,1,0.216638,1.526501,[38 23] ; [48 44],[34.2875817 26.7124183] ; [51.7124183 40.2875817],0
v4,1,0.231258,1.433106,[62  2] ; [84  7],[60.28387097  3.71612903] ; [85.71612903  5.28387097],0
p4,1,0.26238,1.256158,[32 33] ; [37 55],[28.56687898 36.43312102] ; [40.43312102 51.56687898],0
a5,1,0.275105,1.191116,[41 24] ; [50 42],[37.67515924 27.32484076] ; [53.32484076 38.67515924],0
p11,1,0.292732,1.107015,[43 22] ; [68 24],[45.95541401 19.04458599] ; [65.04458599 26.95541401],0
v2,1,0.333267,0.936161,[32 29] ; [40 50],[29.08609272 31.91390728] ; [42.91390728 47.08609272],0
a7,1,0.336019,0.925559,[49 15] ; [64 28],[46.35897436 17.64102564] ; [66.64102564 25.35897436],0
s1,1,0.369683,0.80473,[ 2 63] ; [ 1 91],[ 1.24203822 63.75796178] ; [ 1.75796178 90.24203822],0
a2,1,0.403283,0.698515,[10 55] ; [10 82],[ 8.28025478 56.71974522] ; [11.71974522 80.28025478],0
v1,1,0.408427,0.683375,[28 35] ; [34 56],[25.52941176 37.47058824] ; [36.47058824 53.52941176],0
v3,1,0.417391,0.657649,[18 43] ; [21 68],[15.86 45.14] ; [23.14 65.86],0
p3,1,0.448956,0.573286,[25 40] ; [30 62],[22.77070064 42.22929936] ; [32.22929936 59.77070064],0
d5,1,0.504026,0.446449,[47 17] ; [63 29],[45.12820513 18.87179487] ; [64.87179487 27.12820513],0
p8,1,0.568919,0.324494,[26 39] ; [41 51],[27.7388535 37.2611465] ; [39.2611465 52.7388535],0
p5,1,0.596243,0.280699,[ 4 60] ; [ 4 88],[ 3.28205128 60.71794872] ; [ 4.71794872 87.28205128],0
d4,1,0.614712,0.253371,[51 14] ; [69 23],[49.68152866 15.31847134] ; [70.31847134 21.68152866],0
a4,1,0.623634,0.240794,[20 45] ; [25 67],[18.63057325 46.36942675] ; [26.36942675 65.63057325],0
n2,1,0.639896,0.218878,[18  6] ; [25 11],[17.2  6.8] ; [25.8 10.2],0
a8,1,0.64496,0.212313,[ 4 58] ; [ 4 81],[ 3.37414966 58.62585034] ; [ 4.62585034 80.37414966],0
d3,1,0.645238,0.211957,[44 20] ; [60 32],[42.66666667 21.33333333] ; [61.33333333 30.66666667],0
n1,1,0.759204,0.093958,[ 6 18] ; [ 8 29],[ 5.50819672 18.49180328] ; [ 8.49180328 28.50819672],0
r1,1,0.759361,0.093832,[43 22] ; [63 29],[43.88535032 21.11464968] ; [62.11464968 29.88535032],0
a3,1,0.782128,0.076478,[40 25] ; [54 37],[39.16666667 25.83333333] ; [54.83333333 36.16666667],0
p2,1,0.793483,0.068534,[49 15] ; [68 23],[48.30967742 15.69032258] ; [68.69032258 22.30967742],0
u4,1,0.803767,0.06174,[ 1 64] ; [ 1 91],[ 0.82802548 64.17197452] ; [ 1.17197452 90.82802548],0
n5,1,0.824561,0.049143,[25 40] ; [37 55],[25.66878981 39.33121019] ; [36.33121019 55.66878981],0
b2,1,0.838303,0.041642,[10 21] ; [12 28],[ 9.6056338 21.3943662] ; [12.3943662 27.6056338],0
b3,1,0.838303,0.041642,[10 21] ; [12 28],[ 9.6056338 21.3943662] ; [12.3943662 27.6056338],0
b1,1,0.848098,0.03669,[20 45] ; [27 65],[19.45859873 45.54140127] ; [27.54140127 64.45859873],0
u2,1,0.90607,0.013923,[11 13] ; [18 20],[11.22580645 12.77419355] ; [17.77419355 20.22580645],0
n3,1,0.913677,0.011751,[15  9] ; [22 14],[14.8  9.2] ; [22.2 13.8],0
b4,1,0.978163,0.000749,[39 26] ; [55 37],[38.91719745 26.08280255] ; [55.08280255 36.91719745],0
