Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,35.983241,[107   5] ; [5 7],[101.16129032  10.83870968] ; [10.83870968  1.16129032],1
r2,1,6.7e-05,15.907225,[108   4] ; [8 4],[104.77419355   7.22580645] ; [11.22580645  0.77419355],1
v4,1,0.000658,11.60317,[108   3] ; [9 3],[105.58536585   5.41463415] ; [11.41463415  0.58536585],1
r1,1,0.000894,11.035715,[92 19] ; [5 7],[87.53658537 23.46341463] ; [9.46341463 2.53658537],1
p7,1,0.002197,9.377289,[75 33] ; [3 9],[70.2 37.8] ; [7.8 4.2],0
p10,1,0.009196,6.784324,[95 14] ; [7 5],[91.88429752 17.11570248] ; [10.11570248  1.88429752],0
d5,1,0.013471,6.106137,[90 21] ; [6 6],[86.63414634 24.36585366] ; [9.36585366 2.63414634],0
p4,1,0.022765,5.186325,[74 37] ; [4 8],[70.3902439 40.6097561] ; [7.6097561 4.3902439],0
p9,1,0.025506,4.989197,[97 13] ; [7 4],[94.54545455 15.45454545] ; [9.45454545 1.54545455],0
p6,1,0.030005,4.709018,[55 56] ; [ 2 10],[51.43902439 59.56097561] ; [5.56097561 6.43902439],0
d3,1,0.034839,4.453063,[80 32] ; [5 7],[76.77419355 35.22580645] ; [8.22580645 3.77419355],0
s2,1,0.0445,4.037502,[78 33] ; [5 7],[74.90243902 36.09756098] ; [8.09756098 3.90243902],0
n6,1,0.051527,3.791055,[98 14] ; [8 4],[95.74193548 16.25806452] ; [10.25806452  1.74193548],0
s3,1,0.056288,3.643525,[81 30] ; [5 6],[78.24590164 32.75409836] ; [7.75409836 3.24590164],0
d4,1,0.071118,3.25703,[96 15] ; [8 4],[93.85365854 17.14634146] ; [10.14634146  1.85365854],0
d1,1,0.07794,3.107336,[67 45] ; [4 8],[64.12903226 47.87096774] ; [6.87096774 5.12903226],0
p8,1,0.084967,2.967236,[61 51] ; [3 8],[58.27642276 53.72357724] ; [5.72357724 5.27642276],0
s6,1,0.116359,2.46566,[98 12] ; [8 3],[96.36363636 13.63636364] ; [9.63636364 1.36363636],0
s8,1,0.120746,2.407613,[58 54] ; [3 8],[55.54471545 56.45528455] ; [5.45528455 5.54471545],0
a1,1,0.129624,2.297003,[  6 106] ; [ 2 10],[  7.22580645 104.77419355] ; [ 0.77419355 11.22580645],0
s7,1,0.133945,2.246181,[64 43] ; [4 7],[61.66101695 45.33898305] ; [6.33898305 4.66101695],0
s1,1,0.139697,2.181298,[  6 103] ; [ 2 10],[  7.20661157 101.79338843] ; [ 0.79338843 11.20661157],0
p3,1,0.202684,1.622926,[59 53] ; [4 8],[56.90322581 55.09677419] ; [6.09677419 5.90322581],0
p2,1,0.237541,1.395128,[97 14] ; [9 3],[95.65853659 15.34146341] ; [10.34146341  1.65853659],0
p1,1,0.243734,1.358869,[14 96] ; [3 9],[15.32786885 94.67213115] ; [ 1.67213115 10.32786885],0
a4,1,0.247539,1.337137,[57 55] ; [4 8],[55.09677419 56.90322581] ; [5.90322581 6.09677419],0
b1,1,0.277083,1.181343,[47 65] ; [7 5],[48.77419355 63.22580645] ; [5.22580645 6.77419355],0
b2,1,0.315422,1.007835,[30 39] ; [2 6],[28.67532468 40.32467532] ; [3.32467532 4.67532468],0
b3,1,0.315422,1.007835,[30 39] ; [2 6],[28.67532468 40.32467532] ; [3.32467532 4.67532468],0
a3,1,0.356954,0.84858,[79 32] ; [7 5],[77.6097561 33.3902439] ; [8.3902439 3.6097561],0
n5,1,0.379641,0.771864,[80 32] ; [10  2],[81.29032258 30.70967742] ; [8.70967742 3.29032258],0
u3,1,0.384478,0.756336,[20 13] ; [2 3],[19.10526316 13.89473684] ; [2.89473684 2.10526316],0
n4,1,0.402931,0.699563,[80 31] ; [10  2],[81.2195122 29.7804878] ; [8.7804878 3.2195122],0
n1,1,0.522003,0.409935,[15 12] ; [2 3],[14.34375 12.65625] ; [2.65625 2.34375],0
a6,1,0.525162,0.403744,[64 48] ; [8 4],[65.03225806 46.96774194] ; [6.96774194 5.03225806],0
d2,1,0.543524,0.369048,[55 57] ; [7 5],[56. 56.] ; [6. 6.],0
p5,1,0.555675,0.347247,[20 91] ; [3 9],[20.75609756 90.24390244] ; [2.24390244 9.75609756],0
b5,1,0.624015,0.240265,[57 55] ; [7 5],[57.80645161 54.19354839] ; [6.19354839 5.80645161],0
v1,1,0.62507,0.238806,[54 56] ; [5 7],[53.19672131 56.80327869] ; [5.80327869 6.19672131],0
s4,1,0.672411,0.178795,[34 76] ; [3 9],[33.36065574 76.63934426] ; [3.63934426 8.36065574],0
b4,1,0.687447,0.161863,[68 44] ; [8 4],[68.64516129 43.35483871] ; [7.35483871 4.64516129],0
u2,1,0.723264,0.125387,[17 16] ; [3 2],[17.36842105 15.63157895] ; [2.63157895 2.36842105],0
a5,1,0.746093,0.104843,[79 33] ; [9 3],[79.48387097 32.51612903] ; [8.51612903 3.48387097],0
n3,1,0.773117,0.083117,[18  9] ; [3 2],[17.71875  9.28125] ; [3.28125 1.71875],0
a7,1,0.777367,0.079948,[70 42] ; [7 5],[69.5483871 42.4516129] ; [7.4516129 4.5483871],0
v3,1,0.827572,0.047444,[21 88] ; [ 2 10],[20.71900826 88.28099174] ; [2.28099174 9.71900826],0
n2,1,0.908893,0.013095,[23  5] ; [4 1],[22.90909091  5.09090909] ; [4.09090909 0.90909091],0
p11,1,0.945277,0.004711,[85 27] ; [9 3],[84.90322581 27.09677419] ; [9.09677419 2.90322581],0
