Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.006538,7.395704,[18 10] ; [ 6 17],[13.17647059 14.82352941] ; [10.82352941 12.17647059],0
p9,1,0.01226,6.272872,[22  8] ; [ 9 14],[17.54716981 12.45283019] ; [13.45283019  9.54716981],0
v4,1,0.013768,6.067707,[23  5] ; [12 12],[18.84615385  9.15384615] ; [16.15384615  7.84615385],0
s6,1,0.014919,5.925974,[16 14] ; [ 5 19],[11.66666667 18.33333333] ; [ 9.33333333 14.66666667],0
n1,1,0.028607,4.791111,[2 8] ; [8 4],[4.54545455 5.45454545] ; [5.45454545 6.54545455],0
b5,1,0.032688,4.562069,[20 10] ; [ 9 15],[16.11111111 13.88888889] ; [12.88888889 11.11111111],0
p11,1,0.05904,3.564148,[19 11] ; [ 9 15],[15.55555556 14.44444444] ; [12.44444444 11.55555556],0
n3,1,0.072461,3.226364,[9 1] ; [6 5],[7.14285714 2.85714286] ; [7.85714286 3.14285714],0
b2,1,0.084695,2.972426,[ 3 13] ; [8 9],[ 5.33333333 10.66666667] ; [ 5.66666667 11.33333333],0
b3,1,0.084695,2.972426,[ 3 13] ; [8 9],[ 5.33333333 10.66666667] ; [ 5.66666667 11.33333333],0
a1,1,0.093025,2.821224,[ 1 29] ; [ 4 20],[ 2.77777778 27.22222222] ; [ 2.22222222 21.77777778],0
p4,1,0.122605,2.38372,[11 19] ; [ 4 19],[ 8.49056604 21.50943396] ; [ 6.50943396 16.49056604],0
s8,1,0.141645,2.16,[ 7 23] ; [ 2 22],[ 5. 25.] ; [ 4. 20.],0
s5,1,0.148351,2.089129,[ 5 24] ; [ 1 22],[ 3.34615385 25.65384615] ; [ 2.65384615 20.34615385],0
s7,1,0.158225,1.991111,[ 8 19] ; [ 3 20],[ 5.94 21.06] ; [ 5.06 17.94],0
u3,1,0.17964,1.800598,[8 5] ; [5 9],[6.25925926 6.74074074] ; [6.74074074 7.25925926],0
a8,1,0.180929,1.789974,[ 2 24] ; [ 5 19],[ 3.64 22.36] ; [ 3.36 20.64],0
s1,1,0.20122,1.6335,[ 1 29] ; [ 3 21],[ 2.22222222 27.77777778] ; [ 1.77777778 22.22222222],0
p3,1,0.205461,1.603125,[11 19] ; [ 5 19],[ 8.88888889 21.11111111] ; [ 7.11111111 16.88888889],0
a6,1,0.218419,1.514727,[15 15] ; [ 8 16],[12.77777778 17.22222222] ; [10.22222222 13.77777778],0
b4,1,0.246257,1.344414,[16 14] ; [ 9 15],[13.88888889 16.11111111] ; [11.11111111 12.88888889],0
d3,1,0.284073,1.1475,[13 17] ; [ 7 17],[11.11111111 18.88888889] ; [ 8.88888889 15.11111111],0
r4,1,0.299532,1.076276,[18 12] ; [11 13],[16.11111111 13.88888889] ; [12.88888889 11.11111111],0
n4,1,0.299532,1.076276,[12 18] ; [13 11],[13.88888889 16.11111111] ; [11.11111111 12.88888889],0
p10,1,0.304621,1.053855,[16 14] ; [ 9 14],[14.1509434 15.8490566] ; [10.8490566 12.1509434],0
a4,1,0.30818,1.038462,[10 20] ; [ 5 19],[ 8.33333333 21.66666667] ; [ 6.66666667 17.33333333],0
s3,1,0.324824,0.969425,[19 11] ; [12 12],[17.22222222 12.77777778] ; [13.77777778 10.22222222],0
a3,1,0.341153,0.906092,[17 13] ; [10 13],[15.28301887 14.71698113] ; [11.71698113 11.28301887],0
p8,1,0.353055,0.862446,[10 20] ; [ 5 18],[ 8.49056604 21.50943396] ; [ 6.50943396 16.49056604],0
v2,1,0.388337,0.744144,[ 5 24] ; [ 6 16],[ 6.25490196 22.74509804] ; [ 4.74509804 17.25490196],0
r3,1,0.394366,0.725437,[22  8] ; [15  9],[20.55555556  9.44444444] ; [16.44444444  7.55555556],0
b1,1,0.428537,0.626786,[17 13] ; [11 13],[15.55555556 14.44444444] ; [12.44444444 11.55555556],0
p6,1,0.42928,0.624771,[ 6 23] ; [ 3 21],[ 4.9245283 24.0754717] ; [ 4.0754717 19.9245283],0
a5,1,0.453842,0.561039,[13 17] ; [ 8 16],[11.66666667 18.33333333] ; [ 9.33333333 14.66666667],0
d4,1,0.465329,0.533046,[15 14] ; [10 14],[13.67924528 15.32075472] ; [11.32075472 12.67924528],0
n5,1,0.476897,0.50595,[14 16] ; [13 10],[15.28301887 14.71698113] ; [11.71698113 11.28301887],0
