Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.002426,9.195274,[3 4] ; [ 1 29],[0.75675676 6.24324324] ; [ 3.24324324 26.75675676],0
d2,1,0.023034,5.165917,[6 1] ; [11 18],[3.30555556 3.69444444] ; [13.69444444 15.30555556],0
p2,1,0.024605,5.051493,[4 3] ; [ 5 25],[1.7027027 5.2972973] ; [ 7.2972973 22.7027027],0
p8,1,0.038301,4.291626,[3 4] ; [ 3 26],[1.16666667 5.83333333] ; [ 4.83333333 24.16666667],0
s7,1,0.043567,4.073276,[3 4] ; [ 3 25],[1.2 5.8] ; [ 4.8 23.2],0
p7,1,0.053282,3.735051,[4 3] ; [ 6 23],[1.94444444 5.05555556] ; [ 8.05555556 20.94444444],0
s6,1,0.072516,3.225125,[3 4] ; [ 4 26],[1.32432432 5.67567568] ; [ 5.67567568 24.32432432],0
b4,1,0.085898,2.949617,[6 1] ; [15 15],[3.97297297 3.02702703] ; [17.02702703 12.97297297],0
b1,1,0.094594,2.794402,[2 5] ; [19 11],[3.97297297 3.02702703] ; [17.02702703 12.97297297],0
r1,1,0.153609,2.03604,[1 6] ; [13 17],[2.64864865 4.35135135] ; [11.35135135 18.64864865],0
b3,1,0.173566,1.851867,[1 5] ; [10 11],[2.44444444 3.55555556] ; [ 8.55555556 12.44444444],0
b2,1,0.173566,1.851867,[1 5] ; [10 11],[2.44444444 3.55555556] ; [ 8.55555556 12.44444444],0
n6,1,0.230139,1.44,[4 2] ; [12 18],[2.66666667 3.33333333] ; [13.33333333 16.66666667],0
u2,1,0.247004,1.340171,[2 1] ; [4 9],[1.125 1.875] ; [4.875 8.125],0
s8,1,0.248539,1.331497,[1 6] ; [ 1 29],[0.37837838 6.62162162] ; [ 1.62162162 28.37837838],0
s2,1,0.324681,0.969995,[2 5] ; [ 4 26],[1.13513514 5.86486486] ; [ 4.86486486 25.13513514],0
v1,1,0.324681,0.969995,[2 5] ; [ 4 26],[1.13513514 5.86486486] ; [ 4.86486486 25.13513514],0
p3,1,0.324681,0.969995,[2 5] ; [ 4 26],[1.13513514 5.86486486] ; [ 4.86486486 25.13513514],0
b5,1,0.409727,0.679592,[4 3] ; [12 18],[3.02702703 3.97297297] ; [12.97297297 17.02702703],0
v4,1,0.409727,0.679592,[4 3] ; [12 18],[3.02702703 3.97297297] ; [12.97297297 17.02702703],0
n1,1,0.412086,0.672773,[1 3] ; [ 9 10],[1.73913043 2.26086957] ; [ 8.26086957 10.73913043],0
v2,1,0.468981,0.524376,[2 5] ; [ 5 25],[1.32432432 5.67567568] ; [ 5.67567568 24.32432432],0
p4,1,0.496629,0.462132,[2 5] ; [ 5 24],[1.36111111 5.63888889] ; [ 5.63888889 23.36111111],0
r4,1,0.506061,0.442204,[1 6] ; [ 2 28],[0.56756757 6.43243243] ; [ 2.43243243 27.56756757],0
a6,1,0.509151,0.435812,[4 3] ; [13 17],[3.21621622 3.78378378] ; [13.78378378 16.21621622],0
p6,1,0.525521,0.403045,[1 6] ; [ 2 27],[0.58333333 6.41666667] ; [ 2.41666667 26.58333333],0
a4,1,0.532706,0.389227,[2 5] ; [12 17],[2.72222222 4.27777778] ; [11.27777778 17.72222222],0
d5,1,0.617536,0.249346,[3 4] ; [16 14],[3.59459459 3.40540541] ; [15.40540541 14.59459459],0
d4,1,0.617536,0.249346,[3 4] ; [16 14],[3.59459459 3.40540541] ; [15.40540541 14.59459459],0
a5,1,0.617536,0.249346,[4 3] ; [14 16],[3.40540541 3.59459459] ; [14.59459459 15.40540541],0
v3,1,0.619864,0.246059,[2 5] ; [ 6 24],[1.51351351 5.48648649] ; [ 6.48648649 23.51351351],0
n4,1,0.634592,0.225885,[4 3] ; [20 10],[4.54054054 2.45945946] ; [19.45945946 10.54054054],0
u3,1,0.711531,0.136752,[1 2] ; [ 3 10],[0.75 2.25] ; [3.25 9.75],0
a2,1,0.742298,0.108117,[1 6] ; [ 3 27],[0.75675676 6.24324324] ; [ 3.24324324 26.75675676],0
p1,1,0.742298,0.108117,[1 6] ; [ 3 27],[0.75675676 6.24324324] ; [ 3.24324324 26.75675676],0
a7,1,0.761057,0.092473,[3 4] ; [11 19],[2.64864865 4.35135135] ; [11.35135135 18.64864865],0
s4,1,0.771159,0.084599,[2 5] ; [ 7 23],[1.7027027 5.2972973] ; [ 7.2972973 22.7027027],0
n2,1,0.772205,0.083806,[2 2] ; [ 8 11],[1.73913043 2.26086957] ; [ 8.26086957 10.73913043],0
s3,1,0.807903,0.059113,[2 5] ; [ 7 22],[1.75 5.25] ; [ 7.25 21.75],0
d1,1,0.808514,0.05873,[2 5] ; [10 20],[2.27027027 4.72972973] ; [ 9.72972973 20.27027027],0
n3,1,0.840039,0.040741,[2 2] ; [ 8 10],[1.81818182 2.18181818] ; [8.18181818 9.81818182],0
p10,1,0.877698,0.023682,[1 6] ; [ 5 25],[1.13513514 5.86486486] ; [ 4.86486486 25.13513514],0
d3,1,0.889735,0.019221,[3 4] ; [12 18],[2.83783784 4.16216216] ; [12.16216216 17.83783784],0
n5,1,0.940643,0.005544,[5 2] ; [21  9],[4.91891892 2.08108108] ; [21.08108108  8.91891892],0
a3,1,0.943253,0.005067,[4 3] ; [17 12],[4.08333333 2.91666667] ; [16.91666667 12.08333333],0
s1,1,0.947085,0.004405,[1 6] ; [ 4 26],[0.94594595 6.05405405] ; [ 4.05405405 25.94594595],0
r2,1,1.0,0.0,[4 3] ; [16 12],[4. 3.] ; [16. 12.],0
