Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,150.949059,[ 25 154] ; [208  79],[89.5 89.5] ; [143.5 143.5],1
d4,1,0.0,127.53489,[106  73] ; [284   3],[149.80686695  29.19313305] ; [240.19313305  46.80686695],1
d3,1,0.0,115.847434,[ 75 104] ; [255  33],[126.4882227  52.5117773] ; [203.5117773  84.4882227],1
d5,1,0.0,109.618065,[108  71] ; [280   7],[149.03862661  29.96137339] ; [238.96137339  48.03862661],1
a5,1,0.0,46.398165,[108  71] ; [253  36],[138.07478632  40.92521368] ; [222.92521368  66.07478632],1
a4,1,0.0,41.347054,[ 52 125] ; [173 115],[85.64516129 91.35483871] ; [139.35483871 148.64516129],1
u1,1,0.0,40.945028,[  9 170] ; [ 85 204],[ 35.95299145 143.04700855] ; [ 58.04700855 230.95299145],1
a2,1,0.0,37.538708,[ 19 160] ; [105 184],[ 47.42735043 131.57264957] ; [ 76.57264957 212.42735043],1
a3,1,5e-06,20.855879,[112  66] ; [235  52],[132.83010753  45.16989247] ; [214.16989247  72.83010753],1
p4,1,5e-06,20.710601,[91 86] ; [206  79],[113.78571429  63.21428571] ; [183.21428571 101.78571429],1
s5,1,0.000389,12.584761,[ 49 122] ; [126 151],[ 66.796875 104.203125] ; [108.203125 168.796875],1
p8,1,0.000493,12.14381,[81 92] ; [179 103],[98.85714286 74.14285714] ; [161.14285714 120.85714286],1
a6,1,0.000542,11.965298,[104  75] ; [211  76],[120.99785408  58.00214592] ; [194.00214592  92.99785408],1
a7,1,0.001779,9.764457,[115  63] ; [225  64],[129.59314775  48.40685225] ; [210.40685225  78.59314775],0
s8,1,0.001849,9.693719,[ 73 104] ; [160 125],[89.26623377 87.73376623] ; [143.73376623 141.26623377],0
p6,1,0.002185,9.387378,[ 58 114] ; [136 145],[73.66004415 98.33995585] ; [120.33995585 160.66004415],0
p3,1,0.002262,9.323868,[83 94] ; [175 110],[98.84415584 78.15584416] ; [159.15584416 125.84415584],0
r1,1,0.003057,8.773286,[141  37] ; [256  31],[151.96989247  26.03010753] ; [245.03010753  41.96989247],0
v2,1,0.003712,8.419611,[102  71] ; [202  78],[116.09713024  56.90286976] ; [187.90286976  92.09713024],0
r3,1,0.005486,7.71168,[165  13] ; [283   6],[170.75802998   7.24197002] ; [277.24197002  11.75802998],0
v3,1,0.005582,7.680467,[ 75 103] ; [152 122],[89.39380531 88.60619469] ; [137.60619469 136.39380531],0
s2,1,0.00617,7.499978,[83 92] ; [173 113],[97.18004338 77.81995662] ; [158.81995662 127.18004338],0
p10,1,0.006595,7.380148,[136  38] ; [250  35],[146.32679739  27.67320261] ; [239.67320261  45.32679739],0
n4,1,0.011402,6.401617,[134  44] ; [244  44],[144.38626609  33.61373391] ; [233.61373391  54.38626609],0
p9,1,0.011888,6.327487,[146  30] ; [258  26],[154.57391304  21.42608696] ; [249.42608696  34.57391304],0
p7,1,0.017625,5.633,[105  68] ; [198  79],[116.48666667  56.51333333] ; [186.51333333  90.48666667],0
v4,1,0.019505,5.455663,[169   9] ; [284   4],[173.03433476   4.96566524] ; [279.96566524   8.03433476],0
p2,1,0.041944,4.137481,[143  33] ; [252  34],[150.47619048  25.52380952] ; [244.52380952  41.47619048],0
p12,1,0.046236,3.972965,[ 10 165] ; [ 32 253],[ 15.97826087 159.02173913] ; [ 26.02173913 258.97826087],0
n5,1,0.055751,3.65947,[136  41] ; [241  46],[143.8125  33.1875] ; [233.1875  53.8125],0
u4,1,0.061058,3.50841,[  2 177] ; [ 12 277],[  5.35470085 173.64529915] ; [  8.64529915 280.35470085],0
n6,1,0.070187,3.27863,[146  32] ; [251  34],[152.62634989  25.37365011] ; [244.37365011  40.62634989],0
s6,1,0.085131,2.964112,[114  57] ; [210  73],[122.03524229  48.96475771] ; [201.96475771  81.03524229],0
s7,1,0.091556,2.846796,[80 87] ; [155 121],[88.58916479 78.41083521] ; [146.41083521 129.58916479],0
p11,1,0.115034,2.483667,[136  43] ; [237  52],[142.66452991  36.33547009] ; [230.33547009  58.66452991],0
s1,1,0.131926,2.269695,[  8 166] ; [  6 279],[  5.30718954 168.69281046] ; [  8.69281046 276.30718954],0
u2,1,0.133466,2.251719,[32 33] ; [34 20],[36.05042017 28.94957983] ; [29.94957983 24.05042017],0
s3,1,0.171128,1.87303,[94 81] ; [171 113],[101.03485839  73.96514161] ; [163.96514161 120.03485839],0
n2,1,0.174036,1.847826,[30  4] ; [39 12],[27.6  6.4] ; [41.4  9.6],0
n3,1,0.217944,1.517857,[28  6] ; [36 15],[25.6  8.4] ; [38.4 12.6],0
p5,1,0.218949,1.511244,[ 20 156] ; [ 44 241],[ 24.43383948 151.56616052] ; [ 39.56616052 245.43383948],0
r4,1,0.275517,1.18907,[166  13] ; [275  14],[168.67307692  10.32692308] ; [272.32692308  16.67307692],0
a8,1,0.333123,0.936718,[ 30 138] ; [ 36 215],[ 26.46300716 141.53699284] ; [ 39.53699284 211.46300716],0
u3,1,0.340726,0.907696,[39 28] ; [36 18],[41.52892562 25.47107438] ; [33.47107438 20.52892562],0
