Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.000173,14.108564,[ 8 42] ; [20 17],[16.09195402 33.90804598] ; [11.90804598 25.09195402],1
s3,1,0.000192,13.908599,[11 38] ; [23 14],[19.37209302 29.62790698] ; [14.62790698 22.37209302],1
s8,1,0.002101,9.459151,[ 6 44] ; [15 22],[12.06896552 37.93103448] ; [ 8.93103448 28.06896552],0
p7,1,0.00328,8.644723,[14 34] ; [21 13],[20.48780488 27.51219512] ; [14.51219512 19.48780488],0
s7,1,0.018026,5.593587,[12 34] ; [19 18],[17.18072289 28.81927711] ; [13.81927711 23.18072289],0
p2,1,0.019148,5.48796,[31 18] ; [31  5],[35.74117647 13.25882353] ; [26.25882353  9.74117647],0
r3,1,0.019918,5.419084,[25 24] ; [28  9],[30.19767442 18.80232558] ; [22.80232558 14.19767442],0
s4,1,0.02002,5.410153,[ 6 44] ; [12 25],[10.34482759 39.65517241] ; [ 7.65517241 29.34482759],0
s5,1,0.024025,5.092856,[ 4 45] ; [ 9 25],[ 7.6746988 41.3253012] ; [ 5.3253012 28.6746988],0
v1,1,0.044188,4.049357,[13 35] ; [17 18],[17.34939759 30.65060241] ; [12.65060241 22.34939759],0
p11,1,0.045518,3.999332,[23 27] ; [25 12],[27.5862069 22.4137931] ; [20.4137931 16.5862069],0
a6,1,0.05392,3.715185,[22 28] ; [24 13],[26.43678161 23.56321839] ; [19.56321839 17.43678161],0
n4,1,0.068873,3.309672,[24 26] ; [25 12],[28.16091954 21.83908046] ; [20.83908046 16.16091954],0
d4,1,0.106357,2.607533,[32 17] ; [30  7],[35.3255814 13.6744186] ; [26.6744186 10.3255814],0
p3,1,0.113089,2.510508,[11 37] ; [14 22],[14.28571429 33.71428571] ; [10.71428571 25.28571429],0
d3,1,0.123548,2.37176,[25 24] ; [25 12],[28.48837209 20.51162791] ; [21.51162791 15.48837209],0
v2,1,0.179712,1.8,[18 31] ; [18 17],[21. 28.] ; [15. 20.],0
a2,1,0.19313,1.693576,[ 7 43] ; [ 2 35],[ 5.17241379 44.82758621] ; [ 3.82758621 33.17241379],0
b3,1,0.204953,1.606723,[10 15] ; [ 5 17],[ 7.9787234 17.0212766] ; [ 7.0212766 14.9787234],0
b2,1,0.204953,1.606723,[10 15] ; [ 5 17],[ 7.9787234 17.0212766] ; [ 7.0212766 14.9787234],0
a4,1,0.244514,1.354378,[18 32] ; [ 9 28],[15.51724138 34.48275862] ; [11.48275862 25.51724138],0
n2,1,0.32233,0.979468,[15  9] ; [16  5],[16.53333333  7.46666667] ; [14.46666667  6.53333333],0
