Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,4e-06,21.042722,[47 13] ; [18 33],[35.13513514 24.86486486] ; [29.86486486 21.13513514],1
n5,1,0.179136,1.804778,[43 17] ; [31 21],[39.64285714 20.35714286] ; [34.35714286 17.64285714],0
s7,1,0.186709,1.7434,[27 30] ; [17 32],[23.66037736 33.33962264] ; [20.33962264 28.66037736],0
r4,1,0.243669,1.359244,[41 19] ; [30 22],[38.03571429 21.96428571] ; [32.96428571 19.03571429],0
n4,1,0.249942,1.323628,[42 18] ; [31 21],[39.10714286 20.89285714] ; [33.89285714 18.10714286],0
a7,1,0.257403,1.282671,[37 23] ; [26 25],[34.05405405 25.94594595] ; [28.94594595 22.05405405],0
p8,1,0.32401,0.972689,[36 21] ; [28 24],[33.46788991 23.53211009] ; [30.53211009 21.46788991],0
s4,1,0.391153,0.735354,[11 49] ; [13 39],[12.85714286 47.14285714] ; [11.14285714 40.85714286],0
n6,1,0.413749,0.668003,[47 12] ; [38 14],[45.18018018 13.81981982] ; [39.81981982 12.18018018],0
a8,1,0.448696,0.573944,[ 6 53] ; [ 3 46],[ 4.91666667 54.08333333] ; [ 4.08333333 44.91666667],0
u2,1,0.483758,0.490381,[6 7] ; [19 14],[7.06521739 5.93478261] ; [17.93478261 15.06521739],0
u3,1,0.493291,0.46934,[6 7] ; [12 22],[4.9787234 8.0212766] ; [13.0212766 20.9787234],0
p11,1,0.496136,0.463193,[45 15] ; [36 16],[43.39285714 16.60714286] ; [37.60714286 14.39285714],0
n2,1,0.509966,0.434137,[16  5] ; [12  6],[15.07692308  5.92307692] ; [12.92307692  5.07692308],0
b1,1,0.523073,0.40783,[29 31] ; [22 30],[27.32142857 32.67857143] ; [23.67857143 28.32142857],0
b4,1,0.523073,0.40783,[31 29] ; [30 22],[32.67857143 27.32142857] ; [28.32142857 23.67857143],0
p6,1,0.558376,0.342524,[26 31] ; [20 30],[24.5046729 32.4953271] ; [21.4953271 28.5046729],0
p1,1,0.56698,0.327763,[ 4 56] ; [ 5 47],[ 4.82142857 55.17857143] ; [ 4.17857143 47.82142857],0
v3,1,0.567564,0.326775,[20 39] ; [15 37],[18.6036036 40.3963964] ; [16.3963964 35.6036036],0
p5,1,0.567713,0.326524,[ 9 50] ; [ 6 46],[ 7.97297297 51.02702703] ; [ 7.02702703 44.97297297],0
v2,1,0.733544,0.115882,[29 31] ; [23 28],[28.10810811 31.89189189] ; [23.89189189 27.10810811],0
n3,1,0.777231,0.080049,[16  5] ; [13  5],[15.61538462  5.38461538] ; [13.38461538  4.61538462],0
r3,1,0.816501,0.053846,[51  9] ; [45  7],[51.42857143  8.57142857] ; [44.57142857  7.42857143],0
b5,1,0.824561,0.049143,[37 23] ; [31 21],[36.42857143 23.57142857] ; [31.57142857 20.42857143],0
p12,1,0.827009,0.047759,[ 4 55] ; [ 3 49],[ 3.72072072 55.27927928] ; [ 3.27927928 48.72072072],0
s1,1,0.856911,0.032511,[ 3 57] ; [ 3 49],[ 3.21428571 56.78571429] ; [ 2.78571429 49.21428571],0
r2,1,0.89226,0.018346,[47 11] ; [40 10],[46.72222222 11.27777778] ; [40.27777778  9.72222222],0
v1,1,0.921825,0.009631,[26 33] ; [22 29],[25.74545455 33.25454545] ; [22.25454545 28.74545455],0
