Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.026586,4.91749,[ 3 34] ; [3 5],[ 4.93333333 32.06666667] ; [1.06666667 6.93333333],0
s2,1,0.077412,3.118408,[ 2 35] ; [2 6],[ 3.28888889 33.71111111] ; [0.71111111 7.28888889],0
r1,1,0.103888,2.644823,[16 21] ; [1 7],[13.97777778 23.02222222] ; [3.02222222 4.97777778],0
p2,1,0.120852,2.40625,[15 21] ; [1 7],[13.09090909 22.90909091] ; [2.90909091 5.09090909],0
s8,1,0.168041,1.900338,[ 3 34] ; [2 6],[ 4.11111111 32.88888889] ; [0.88888889 7.11111111],0
d1,1,0.20985,1.572464,[13 24] ; [1 7],[11.51111111 25.48888889] ; [2.48888889 5.51111111],0
p11,1,0.222237,1.489865,[18 19] ; [2 6],[16.44444444 20.55555556] ; [3.55555556 4.44444444],0
a6,1,0.25704,1.284628,[15 22] ; [5 3],[16.44444444 20.55555556] ; [3.55555556 4.44444444],0
a2,1,0.284378,1.14605,[ 4 33] ; [2 6],[ 4.93333333 32.06666667] ; [1.06666667 6.93333333],0
a1,1,0.284378,1.14605,[ 4 33] ; [2 6],[ 4.93333333 32.06666667] ; [1.06666667 6.93333333],0
r3,1,0.284423,1.145833,[21 15] ; [3 5],[19.63636364 16.36363636] ; [4.36363636 3.63636364],0
v1,1,0.293958,1.101405,[11 25] ; [4 4],[12.27272727 23.72727273] ; [2.72727273 5.27272727],0
u3,1,0.308512,1.037037,[ 2 16] ; [1 2],[ 2.57142857 15.42857143] ; [0.42857143 2.57142857],0
b4,1,0.339541,0.912162,[21 16] ; [6 2],[22.2 14.8] ; [4.8 3.2],0
p7,1,0.38597,0.751599,[10 27] ; [1 7],[ 9.04444444 27.95555556] ; [1.95555556 6.04444444],0
a7,1,0.395693,0.721377,[17 20] ; [5 3],[18.08888889 18.91111111] ; [3.91111111 4.08888889],0
s6,1,0.444779,0.583922,[ 9 28] ; [3 5],[ 9.86666667 27.13333333] ; [2.13333333 5.86666667],0
b3,1,0.447521,0.576923,[ 8 18] ; [2 2],[ 8.66666667 17.33333333] ; [1.33333333 2.66666667],0
b2,1,0.447521,0.576923,[ 8 18] ; [2 2],[ 8.66666667 17.33333333] ; [1.33333333 2.66666667],0
p10,1,0.460107,0.545635,[14 22] ; [2 6],[13.09090909 22.90909091] ; [2.90909091 5.09090909],0
r2,1,0.477055,0.505589,[17 18] ; [5 3],[17.90697674 17.09302326] ; [4.09302326 3.90697674],0
b1,1,0.477288,0.505054,[18 19] ; [5 3],[18.91111111 18.08888889] ; [4.08888889 3.91111111],0
u2,1,0.496116,0.463235,[ 3 15] ; [1 2],[ 3.42857143 14.57142857] ; [0.57142857 2.42857143],0
a4,1,0.548705,0.359642,[13 23] ; [2 6],[12.27272727 23.72727273] ; [2.72727273 5.27272727],0
s7,1,0.587043,0.294987,[ 7 29] ; [2 5],[ 7.53488372 28.46511628] ; [1.46511628 5.53488372],0
a3,1,0.617401,0.249537,[19 17] ; [5 3],[19.63636364 16.36363636] ; [4.36363636 3.63636364],0
d5,1,0.623288,0.241274,[22 15] ; [4 4],[21.37777778 15.62222222] ; [4.62222222 3.37777778],0
d3,1,0.623288,0.241274,[15 22] ; [4 4],[15.62222222 21.37777778] ; [3.37777778 4.62222222],0
a5,1,0.623288,0.241274,[22 15] ; [4 4],[21.37777778 15.62222222] ; [4.62222222 3.37777778],0
p3,1,0.666763,0.185411,[ 7 30] ; [1 7],[ 6.57777778 30.42222222] ; [1.42222222 6.57777778],0
s1,1,0.692249,0.156662,[ 3 34] ; [1 7],[ 3.28888889 33.71111111] ; [0.71111111 7.28888889],0
p8,1,0.696606,0.152027,[ 7 30] ; [2 6],[ 7.4 29.6] ; [1.6 6.4],0
p9,1,0.713596,0.134712,[15 20] ; [4 4],[15.46511628 19.53488372] ; [3.53488372 4.46511628],0
d2,1,0.719831,0.128655,[16 20] ; [3 5],[15.54545455 20.45454545] ; [3.45454545 4.54545455],0
n4,1,0.782774,0.076014,[25 12] ; [5 3],[24.66666667 12.33333333] ; [5.33333333 2.66666667],0
p4,1,0.788981,0.071628,[11 26] ; [2 6],[10.68888889 26.31111111] ; [2.31111111 5.68888889],0
n6,1,0.826448,0.048075,[16 19] ; [4 4],[16.27906977 18.72093023] ; [3.72093023 4.27906977],0
r4,1,0.834906,0.043436,[ 8 29] ; [2 6],[ 8.22222222 28.77777778] ; [1.77777778 6.22222222],0
v2,1,0.873219,0.025463,[10 26] ; [2 6],[ 9.81818182 26.18181818] ; [2.18181818 5.81818182],0
b5,1,0.944724,0.004807,[18 19] ; [4 4],[18.08888889 18.91111111] ; [3.91111111 4.08888889],0
n5,1,0.985741,0.000319,[23 14] ; [5 3],[23.02222222 13.97777778] ; [4.97777778 3.02222222],0
d4,1,0.985741,0.000319,[23 14] ; [5 3],[23.02222222 13.97777778] ; [4.97777778 3.02222222],0
