Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,32.367981,[69 62] ; [104  17],[89.93253968 41.06746032] ; [83.06746032 37.93253968],1
p4,1,1e-06,23.944658,[74 60] ; [102  20],[92.125 41.875] ; [83.875 38.125],1
p8,1,2e-06,23.045344,[56 78] ; [88 35],[75.08171206 58.91828794] ; [68.91828794 54.08171206],1
p3,1,1.4e-05,18.895398,[60 75] ; [87 35],[77.21789883 57.78210117] ; [69.78210117 52.21789883],1
d1,1,0.001508,10.068293,[78 57] ; [94 29],[90. 45.] ; [82. 41.],0
p5,1,0.002248,9.335251,[ 14 118] ; [31 92],[ 23.29411765 108.70588235] ; [ 21.70588235 101.29411765],0
s7,1,0.002868,8.889802,[83 45] ; [98 22],[93.41935484 34.58064516] ; [87.58064516 32.41935484],0
s8,1,0.003917,8.32198,[82 52] ; [95 27],[92.6484375 41.3515625] ; [84.3515625 37.6484375],0
d3,1,0.006708,7.349556,[88 47] ; [98 24],[97.70428016 37.29571984] ; [88.29571984 33.70428016],0
s5,1,0.00851,6.922881,[63 66] ; [76 40],[73.1877551 55.8122449] ; [65.8122449 50.1877551],0
p10,1,0.01049,6.549658,[109  24] ; [114   9],[115.85546875  17.14453125] ; [107.14453125  15.85546875],0
p9,1,0.011952,6.317999,[115  19] ; [117   6],[120.96498054  13.03501946] ; [111.03501946  11.96498054],0
a7,1,0.014181,6.015446,[85 50] ; [94 28],[94.02723735 40.97276265] ; [84.97276265 37.02723735],0
d5,1,0.017259,5.66985,[107  28] ; [109  12],[113.90625  21.09375] ; [102.09375  18.90625],0
a5,1,0.022065,5.240637,[101  34] ; [106  17],[108.31395349  26.68604651] ; [98.68604651 24.31395349],0
p2,1,0.034017,4.493836,[105  30] ; [108  15],[111.45348837  23.54651163] ; [101.54651163  21.45348837],0
n4,1,0.046803,3.952466,[103  30] ; [107  16],[109.1015625  23.8984375] ; [100.8984375  22.1015625],0
p12,1,0.056003,3.651961,[ 13 121] ; [ 22 101],[ 18.24902724 115.75097276] ; [ 16.75097276 106.24902724],0
u1,1,0.059164,3.560674,[ 25 110] ; [35 88],[ 31.39534884 103.60465116] ; [28.60465116 94.39534884],0
n5,1,0.062075,3.481068,[105  28] ; [107  15],[110.57254902  22.42745098] ; [101.42745098  20.57254902],0
d2,1,0.062624,3.466499,[64 71] ; [72 50],[71.43968872 63.56031128] ; [64.56031128 57.43968872],0
n6,1,0.063966,3.431452,[111  21] ; [111  10],[115.82608696  16.17391304] ; [106.17391304  14.82608696],0
n1,1,0.074414,3.18287,[14 21] ; [13  7],[17.18181818 17.81818182] ; [ 9.81818182 10.18181818],0
a4,1,0.077907,3.108036,[62 73] ; [70 53],[69.06976744 65.93023256] ; [62.93023256 60.06976744],0
b3,1,0.081371,3.037297,[32 59] ; [40 43],[37.65517241 53.34482759] ; [34.34482759 48.65517241],0
b2,1,0.081371,3.037297,[32 59] ; [40 43],[37.65517241 53.34482759] ; [34.34482759 48.65517241],0
v2,1,0.110498,2.547078,[80 47] ; [87 33],[85.86639676 41.13360324] ; [81.13360324 38.86639676],0
n3,1,0.12465,2.357895,[27  9] ; [11  9],[24.42857143 11.57142857] ; [13.57142857  6.42857143],0
p1,1,0.137101,2.210201,[ 11 124] ; [ 17 105],[ 14.70817121 120.29182879] ; [ 13.29182879 108.70817121],0
s6,1,0.142278,2.153149,[111  20] ; [109  11],[114.82071713  16.17928287] ; [105.17928287  14.82071713],0
a2,1,0.193222,1.692879,[ 34 101] ; [40 83],[38.72093023 96.27906977] ; [35.27906977 87.72093023],0
p11,1,0.19891,1.650357,[102  33] ; [101  22],[106.22093023  28.77906977] ; [96.77906977 26.22093023],0
r4,1,0.206569,1.595312,[123  12] ; [117   6],[125.58139535   9.41860465] ; [114.41860465   8.58139535],0
d4,1,0.215875,1.531581,[116  19] ; [110  11],[119.1796875  15.8203125] ; [106.8203125  14.1796875],0
