Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,1.8e-05,18.371976,[105 143] ; [39 13],[119.04 128.96] ; [24.96 27.04],1
p1,1,0.000254,13.38512,[  9 243] ; [ 9 46],[ 14.7752443 237.2247557] ; [ 3.2247557 51.7752443],1
s7,1,0.006023,7.543338,[ 83 163] ; [29 25],[ 91.84 154.16] ; [20.16 33.84],0
p3,1,0.007029,7.265641,[ 46 207] ; [19 36],[ 53.39285714 199.60714286] ; [11.60714286 43.39285714],0
v1,1,0.008947,6.833278,[ 94 153] ; [31 23],[102.57475083 144.42524917] ; [22.42524917 31.57475083],0
s4,1,0.01818,5.578694,[ 47 205] ; [ 3 51],[ 41.17647059 210.82352941] ; [ 8.82352941 45.17647059],0
s8,1,0.027919,4.833082,[ 82 171] ; [26 28],[ 89.00325733 163.99674267] ; [18.99674267 35.00325733],0
s2,1,0.02801,4.827468,[ 99 153] ; [30 24],[106.23529412 145.76470588] ; [22.76470588 31.23529412],0
r4,1,0.045533,3.998801,[214  40] ; [52  3],[218.65372168  35.34627832] ; [47.34627832  7.65372168],0
u3,1,0.060572,3.521661,[39 51] ; [11  5],[42.45283019 47.54716981] ; [7.54716981 8.45283019],0
n4,1,0.061999,3.483078,[176  78] ; [45 10],[181.66343042  72.33656958] ; [39.33656958 15.66343042],0
p8,1,0.077069,3.125663,[ 80 171] ; [24 30],[ 85.58688525 165.41311475] ; [18.41311475 35.58688525],0
b4,1,0.091687,2.844505,[156  98] ; [27 28],[150.42718447 103.57281553] ; [32.57281553 22.42718447],0
b5,1,0.092425,2.831626,[154 100] ; [40 15],[159.46925566  94.53074434] ; [34.53074434 20.46925566],0
a7,1,0.136018,2.222442,[172  81] ; [31 23],[167.29315961  85.70684039] ; [35.70684039 18.29315961],0
s5,1,0.147073,2.102347,[ 64 182] ; [19 34],[ 68.28762542 177.71237458] ; [14.71237458 38.28762542],0
a1,1,0.151303,2.059062,[  8 246] ; [ 4 51],[  9.86407767 244.13592233] ; [ 2.13592233 52.86407767],0
v2,1,0.162664,1.949287,[120 121] ; [32 21],[124.59863946 116.40136054] ; [27.40136054 25.59863946],0
v3,1,0.189487,1.721601,[ 82 165] ; [23 31],[ 86.1627907 160.8372093] ; [18.8372093 35.1627907],0
p11,1,0.20539,1.603626,[196  58] ; [38 17],[192.34951456  61.65048544] ; [41.65048544 13.34951456],0
s1,1,0.212461,1.554579,[  6 245] ; [ 3 51],[  7.40655738 243.59344262] ; [ 1.59344262 52.40655738],0
b2,1,0.244676,1.353447,[49 89] ; [17 20],[52.04571429 85.95428571] ; [13.95428571 23.04571429],0
b3,1,0.244676,1.353447,[49 89] ; [17 20],[52.04571429 85.95428571] ; [13.95428571 23.04571429],0
b1,1,0.288004,1.128928,[ 87 167] ; [23 32],[ 90.42071197 163.57928803] ; [19.57928803 35.42071197],0
s3,1,0.288912,1.124684,[119 131] ; [30 24],[122.53289474 127.46710526] ; [26.46710526 27.53289474],0
v4,1,0.298831,1.079405,[233  19] ; [53  2],[234.76221498  17.23778502] ; [51.23778502  3.76221498],0
a3,1,0.313451,1.016076,[164  88] ; [39 15],[167.17647059  84.82352941] ; [35.82352941 18.17647059],0
n5,1,0.342367,0.901548,[177  76] ; [42 13],[179.89285714  73.10714286] ; [39.10714286 15.89285714],0
u2,1,0.358163,0.844325,[39 50] ; [9 7],[40.68571429 48.31428571] ; [7.31428571 8.68571429],0
p2,1,0.362723,0.828445,[177  75] ; [42 13],[179.76547231  72.23452769] ; [39.23452769 15.76547231],0
d3,1,0.375271,0.786135,[153 101] ; [29 25],[150.09090909 103.90909091] ; [31.90909091 22.09090909],0
r3,1,0.385862,0.751941,[235  17] ; [53  2],[236.40390879  15.59609121] ; [51.59609121  3.40390879],0
d5,1,0.386946,0.748518,[193  61] ; [38 16],[190.5  63.5] ; [40.5 13.5],0
s6,1,0.388031,0.745102,[143 108] ; [33 19],[145.79537954 105.20462046] ; [30.20462046 21.79537954],0
n1,1,0.409757,0.679505,[28 51] ; [7 8],[29.41489362 49.58510638] ; [5.58510638 9.41489362],0
r1,1,0.429086,0.625296,[184  68] ; [43 12],[186.33224756  65.66775244] ; [40.66775244 14.33224756],0
p5,1,0.51384,0.426239,[  9 243] ; [ 3 52],[  9.85016287 242.14983713] ; [ 2.14983713 52.85016287],0
n2,1,0.544957,0.366429,[58 22] ; [12  3],[58.94736842 21.05263158] ; [11.05263158  3.94736842],0
u1,1,0.56293,0.334656,[ 34 220] ; [ 9 46],[ 35.34627832 218.65372168] ; [ 7.65372168 47.34627832],0
p9,1,0.567838,0.326314,[191  54] ; [44 10],[192.55852843  52.44147157] ; [42.44147157 11.55852843],0
