Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,80.655544,[53 76] ; [242  45],[91.47836538 37.52163462] ; [203.52163462  83.47836538],1
n6,1,9e-06,19.799614,[90 39] ; [252  35],[106.05288462  22.94711538] ; [235.94711538  51.05288462],1
s6,1,0.000134,14.586813,[63 62] ; [199  85],[80.07334963 44.92665037] ; [181.92665037 102.07334963],1
p10,1,0.000201,13.818442,[80 47] ; [227  56],[95.09512195 31.90487805] ; [211.90487805  71.09512195],1
a5,1,0.002711,8.992486,[75 54] ; [210  78],[88.16546763 40.83453237] ; [196.83453237  91.16546763],0
a2,1,0.002974,8.823455,[ 15 114] ; [ 70 218],[ 26.29496403 102.70503597] ; [ 58.70503597 229.29496403],0
v1,1,0.003782,8.385544,[47 81] ; [147 135],[60.56585366 67.43414634] ; [133.43414634 148.56585366],0
p9,1,0.004305,8.15051,[90 36] ; [236  46],[100.67647059  25.32352941] ; [225.32352941  56.67647059],0
p4,1,0.004908,7.913171,[36 92] ; [122 164],[48.85024155 79.14975845] ; [109.14975845 176.85024155],0
p7,1,0.006995,7.274221,[53 75] ; [153 121],[65.5920398 62.4079602] ; [140.4079602 133.5920398],0
p2,1,0.009223,6.779031,[90 39] ; [234  54],[100.23021583  28.76978417] ; [223.76978417  64.23021583],0
s3,1,0.011253,6.424933,[57 71] ; [163 118],[68.85085575 59.14914425] ; [151.14914425 129.85085575],0
p11,1,0.012769,6.200854,[87 42] ; [227  61],[97.13669065 31.86330935] ; [216.86330935  71.13669065],0
p6,1,0.016933,5.703276,[ 23 105] ; [ 82 200],[32.7804878 95.2195122] ; [ 72.2195122 209.7804878],0
s8,1,0.017569,5.638662,[37 91] ; [118 169],[47.80722892 80.19277108] ; [107.19277108 179.80722892],0
s7,1,0.020518,5.367234,[40 85] ; [123 155],[50.55831266 74.44168734] ; [112.44168734 165.55831266],0
p8,1,0.028587,4.792333,[40 88] ; [119 160],[50.004914 77.995086] ; [108.995086 170.004914],0
s2,1,0.036332,4.381444,[52 76] ; [147 137],[61.82524272 66.17475728] ; [137.17475728 146.82524272],0
a8,1,0.046754,3.954208,[ 12 106] ; [ 48 216],[18.53403141 99.46596859] ; [ 41.46596859 222.53403141],0
b1,1,0.058686,3.574124,[34 95] ; [103 185],[42.38129496 86.61870504] ; [ 94.61870504 193.38129496],0
a4,1,0.094389,2.797878,[46 83] ; [127 159],[53.77590361 75.22409639] ; [119.22409639 166.77590361],0
v3,1,0.098648,2.727264,[34 88] ; [100 175],[41.17884131 80.82115869] ; [ 92.82115869 182.17884131],0
p1,1,0.115835,2.472752,[  3 125] ; [ 17 270],[  6.1686747 121.8313253] ; [ 13.8313253 273.1686747],0
p12,1,0.119147,2.428499,[  3 124] ; [ 17 270],[  6.1352657 120.8647343] ; [ 13.8647343 273.1352657],0
n1,1,0.145646,2.117265,[13 31] ; [31 41],[16.68965517 27.31034483] ; [27.31034483 44.68965517],0
d2,1,0.160021,1.97403,[50 79] ; [132 154],[56.57349398 72.42650602] ; [125.42650602 160.57349398],0
s5,1,0.1651,1.926886,[29 93] ; [ 85 193],[34.77 87.23] ; [ 79.23 198.77],0
a3,1,0.185125,1.755991,[80 49] ; [197  90],[85.89663462 43.10336538] ; [191.10336538  95.89663462],0
u4,1,0.254679,1.29745,[  1 128] ; [  7 281],[  2.47482014 126.52517986] ; [  5.52517986 282.47482014],0
b2,1,0.255087,1.295227,[18 47] ; [ 59 107],[21.66666667 43.33333333] ; [ 55.33333333 110.66666667],0
b3,1,0.255087,1.295227,[18 47] ; [ 59 107],[21.66666667 43.33333333] ; [ 55.33333333 110.66666667],0
p5,1,0.278821,1.17283,[  4 124] ; [ 16 270],[  6.18357488 121.81642512] ; [ 13.81642512 272.18357488],0
s4,1,0.28854,1.12642,[ 25 104] ; [ 43 240],[ 21.29126214 107.70873786] ; [ 46.70873786 236.29126214],0
n2,1,0.306651,1.045047,[31 12] ; [61 15],[33.24369748  9.75630252] ; [58.75630252 17.24369748],0
v4,1,0.322105,0.980381,[122   6] ; [279   8],[123.68192771   4.31807229] ; [277.31807229   9.68192771],0
d1,1,0.327743,0.957795,[65 64] ; [160 128],[69.60431655 59.39568345] ; [155.39568345 132.60431655],0
r3,1,0.334654,0.930804,[128   1] ; [281   6],[126.82932692   2.17067308] ; [282.17067308   4.82932692],0
a6,1,0.348945,0.87729,[83 46] ; [198  89],[87.13701923 41.86298077] ; [193.86298077  93.13701923],0
r1,1,0.36032,0.836777,[105  24] ; [243  43],[108.17349398  20.82650602] ; [239.82650602  46.17349398],0
u1,1,0.393347,0.728571,[ 14 115] ; [ 40 248],[ 16.70503597 112.29496403] ; [ 37.29496403 250.70503597],0
r2,1,0.421549,0.645992,[124   5] ; [279   7],[125.26987952   3.73012048] ; [277.73012048   8.26987952],0
a7,1,0.555512,0.347536,[96 32] ; [208  80],[93.53846154 34.46153846] ; [210.46153846  77.53846154],0
b5,1,0.614045,0.254327,[80 49] ; [186 102],[82.28776978 46.71223022] ; [183.71223022 104.28776978],0
