Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,145.325417,[320 123] ; [ 5 89],[268.10986965 174.89013035] ; [56.89013035 37.10986965],1
d3,1,0.0,85.560357,[349  94] ; [28 64],[312.17009346 130.82990654] ; [64.82990654 27.17009346],1
d5,1,0.0,79.302467,[395  48] ; [47 46],[365.30970149  77.69029851] ; [76.69029851 16.30970149],1
a3,1,0.0,27.656394,[345  95] ; [49 45],[324.64419476 115.35580524] ; [69.35580524 24.64419476],1
d2,1,0.0,26.570615,[238 205] ; [23 71],[215.31284916 227.68715084] ; [45.68715084 48.31284916],1
a5,1,3e-06,22.031997,[348  95] ; [52 42],[329.98137803 113.01862197] ; [70.01862197 23.98137803],1
u1,1,9.5e-05,15.237608,[ 95 348] ; [ 4 90],[ 81.67039106 361.32960894] ; [17.32960894 76.67039106],1
r1,1,0.000202,13.811489,[381  60] ; [65 27],[369.01688555  71.98311445] ; [76.98311445 15.01688555],1
a2,1,0.000312,12.997643,[126 317] ; [10 84],[112.19366853 330.80633147] ; [23.80633147 70.19366853],1
a4,1,0.000969,10.885663,[211 231] ; [27 66],[196.62803738 245.37196262] ; [41.37196262 51.62803738],1
r3,1,0.002669,9.021246,[433   8] ; [87  7],[428.63551402  12.36448598] ; [91.36448598  2.63551402],0
s6,1,0.003534,8.508717,[312 120] ; [51 39],[300.4137931 131.5862069] ; [62.5862069 27.4137931],0
p9,1,0.003823,8.365976,[390  50] ; [72 21],[381.38836773  58.61163227] ; [80.61163227 12.38836773],0
v1,1,0.004906,7.913895,[261 174] ; [40 51],[248.92585551 186.07414449] ; [52.07414449 38.92585551],0
p1,1,0.004989,7.883374,[ 34 406] ; [16 78],[ 41.19850187 398.80149813] ; [ 8.80149813 85.19850187],0
r4,1,0.013371,6.11933,[424  19] ; [84 10],[419.07635009  23.92364991] ; [88.92364991  5.07635009],0
s2,1,0.013797,6.063941,[244 196] ; [39 55],[233.1835206 206.8164794] ; [49.8164794 44.1835206],0
p10,1,0.017527,5.642833,[383  58] ; [71 21],[375.63602251  65.36397749] ; [78.36397749 13.63602251],0
v2,1,0.026512,4.922292,[266 163] ; [45 46],[256.575 172.425] ; [54.425 36.575],0
b3,1,0.037497,4.327707,[113 162] ; [16 44],[105.89552239 169.10447761] ; [23.10447761 36.89552239],0
b2,1,0.037497,4.327707,[113 162] ; [16 44],[105.89552239 169.10447761] ; [23.10447761 36.89552239],0
p11,1,0.038238,4.294385,[370  73] ; [70 24],[362.97951583  80.02048417] ; [77.02048417 16.97951583],0
a6,1,0.062742,3.463377,[307 135] ; [56 38],[299.33955224 142.66044776] ; [63.66044776 30.33955224],0
p2,1,0.063246,3.450157,[402  38] ; [80 14],[397.15355805  42.84644195] ; [84.84644195  9.15355805],0
b4,1,0.065609,3.389599,[258 185] ; [45 49],[249.96089385 193.03910615] ; [53.03910615 40.96089385],0
n4,1,0.06705,3.353791,[356  86] ; [67 26],[349.46915888  92.53084112] ; [73.53084112 19.46915888],0
v3,1,0.075982,3.148823,[188 239] ; [32 62],[180.30710173 246.69289827] ; [39.69289827 54.30710173],0
s5,1,0.079631,3.072421,[173 257] ; [28 64],[165.57471264 264.42528736] ; [35.42528736 56.57471264],0
p4,1,0.084676,2.97279,[312 129] ; [58 36],[304.99065421 136.00934579] ; [65.00934579 28.99065421],0
a7,1,0.089963,2.875036,[328 114] ; [61 32],[321.37943925 120.62056075] ; [67.62056075 25.37943925],0
s8,1,0.100562,2.696615,[221 219] ; [38 55],[213.80863039 226.19136961] ; [45.19136961 47.80863039],0
a8,1,0.106646,2.603226,[ 68 332] ; [ 9 80],[ 62.98568507 337.01431493] ; [14.01431493 74.98568507],0
a1,1,0.122198,2.388917,[ 27 416] ; [ 2 92],[ 23.92364991 419.07635009] ; [ 5.07635009 88.92364991],0
n6,1,0.134659,2.237955,[388  50] ; [78 16],[383.66165414  54.33834586] ; [82.33834586 11.66165414],0
p3,1,0.151002,2.062095,[275 167] ; [51 43],[268.82835821 173.17164179] ; [57.17164179 36.82835821],0
n1,1,0.160389,1.970557,[23 53] ; [11 13],[25.84 50.16] ; [ 8.16 15.84],0
s3,1,0.202233,1.626177,[261 175] ; [49 44],[255.50094518 180.49905482] ; [54.49905482 38.50094518],0
s7,1,0.202617,1.62341,[235 191] ; [42 46],[229.57587549 196.42412451] ; [47.42412451 40.57587549],0
u3,1,0.238071,1.391983,[55 41] ; [21 24],[51.74468085 44.25531915] ; [24.25531915 20.74468085],0
p8,1,0.252162,1.311286,[300 138] ; [58 35],[295.29943503 142.70056497] ; [62.70056497 30.29943503],0
b1,1,0.255926,1.290663,[170 273] ; [42 52],[174.89013035 268.10986965] ; [37.10986965 56.89013035],0
u2,1,0.312549,1.019872,[53 42] ; [21 24],[50.21428571 44.78571429] ; [23.78571429 21.21428571],0
b5,1,0.360901,0.834756,[263 180] ; [51 43],[259.03538175 183.96461825] ; [54.96461825 39.03538175],0
s4,1,0.415292,0.663598,[ 74 364] ; [19 74],[ 76.71186441 361.28813559] ; [16.28813559 76.71186441],0
n5,1,0.424979,0.636506,[344  97] ; [69 24],[341.07303371  99.92696629] ; [71.92696629 21.07303371],0
n3,1,0.435896,0.607063,[59 18] ; [21  4],[60.39215686 16.60784314] ; [19.60784314  5.39215686],0
u4,1,0.458103,0.550525,[ 10 433] ; [ 1 93],[  9.0744879 433.9255121] ; [ 1.9255121 92.0744879],0
p6,1,0.478831,0.501525,[217 219] ; [43 51],[213.88679245 222.11320755] ; [46.11320755 47.88679245],0
p5,1,0.741642,0.108689,[ 62 379] ; [12 82],[ 60.99813084 380.00186916] ; [13.00186916 80.99813084],0
s1,1,0.77414,0.082348,[ 12 428] ; [ 2 89],[ 11.6007533 428.3992467] ; [ 2.3992467 88.6007533],0
n2,1,0.826279,0.04817,[60 17] ; [20  5],[60.39215686 16.60784314] ; [19.60784314  5.39215686],0
v4,1,0.833965,0.04394,[430  11] ; [92  2],[430.28411215  10.71588785] ; [91.71588785  2.28411215],0
p12,1,0.926135,0.008595,[ 34 406] ; [ 7 87],[ 33.78277154 406.21722846] ; [ 7.21722846 86.78277154],0
