Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.000109,14.976199,[1 3] ; [98 11],[3.50442478 0.49557522] ; [95.49557522 13.50442478],1
r3,1,0.000251,13.407608,[2 2] ; [102   5],[3.74774775 0.25225225] ; [100.25225225   6.74774775],1
s1,1,0.000701,11.487179,[2 2] ; [  6 102],[0.28571429 3.71428571] ; [  7.71428571 100.28571429],1
p9,1,0.015965,5.806712,[2 2] ; [95 11],[3.52727273 0.47272727] ; [93.47272727 12.52727273],0
r2,1,0.042842,4.101627,[3 1] ; [104   4],[3.82142857 0.17857143] ; [103.17857143   4.82142857],0
d5,1,0.073019,3.213817,[2 2] ; [91 17],[3.32142857 0.67857143] ; [89.67857143 18.32142857],0
a6,1,0.074544,3.180023,[1 3] ; [74 35],[2.65486726 1.34513274] ; [72.34513274 36.65486726],0
p10,1,0.075343,3.162594,[2 2] ; [90 17],[3.31531532 0.68468468] ; [88.68468468 18.31531532],0
n6,1,0.087394,2.921739,[2 2] ; [90 18],[3.28571429 0.71428571] ; [88.71428571 19.28571429],0
p7,1,0.089275,2.887392,[1 3] ; [69 35],[2.59259259 1.40740741] ; [67.40740741 36.59259259],0
b5,1,0.091721,2.843906,[1 3] ; [72 37],[2.5840708 1.4159292] ; [70.4159292 38.5840708],0
p2,1,0.116379,2.465392,[2 2] ; [89 20],[3.22123894 0.77876106] ; [87.77876106 21.22123894],0
p4,1,0.143386,2.141237,[1 3] ; [67 42],[2.40707965 1.59292035] ; [65.59292035 43.40707965],0
b1,1,0.143386,2.141237,[3 1] ; [42 67],[1.59292035 2.40707965] ; [43.40707965 65.59292035],0
p1,1,0.246873,1.340913,[1 3] ; [  9 100],[0.3539823 3.6460177] ; [ 9.6460177 99.3539823],0
s6,1,0.263921,1.248074,[3 1] ; [96  9],[3.63302752 0.36697248] ; [95.36697248  9.63302752],0
a4,1,0.300088,1.073803,[1 3] ; [56 53],[2.01769912 1.98230088] ; [54.98230088 54.01769912],0
d2,1,0.334815,0.930184,[3 1] ; [55 54],[2.05309735 1.94690265] ; [55.94690265 53.05309735],0
p11,1,0.351663,0.867449,[2 2] ; [78 31],[2.83185841 1.16814159] ; [77.16814159 31.83185841],0
a7,1,0.358905,0.841722,[2 2] ; [77 31],[2.82142857 1.17857143] ; [76.17857143 31.82142857],0
p6,1,0.391902,0.733033,[1 3] ; [50 57],[1.83783784 2.16216216] ; [49.16216216 57.83783784],0
a5,1,0.402064,0.702144,[2 2] ; [76 33],[2.76106195 1.23893805] ; [75.23893805 33.76106195],0
n5,1,0.427842,0.628675,[2 2] ; [75 34],[2.72566372 1.27433628] ; [74.27433628 34.72566372],0
n1,1,0.456511,0.554435,[1 1] ; [ 8 23],[0.54545455 1.45454545] ; [ 8.45454545 22.54545455],0
n3,1,0.456511,0.554435,[1 1] ; [23  8],[1.45454545 0.54545455] ; [22.54545455  8.45454545],0
p8,1,0.5159,0.422082,[1 2] ; [56 51],[1.55454545 1.44545455] ; [55.44545455 51.55454545],0
d1,1,0.608127,0.262912,[3 1] ; [68 41],[2.51327434 1.48672566] ; [68.48672566 40.51327434],0
b2,1,0.641398,0.216918,[1 2] ; [12 43],[0.67241379 2.32758621] ; [12.32758621 42.67241379],0
b3,1,0.641398,0.216918,[1 2] ; [12 43],[0.67241379 2.32758621] ; [12.32758621 42.67241379],0
s5,1,0.670948,0.180495,[2 2] ; [60 39],[2.40776699 1.59223301] ; [59.59223301 39.40776699],0
n4,1,0.683649,0.166048,[3 1] ; [71 38],[2.61946903 1.38053097] ; [71.38053097 37.61946903],0
d4,1,0.696876,0.151742,[3 1] ; [90 19],[3.2920354 0.7079646] ; [89.7079646 19.2920354],0
b4,1,0.785063,0.07438,[2 2] ; [62 47],[2.26548673 1.73451327] ; [61.73451327 47.26548673],0
v3,1,0.872081,0.025926,[1 3] ; [31 77],[1.14285714 2.85714286] ; [30.85714286 77.14285714],0
v2,1,0.895669,0.017196,[2 2] ; [49 56],[1.87155963 2.12844037] ; [49.12844037 55.87155963],0
d3,1,0.966887,0.001723,[3 1] ; [80 28],[2.96428571 1.03571429] ; [80.03571429 27.96428571],0
v1,1,0.970983,0.001323,[2 2] ; [53 55],[1.96428571 2.03571429] ; [53.03571429 54.96428571],0
r1,1,0.975314,0.000958,[3 1] ; [81 28],[2.97345133 1.02654867] ; [81.02654867 27.97345133],0
p3,1,0.985622,0.000325,[2 2] ; [55 54],[2.01769912 1.98230088] ; [54.98230088 54.01769912],0
