Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,1e-06,23.611226,[279  96] ; [14 24],[266.04116223 108.95883777] ; [26.95883777 11.04116223],1
b1,1,0.265636,1.239144,[139 236] ; [18 21],[142.21014493 232.78985507] ; [14.78985507 24.21014493],0
p1,1,0.330781,0.945836,[ 37 336] ; [ 2 37],[ 35.30825243 337.69174757] ; [ 3.69174757 35.30825243],0
p6,1,0.364167,0.823473,[181 191] ; [16 23],[178.30656934 193.69343066] ; [18.69343066 20.30656934],0
s5,1,0.387495,0.746788,[131 233] ; [11 27],[128.57711443 235.42288557] ; [13.42288557 24.57711443],0
v3,1,0.391646,0.733826,[149 211] ; [13 25],[146.53266332 213.46733668] ; [15.46733668 22.53266332],0
d1,1,0.404368,0.695299,[237 138] ; [22 17],[234.60144928 140.39855072] ; [24.39855072 14.60144928],0
s7,1,0.423606,0.64029,[189 169] ; [16 19],[186.74300254 171.25699746] ; [18.25699746 16.74300254],0
p3,1,0.44534,0.582484,[231 144] ; [21 17],[228.81355932 146.18644068] ; [23.18644068 14.81355932],0
b4,1,0.448149,0.575329,[216 159] ; [20 19],[213.76811594 161.23188406] ; [22.23188406 16.76811594],0
b5,1,0.536897,0.38132,[241 134] ; [27 12],[242.75362319 132.24637681] ; [25.24637681 13.75362319],0
s3,1,0.547346,0.362094,[208 160] ; [24 15],[209.76904177 158.23095823] ; [22.23095823 16.76904177],0
b2,1,0.547438,0.361927,[ 86 148] ; [ 7 16],[ 84.6770428 149.3229572] ; [ 8.3229572 14.6770428],0
b3,1,0.547438,0.361927,[ 86 148] ; [ 7 16],[ 84.6770428 149.3229572] ; [ 8.3229572 14.6770428],0
v2,1,0.550784,0.355915,[219 141] ; [25 13],[220.70351759 139.29648241] ; [23.29648241 14.70351759],0
a8,1,0.564399,0.332145,[ 59 273] ; [ 8 29],[ 60.28184282 271.71815718] ; [ 6.71815718 30.28184282],0
n2,1,0.588054,0.293393,[48 15] ; [10  2],[48.72 14.28] ; [9.28 2.72],0
s4,1,0.688261,0.160975,[ 57 311] ; [ 7 32],[ 57.86732187 310.13267813] ; [ 6.13267813 32.86732187],0
p12,1,0.735503,0.114118,[ 35 340] ; [ 3 36],[ 34.42028986 340.57971014] ; [ 3.57971014 35.42028986],0
s2,1,0.828215,0.047085,[193 178] ; [21 18],[193.64390244 177.35609756] ; [20.35609756 18.64390244],0
n1,1,0.853883,0.033917,[19 43] ; [4 8],[19.27027027 42.72972973] ; [3.72972973 8.27027027],0
p5,1,0.86414,0.029278,[ 53 321] ; [ 5 33],[ 52.65048544 321.34951456] ; [ 5.34951456 32.65048544],0
n5,1,0.935433,0.006563,[284  88] ; [30  9],[284.20437956  87.79562044] ; [29.79562044  9.20437956],0
u2,1,0.954445,0.003263,[51 37] ; [8 6],[50.90196078 37.09803922] ; [8.09803922 5.90196078],0
a1,1,0.956654,0.002954,[ 20 355] ; [ 2 37],[ 19.92753623 355.07246377] ; [ 2.07246377 36.92753623],0
