Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,82.280295,[ 2 74] ; [155  95],[36.60122699 39.39877301] ; [120.39877301 129.60122699],1
d3,1,0.0,55.33868,[20 54] ; [186  64],[47.04938272 26.95061728] ; [158.95061728  91.04938272],1
d5,1,0.0,46.715997,[31 44] ; [204  46],[54.23076923 20.76923077] ; [180.76923077  69.23076923],1
r3,1,2e-06,22.632557,[53 21] ; [230  19],[64.83591331  9.16408669] ; [218.16408669  30.83591331],1
a7,1,4e-06,21.421416,[31 43] ; [178  72],[47.7345679 26.2654321] ; [161.2654321  88.7345679],1
a4,1,2.8e-05,17.552073,[16 59] ; [121 128],[31.71296296 43.28703704] ; [105.28703704 143.71296296],1
d2,1,7.5e-05,15.669164,[19 57] ; [126 122],[34.01234568 41.98765432] ; [110.98765432 137.01234568],1
r1,1,0.000582,11.833911,[41 33] ; [190  60],[52.75925926 21.24074074] ; [178.24074074  71.75925926],1
v2,1,0.000681,11.540347,[20 51] ; [122 117],[32.52258065 38.47741935] ; [109.47741935 129.52258065],1
a5,1,0.000866,11.093861,[35 41] ; [168  82],[47.32515337 28.67484663] ; [155.67484663  94.32515337],1
r4,1,0.000898,11.027634,[47 29] ; [201  49],[57.81595092 18.18404908] ; [190.18404908  59.81595092],1
u1,1,0.001548,10.021029,[ 2 74] ; [ 42 208],[10.25766871 65.74233129] ; [ 33.74233129 216.25766871],0
a2,1,0.001819,9.723924,[ 6 70] ; [ 61 189],[15.6196319 60.3803681] ; [ 51.3803681 198.6196319],0
a3,1,0.002162,9.406659,[38 37] ; [174  75],[49.07407407 25.92592593] ; [162.92592593  86.07407407],0
a6,1,0.003407,8.575801,[38 38] ; [171  79],[48.72392638 27.27607362] ; [160.27607362  89.72392638],0
p9,1,0.003808,8.373062,[41 32] ; [181  64],[50.96226415 22.03773585] ; [171.03773585  73.96226415],0
s5,1,0.007157,7.233175,[ 9 66] ; [ 65 175],[17.61904762 57.38095238] ; [ 56.38095238 183.61904762],0
p1,1,0.026448,4.926512,[ 6 70] ; [  6 243],[ 2.80615385 73.19384615] ; [  9.19384615 239.80615385],0
s6,1,0.049525,3.857458,[33 43] ; [139 108],[40.47058824 35.52941176] ; [131.52941176 115.47058824],0
p10,1,0.056322,3.642522,[40 32] ; [168  80],[46.8 25.2] ; [161.2  86.8],0
v4,1,0.059412,3.55373,[59 15] ; [219  29],[63.88819876 10.11180124] ; [214.11180124  33.88819876],0
b5,1,0.064634,3.414299,[40 36] ; [161  89],[46.85889571 29.14110429] ; [154.14110429  95.85889571],0
u2,1,0.068372,3.321668,[16 22] ; [44 29],[20.54054054 17.45945946] ; [39.45945946 33.54054054],0
n5,1,0.070834,3.263581,[55 20] ; [153  94],[48.44720497 26.55279503] ; [159.55279503  87.44720497],0
u3,1,0.072736,3.220168,[15 23] ; [43 32],[19.50442478 18.49557522] ; [38.49557522 36.50442478],0
b4,1,0.08435,2.97903,[39 37] ; [156  94],[45.4601227 30.5398773] ; [149.5398773 100.4601227],0
r2,1,0.10012,2.703635,[62 13] ; [218  25],[66.03773585  8.96226415] ; [213.96226415  29.03773585],0
p11,1,0.103137,2.656349,[43 33] ; [167  83],[48.95705521 27.04294479] ; [161.04294479  88.95705521],0
s1,1,0.106741,2.601815,[ 5 67] ; [  7 240],[ 2.70846395 69.29153605] ; [  9.29153605 237.70846395],0
n6,1,0.115244,2.480799,[50 25] ; [188  60],[55.26315789 19.73684211] ; [182.73684211  65.26315789],0
v3,1,0.224398,1.476024,[16 57] ; [ 70 170],[20.05750799 52.94249201] ; [ 65.94249201 174.05750799],0
s4,1,0.279154,1.171203,[16 60] ; [ 39 209],[12.90123457 63.09876543] ; [ 42.09876543 205.90123457],0
s7,1,0.29594,1.092398,[21 49] ; [ 89 153],[24.67948718 45.32051282] ; [ 85.32051282 156.67948718],0
s2,1,0.298555,1.080636,[27 48] ; [106 142],[30.88235294 44.11764706] ; [102.11764706 145.88235294],0
n3,1,0.327529,0.958642,[24 10] ; [55 35],[21.66129032 12.33870968] ; [57.33870968 32.66129032],0
n2,1,0.341769,0.903783,[26 10] ; [57 33],[23.71428571 12.28571429] ; [59.28571429 30.71428571],0
p5,1,0.375362,0.785836,[ 1 75] ; [  8 240],[ 2.11111111 73.88888889] ; [  6.88888889 241.11111111],0
b2,1,0.419743,0.651034,[13 30] ; [55 94],[15.22916667 27.77083333] ; [52.77083333 96.22916667],0
b3,1,0.419743,0.651034,[13 30] ; [55 94],[15.22916667 27.77083333] ; [52.77083333 96.22916667],0
n1,1,0.434838,0.609866,[14 21] ; [29 60],[12.13709677 22.86290323] ; [30.86290323 58.13709677],0
s8,1,0.442238,0.590469,[20 56] ; [ 77 172],[22.68307692 53.31692308] ; [ 74.31692308 174.68307692],0
a8,1,0.537375,0.380427,[10 60] ; [ 27 207],[ 8.51973684 61.48026316] ; [ 28.48026316 205.51973684],0
p2,1,0.55457,0.349193,[46 30] ; [160  89],[48.17230769 27.82769231] ; [157.82769231  91.17230769],0
s3,1,0.613219,0.255514,[35 40] ; [123 123],[36.91588785 38.08411215] ; [121.08411215 124.91588785],0
a1,1,0.644859,0.212443,[ 5 71] ; [ 13 237],[ 4.19631902 71.80368098] ; [ 13.80368098 236.19631902],0
n4,1,0.708174,0.140108,[48 26] ; [168  82],[49.33333333 24.66666667] ; [166.66666667  83.33333333],0
p6,1,0.716638,0.131737,[12 63] ; [ 44 203],[13.04347826 61.95652174] ; [ 42.95652174 204.04347826],0
v1,1,0.754694,0.097629,[28 47] ; [ 96 148],[29.15360502 45.84639498] ; [ 94.84639498 149.15360502],0
b1,1,0.793439,0.068564,[28 48] ; [ 88 162],[27.04294479 48.95705521] ; [ 88.95705521 161.04294479],0
p4,1,0.796815,0.066292,[20 56] ; [ 69 179],[20.87654321 55.12345679] ; [ 68.12345679 179.87654321],0
p7,1,0.834041,0.043899,[24 50] ; [ 82 161],[24.7444795 49.2555205] ; [ 81.2555205 161.7444795],0
p12,1,0.854721,0.033525,[ 3 73] ; [ 11 237],[ 3.28395062 72.71604938] ; [ 10.71604938 237.28395062],0
u4,1,0.859855,0.031173,[ 1 75] ; [  4 246],[ 1.16564417 74.83435583] ; [  3.83435583 246.16564417],0
