Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,29.21652,[17 25] ; [62  8],[29.625 12.375] ; [49.375 20.625],1
a5,1,0.003712,8.419652,[11 31] ; [38 32],[18.375 23.625] ; [30.625 39.375],0
a4,1,0.025441,4.993584,[ 4 38] ; [19 51],[ 8.625 33.375] ; [14.375 55.625],0
r1,1,0.045127,4.0139,[17 25] ; [42 28],[22.125 19.875] ; [36.875 33.125],0
v3,1,0.045451,4.001836,[ 5 36] ; [19 47],[ 9.19626168 31.80373832] ; [14.80373832 51.19626168],0
a6,1,0.048607,3.888889,[19 23] ; [45 25],[24. 18.] ; [40. 30.],0
r3,1,0.057082,3.620202,[37  5] ; [51 19],[33.  9.] ; [55. 15.],0
p12,1,0.08459,2.974435,[ 1 41] ; [ 8 61],[ 3.40540541 38.59459459] ; [ 5.59459459 63.40540541],0
n3,1,0.084656,2.973164,[14  3] ; [13 10],[11.475  5.525] ; [15.525  7.475],0
s7,1,0.115994,2.470598,[ 9 32] ; [23 40],[12.61538462 28.38461538] ; [19.38461538 43.61538462],0
s3,1,0.117521,2.450053,[14 28] ; [33 35],[17.94545455 24.05454545] ; [29.05454545 38.94545455],0
s6,1,0.129724,2.295804,[16 26] ; [36 32],[19.85454545 22.14545455] ; [32.14545455 35.85454545],0
a3,1,0.133944,2.246184,[14 28] ; [33 36],[17.78378378 24.21621622] ; [29.21621622 39.78378378],0
d2,1,0.153875,2.033406,[ 7 35] ; [20 50],[10.125 31.875] ; [16.875 53.125],0
s5,1,0.163358,1.942866,[ 7 35] ; [19 48],[10.01834862 31.98165138] ; [15.98165138 51.01834862],0
p1,1,0.174503,1.843824,[ 2 39] ; [ 9 61],[ 4.06306306 36.93693694] ; [ 6.93693694 63.06306306],0
b4,1,0.187612,1.736268,[18 24] ; [39 31],[21.375 20.625] ; [35.625 34.375],0
p3,1,0.201248,1.633295,[12 30] ; [28 41],[15.13513514 26.86486486] ; [24.86486486 44.13513514],0
u3,1,0.27306,1.201308,[12 16] ; [11 26],[ 9.90769231 18.09230769] ; [13.09230769 23.90769231],0
s8,1,0.278391,1.174927,[13 29] ; [15 54],[10.59459459 31.40540541] ; [17.40540541 51.59459459],0
a7,1,0.290971,1.115123,[23 18] ; [32 38],[20.31531532 20.68468468] ; [34.68468468 35.31531532],0
n6,1,0.300164,1.073463,[28 14] ; [53 17],[30.375 11.625] ; [50.625 19.375],0
d3,1,0.322697,0.977983,[ 7 33] ; [18 52],[ 9.09090909 30.90909091] ; [15.90909091 54.09090909],0
p5,1,0.346887,0.884813,[ 2 38] ; [ 7 62],[ 3.30275229 36.69724771] ; [ 5.69724771 63.30275229],0
u2,1,0.388474,0.743714,[12 16] ; [12 25],[10.33846154 17.66153846] ; [13.66153846 23.33846154],0
a1,1,0.40826,0.683863,[ 1 41] ; [ 4 66],[ 1.875 40.125] ; [ 3.125 66.875],0
b1,1,0.430223,0.622222,[20 22] ; [28 42],[18. 24.] ; [30. 40.],0
b2,1,0.451902,0.565877,[ 3 16] ; [10 31],[ 4.11666667 14.88333333] ; [ 8.88333333 32.11666667],0
b3,1,0.451902,0.565877,[ 3 16] ; [10 31],[ 4.11666667 14.88333333] ; [ 8.88333333 32.11666667],0
p9,1,0.549811,0.357655,[25 16] ; [44 22],[26.43925234 14.56074766] ; [42.56074766 23.43925234],0
n1,1,0.570435,0.321955,[ 5 11] ; [10 15],[ 5.85365854 10.14634146] ; [ 9.14634146 15.85365854],0
r2,1,0.573729,0.316484,[33  9] ; [58 12],[34.125  7.875] ; [56.875 13.125],0
v4,1,0.610422,0.259561,[36  5] ; [59 11],[35.09009009  5.90990991] ; [59.90990991 10.09009009],0
p7,1,0.616132,0.251341,[24 17] ; [37 32],[22.73636364 18.26363636] ; [38.26363636 30.73636364],0
p11,1,0.683758,0.165926,[28 14] ; [44 26],[27. 15.] ; [45. 25.],0
b5,1,0.69627,0.152381,[22 20] ; [34 36],[21. 21.] ; [35. 35.],0
r4,1,0.712536,0.135758,[28 14] ; [49 21],[28.875 13.125] ; [48.125 21.875],0
p2,1,0.72719,0.121708,[28 13] ; [50 20],[28.81081081 12.18918919] ; [49.18918919 20.81081081],0
n2,1,0.734547,0.114977,[10  7] ; [16  9],[10.52380952  6.47619048] ; [15.47619048  9.52380952],0
p10,1,0.775352,0.081442,[23 17] ; [41 27],[23.7037037 16.2962963] ; [40.2962963 27.7037037],0
v2,1,0.799344,0.064615,[12 28] ; [18 47],[11.42857143 28.57142857] ; [18.57142857 46.42857143],0
d5,1,0.803364,0.061999,[16 25] ; [29 41],[16.62162162 24.37837838] ; [28.37837838 41.62162162],0
p4,1,0.804763,0.061102,[17 25] ; [30 40],[17.625 24.375] ; [29.375 40.625],0
p6,1,0.841246,0.04012,[11 31] ; [19 49],[11.45454545 30.54545455] ; [18.54545455 49.45454545],0
s4,1,0.873492,0.025352,[ 8 34] ; [14 55],[ 8.32432432 33.67567568] ; [13.67567568 55.32432432],0
a8,1,0.900531,0.015623,[ 4 36] ; [ 7 58],[ 4.19047619 35.80952381] ; [ 6.80952381 58.19047619],0
s1,1,0.931743,0.007336,[ 2 40] ; [ 3 65],[ 1.90909091 40.09090909] ; [ 3.09090909 64.90909091],0
p8,1,0.982508,0.000481,[18 23] ; [30 38],[18.05504587 22.94495413] ; [29.94495413 38.05504587],0
s2,1,1.0,0.0,[14 28] ; [23 46],[14. 28.] ; [23. 46.],0
