Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s4,1,0.002623,9.052486,[ 1 23] ; [5 6],[ 4.11428571 19.88571429] ; [1.88571429 9.11428571],0
s5,1,0.007645,7.114787,[ 2 21] ; [5 5],[ 4.87878788 18.12121212] ; [2.12121212 7.87878788],0
s2,1,0.021288,5.30303,[ 4 20] ; [6 5],[ 6.85714286 17.14285714] ; [3.14285714 7.85714286],0
p7,1,0.052896,3.747215,[ 9 15] ; [8 3],[11.65714286 12.34285714] ; [5.34285714 5.65714286],0
p3,1,0.053309,3.734217,[ 7 17] ; [7 4],[ 9.6 14.4] ; [4.4 6.6],0
v1,1,0.053309,3.734217,[ 7 17] ; [7 4],[ 9.6 14.4] ; [4.4 6.6],0
a5,1,0.053954,3.71413,[14 10] ; [10  1],[16.45714286  7.54285714] ; [7.54285714 3.45714286],0
s6,1,0.06187,3.486522,[ 8 15] ; [7 3],[10.45454545 12.54545455] ; [4.54545455 5.45454545],0
v3,1,0.143886,2.135897,[ 4 20] ; [4 6],[ 5.64705882 18.35294118] ; [2.35294118 7.64705882],0
b3,1,0.148856,2.083939,[ 4 11] ; [6 5],[5.76923077 9.23076923] ; [4.23076923 6.76923077],0
b2,1,0.148856,2.083939,[ 4 11] ; [6 5],[5.76923077 9.23076923] ; [4.23076923 6.76923077],0
p6,1,0.155668,2.01581,[ 5 18] ; [5 6],[ 6.76470588 16.23529412] ; [3.23529412 7.76470588],0
p2,1,0.221895,1.492071,[14  9] ; [9 2],[15.55882353  7.44117647] ; [7.44117647 3.55882353],0
s8,1,0.226238,1.46436,[ 6 18] ; [5 6],[ 7.54285714 16.45714286] ; [3.45714286 7.54285714],0
p10,1,0.274689,1.193182,[18  6] ; [10  1],[19.2  4.8] ; [8.8 2.2],0
n6,1,0.320294,0.987747,[15  9] ; [8 2],[16.23529412  7.76470588] ; [6.76470588 3.23529412],0
a6,1,0.327929,0.957058,[13 11] ; [4 7],[11.65714286 12.34285714] ; [5.34285714 5.65714286],0
p4,1,0.344157,0.894886,[ 9 15] ; [6 5],[10.28571429 13.71428571] ; [4.71428571 6.28571429],0
d4,1,0.356981,0.848485,[16  8] ; [9 2],[17.14285714  6.85714286] ; [7.85714286 3.14285714],0
r3,1,0.365437,0.819123,[18  5] ; [10  1],[18.94117647  4.05882353] ; [9.05882353 1.94117647],0
a2,1,0.395243,0.722752,[ 2 22] ; [2 9],[ 2.74285714 21.25714286] ; [1.25714286 9.74285714],0
v2,1,0.477688,0.504137,[10 14] ; [6 5],[10.97142857 13.02857143] ; [5.02857143 5.97142857],0
b5,1,0.477688,0.504137,[14 10] ; [5 6],[13.02857143 10.97142857] ; [5.97142857 5.02857143],0
s3,1,0.477688,0.504137,[10 14] ; [6 5],[10.97142857 13.02857143] ; [5.02857143 5.97142857],0
n4,1,0.48966,0.477273,[18  6] ; [7 4],[17.14285714  6.85714286] ; [7.85714286 3.14285714],0
n5,1,0.48966,0.477273,[18  6] ; [7 4],[17.14285714  6.85714286] ; [7.85714286 3.14285714],0
a4,1,0.554015,0.350173,[ 9 15] ; [3 8],[ 8.22857143 15.77142857] ; [3.77142857 7.22857143],0
b4,1,0.554015,0.350173,[15  9] ; [8 3],[15.77142857  8.22857143] ; [7.22857143 3.77142857],0
p12,1,0.582399,0.302372,[ 1 22] ; [ 1 10],[ 1.35294118 21.64705882] ; [ 0.64705882 10.35294118],0
b1,1,0.599203,0.276199,[13 11] ; [7 4],[13.71428571 10.28571429] ; [6.28571429 4.71428571],0
d2,1,0.632124,0.229191,[11 13] ; [6 5],[11.65714286 12.34285714] ; [5.34285714 5.65714286],0
a7,1,0.632124,0.229191,[13 11] ; [5 6],[12.34285714 11.65714286] ; [5.65714286 5.34285714],0
r1,1,0.65564,0.198864,[ 9 15] ; [5 6],[ 9.6 14.4] ; [4.4 6.6],0
p1,1,0.65564,0.198864,[ 3 21] ; [2 9],[ 3.42857143 20.57142857] ; [1.57142857 9.42857143],0
p5,1,0.65564,0.198864,[ 3 21] ; [2 9],[ 3.42857143 20.57142857] ; [1.57142857 9.42857143],0
p11,1,0.670269,0.181287,[17  7] ; [7 4],[16.45714286  7.54285714] ; [7.54285714 3.45714286],0
r2,1,0.693329,0.155505,[13 10] ; [7 4],[13.52941176  9.47058824] ; [6.47058824 4.52941176],0
p8,1,0.710906,0.137374,[ 8 16] ; [4 6],[ 8.47058824 15.52941176] ; [3.52941176 6.47058824],0
a8,1,0.810339,0.057595,[ 5 18] ; [2 9],[ 4.73529412 18.26470588] ; [2.26470588 8.73529412],0
r4,1,0.833497,0.044192,[10 14] ; [5 6],[10.28571429 13.71428571] ; [4.71428571 6.28571429],0
d3,1,0.833497,0.044192,[10 14] ; [5 6],[10.28571429 13.71428571] ; [4.71428571 6.28571429],0
d5,1,0.908333,0.013258,[17  7] ; [8 3],[17.14285714  6.85714286] ; [7.85714286 3.14285714],0
s1,1,0.940753,0.005524,[ 2 22] ; [ 1 10],[ 2.05714286 21.94285714] ; [ 0.94285714 10.05714286],0
a1,1,0.940753,0.005524,[ 2 22] ; [ 1 10],[ 2.05714286 21.94285714] ; [ 0.94285714 10.05714286],0
d1,1,0.9485,0.004172,[ 9 15] ; [4 7],[ 8.91428571 15.08571429] ; [4.08571429 6.91428571],0
