Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,53.493458,[53 49] ; [157  16],[77.89090909 24.10909091] ; [132.10909091  40.89090909],1
r2,1,4e-06,21.384093,[71 27] ; [160  12],[83.84444444 14.15555556] ; [147.15555556  24.84444444],1
d1,1,6e-06,20.55442,[29 73] ; [98 75],[47.10545455 54.89454545] ; [79.89454545 93.10545455],1
d4,1,7e-06,20.314053,[58 44] ; [141  31],[74.08029197 27.91970803] ; [124.91970803  47.08029197],1
s6,1,1.2e-05,19.166698,[37 65] ; [107  61],[54.4 47.6] ; [89.6 78.4],1
v4,1,7e-05,15.819702,[77 24] ; [161  12],[87.72992701 13.27007299] ; [150.27007299  22.72992701],1
u3,1,9.1e-05,15.305959,[15 36] ; [40 20],[25.27027027 25.72972973] ; [29.72972973 30.27027027],1
d3,1,0.00016,14.245675,[46 54] ; [119  53],[60.66176471 39.33823529] ; [104.33823529  67.66176471],1
r3,1,0.000324,12.927702,[76 26] ; [156  16],[86.3649635 15.6350365] ; [145.6350365  26.3649635],1
d5,1,0.000448,12.320516,[57 44] ; [132  40],[69.92307692 31.07692308] ; [119.07692308  52.92307692],1
s3,1,0.000566,11.886131,[35 65] ; [98 75],[48.71794872 51.28205128] ; [84.28205128 88.71794872],1
n4,1,0.001994,9.554631,[57 45] ; [128  45],[68.61818182 33.38181818] ; [116.38181818  56.61818182],0
a7,1,0.003142,8.723214,[52 49] ; [120  53],[63.40145985 37.59854015] ; [108.59854015  64.40145985],0
a5,1,0.003599,8.475739,[49 53] ; [114  59],[60.45818182 41.54181818] ; [102.54181818  70.45818182],0
a2,1,0.004609,8.02664,[ 8 94] ; [ 36 137],[16.32 85.68] ; [ 27.68 145.32],0
s7,1,0.005266,7.78565,[27 72] ; [73 91],[37.64258555 61.35741445] ; [ 62.35741445 101.64258555],0
a3,1,0.008792,6.864648,[50 52] ; [112  60],[60.30656934 41.69343066] ; [101.69343066  70.30656934],0
p2,1,0.010019,6.63147,[65 35] ; [137  36],[73.99267399 26.00732601] ; [128.00732601  44.99267399],0
a4,1,0.012433,6.248039,[29 72] ; [76 97],[38.70437956 62.29562044] ; [ 66.29562044 106.70437956],0
u1,1,0.014144,6.020033,[ 5 97] ; [ 25 148],[11.12727273 90.87272727] ; [ 18.87272727 154.12727273],0
s2,1,0.015208,5.892191,[30 72] ; [76 96],[39.45985401 62.54014599] ; [ 66.54014599 105.45985401],0
s5,1,0.022433,5.211879,[16 84] ; [ 48 122],[23.7037037 76.2962963] ; [ 40.2962963 129.7037037],0
s8,1,0.032459,4.574089,[22 80] ; [ 58 114],[29.7810219 72.2189781] ; [ 50.2189781 121.7810219],0
a1,1,0.061549,3.495141,[ 8 94] ; [  5 168],[ 4.82181818 97.17818182] ; [  8.17818182 164.82181818],0
u2,1,0.061652,3.492367,[22 30] ; [36 24],[26.92857143 25.07142857] ; [31.07142857 28.92857143],0
p4,1,0.127245,2.325794,[41 61] ; [85 86],[47.07692308 54.92307692] ; [78.92307692 92.07692308],0
d2,1,0.131889,2.270129,[36 64] ; [78 94],[41.91176471 58.08823529] ; [72.08823529 99.91176471],0
s1,1,0.17309,1.855978,[ 4 98] ; [ 14 158],[ 6.70072993 95.29927007] ; [ 11.29927007 160.70072993],0
a6,1,0.206678,1.594542,[58 44] ; [111  61],[62.91240876 39.08759124] ; [106.08759124  65.91240876],0
p3,1,0.233561,1.419043,[33 69] ; [ 68 104],[37.59854015 64.40145985] ; [ 63.40145985 108.59854015],0
p10,1,0.270211,1.215676,[59 40] ; [114  58],[63.19926199 35.80073801] ; [109.80073801  62.19926199],0
n6,1,0.282289,1.156037,[73 28] ; [135  38],[76.67153285 24.32846715] ; [131.32846715  41.67153285],0
p7,1,0.298559,1.080619,[46 52] ; [91 79],[50.09701493 47.90298507] ; [86.90298507 83.09701493],0
p6,1,0.312817,1.018746,[26 74] ; [ 55 118],[29.67032967 70.32967033] ; [ 51.32967033 121.67032967],0
p5,1,0.342087,0.902595,[ 6 94] ; [ 16 157],[ 8.05860806 91.94139194] ; [ 13.94139194 159.05860806],0
p11,1,0.354964,0.85563,[64 38] ; [118  55],[67.50545455 34.49454545] ; [114.49454545  58.50545455],0
p8,1,0.381213,0.766787,[38 63] ; [74 98],[41.43589744 59.56410256] ; [ 70.56410256 101.43589744],0
b2,1,0.392335,0.731692,[22 43] ; [25 66],[19.58333333 45.41666667] ; [27.41666667 63.58333333],0
b3,1,0.392335,0.731692,[22 43] ; [25 66],[19.58333333 45.41666667] ; [27.41666667 63.58333333],0
b4,1,0.396341,0.719398,[53 49] ; [99 74],[56.37818182 45.62181818] ; [95.62181818 77.37818182],0
b1,1,0.405363,0.692359,[39 63] ; [75 98],[42.28363636 59.71636364] ; [ 71.71636364 101.28363636],0
b5,1,0.4444,0.584895,[62 40] ; [97 76],[58.97454545 43.02545455] ; [100.02545455  72.97454545],0
p1,1,0.455786,0.556222,[11 90] ; [ 14 157],[ 9.28308824 91.71691176] ; [ 15.71691176 155.28308824],0
n5,1,0.492725,0.47057,[64 37] ; [116  56],[66.59340659 34.40659341] ; [113.40659341  58.59340659],0
a8,1,0.561994,0.336264,[12 86] ; [ 16 145],[10.59459459 87.40540541] ; [ 17.40540541 143.59459459],0
s4,1,0.598985,0.276529,[22 80] ; [ 32 137],[20.32472325 81.67527675] ; [ 33.67527675 135.32472325],0
n3,1,0.611298,0.258289,[24 13] ; [34 23],[22.82978723 14.17021277] ; [35.17021277 21.82978723],0
v3,1,0.814995,0.05475,[13 88] ; [ 20 148],[12.39033457 88.60966543] ; [ 20.60966543 147.39033457],0
n2,1,0.828742,0.046792,[22 15] ; [37 23],[22.50515464 14.49484536] ; [36.49484536 23.50515464],0
p9,1,0.913402,0.011826,[67 31] ; [118  53],[67.39776952 30.60223048] ; [117.60223048  53.39776952],0
n1,1,0.915376,0.011291,[13 24] ; [21 37],[13.24210526 23.75789474] ; [20.75789474 37.24210526],0
p12,1,0.987031,0.000264,[ 3 99] ; [  5 167],[ 2.97810219 99.02189781] ; [  5.02189781 166.97810219],0
