Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,29.732088,[161  87] ; [10 36],[144.24489796 103.75510204] ; [26.75510204 19.24489796],1
p7,1,0.0,28.592858,[191  54] ; [17 27],[176.33217993  68.66782007] ; [31.66782007 12.33217993],1
p4,1,4.2e-05,16.776096,[181  70] ; [19 27],[169.02356902  81.97643098] ; [30.97643098 15.02356902],1
p6,1,0.015591,5.84843,[129 119] ; [15 31],[121.46938776 126.53061224] ; [22.53061224 23.46938776],0
p3,1,0.016487,5.750177,[152 100] ; [19 27],[144.60402685 107.39597315] ; [26.39597315 19.60402685],0
b1,1,0.016822,5.714901,[ 95 157] ; [26 20],[102.32214765 149.67785235] ; [18.67785235 27.32214765],0
p9,1,0.039135,4.254984,[235  16] ; [39  7],[231.56228956  19.43771044] ; [42.43771044  3.56228956],0
v1,1,0.072938,3.215631,[161  85] ; [22 21],[155.7716263  90.2283737] ; [27.2283737 15.7716263],0
b4,1,0.119092,2.429221,[133 119] ; [30 16],[137.83892617 114.16107383] ; [25.16107383 20.83892617],0
n1,1,0.120194,2.414797,[25 27] ; [10  4],[27.57575758 24.42424242] ; [7.42424242 6.57575758],0
s2,1,0.127141,2.327069,[200  51] ; [32 14],[196.06734007  54.93265993] ; [35.93265993 10.06734007],0
a7,1,0.151397,2.058123,[175  77] ; [27 19],[170.81879195  81.18120805] ; [31.18120805 14.81879195],0
d2,1,0.157825,1.994946,[136 116] ; [30 16],[140.37583893 111.62416107] ; [25.62416107 20.37583893],0
p10,1,0.175073,1.838957,[223  26] ; [38  8],[220.30169492  28.69830508] ; [40.69830508  5.30169492],0
d3,1,0.207984,1.585402,[182  70] ; [29 17],[178.4295302  73.5704698] ; [32.5704698 13.4295302],0
u4,1,0.216696,1.526116,[ 11 241] ; [ 4 42],[ 12.68456376 239.31543624] ; [ 2.31543624 43.68456376],0
p5,1,0.218216,1.516067,[ 50 201] ; [ 5 37],[ 47.11604096 203.88395904] ; [ 7.88395904 34.11604096],0
a8,1,0.223851,1.479512,[ 43 183] ; [ 5 39],[ 40.17777778 185.82222222] ; [ 7.82222222 36.17777778],0
v4,1,0.224224,1.47713,[246   4] ; [44  2],[244.93243243   5.06756757] ; [45.06756757  0.93243243],0
n4,1,0.236629,1.400562,[213  37] ; [36 10],[210.30405405  39.69594595] ; [38.69594595  7.30405405],0
b5,1,0.249359,1.326891,[147 105] ; [31 15],[150.52348993 101.47651007] ; [27.47651007 18.52348993],0
a4,1,0.266682,1.233732,[120 132] ; [26 20],[123.46308725 128.53691275] ; [22.53691275 23.46308725],0
a6,1,0.278292,1.175411,[165  86] ; [34 12],[168.17845118  82.82154882] ; [30.82154882 15.17845118],0
a3,1,0.297541,1.085183,[212  39] ; [36 10],[209.58922559  41.41077441] ; [38.41077441  7.58922559],0
s3,1,0.324157,0.972101,[200  49] ; [34 12],[197.51186441  51.48813559] ; [36.48813559  9.51186441],0
s5,1,0.338447,0.916305,[119 119] ; [19 26],[116.0565371 121.9434629] ; [21.9434629 23.0565371],0
s6,1,0.398966,0.711442,[221  27] ; [39  7],[219.31972789  28.68027211] ; [40.68027211  5.31972789],0
p11,1,0.407121,0.687192,[205  47] ; [35 11],[202.95302013  49.04697987] ; [37.04697987  8.95302013],0
n6,1,0.425642,0.634685,[226  23] ; [40  6],[224.5220339  24.4779661] ; [41.4779661  4.5220339],0
b2,1,0.437781,0.602091,[80 95] ; [16 25],[77.77777778 97.22222222] ; [18.22222222 22.77777778],0
b3,1,0.437781,0.602091,[80 95] ; [16 25],[77.77777778 97.22222222] ; [18.22222222 22.77777778],0
d4,1,0.491391,0.47348,[217  34] ; [38  8],[215.50505051  35.49494949] ; [39.49494949  6.50505051],0
n5,1,0.502523,0.449604,[211  39] ; [37  9],[209.45945946  40.54054054] ; [38.54054054  7.45945946],0
v3,1,0.503989,0.446526,[124 120] ; [19 23],[122. 122.] ; [21. 21.],0
v2,1,0.509462,0.435171,[156  90] ; [25 18],[154.06920415  91.93079585] ; [26.93079585 16.06920415],0
p1,1,0.570684,0.32154,[ 29 222] ; [ 4 42],[ 27.88888889 223.11111111] ; [ 5.11111111 40.88888889],0
d5,1,0.573948,0.316122,[210  41] ; [40  6],[211.27946128  39.72053872] ; [38.72053872  7.27946128],0
r2,1,0.614181,0.254132,[238   9] ; [45  1],[238.56996587   8.43003413] ; [44.43003413  1.56996587],0
u3,1,0.628656,0.233888,[29 11] ; [8 2],[29.6 10.4] ; [7.4 2.6],0
n2,1,0.689055,0.16011,[39 13] ; [12  3],[39.58208955 12.41791045] ; [11.41791045  3.58208955],0
a5,1,0.699536,0.148955,[202  50] ; [38  8],[202.95302013  49.04697987] ; [37.04697987  8.95302013],0
a2,1,0.71263,0.135665,[ 70 182] ; [14 32],[ 71.03355705 180.96644295] ; [12.96644295 33.03355705],0
n3,1,0.737945,0.111941,[37 15] ; [10  5],[36.47761194 15.52238806] ; [10.52238806  4.47761194],0
p12,1,0.773289,0.082987,[ 29 222] ; [ 6 40],[ 29.57912458 221.42087542] ; [ 5.42087542 40.57912458],0
s4,1,0.836512,0.042583,[ 51 199] ; [10 36],[ 51.52027027 198.47972973] ; [ 9.47972973 36.52027027],0
d1,1,0.841438,0.040022,[166  86] ; [31 15],[166.59060403  85.40939597] ; [30.40939597 15.59060403],0
r4,1,0.861871,0.030273,[232  20] ; [42  4],[231.70469799  20.29530201] ; [42.29530201  3.70469799],0
a1,1,0.881507,0.022219,[ 15 237] ; [ 3 43],[ 15.22147651 236.77852349] ; [ 2.77852349 43.22147651],0
r1,1,0.89382,0.017815,[210  40] ; [39  7],[210.30405405  39.69594595] ; [38.69594595  7.30405405],0
r3,1,0.904148,0.014502,[242  10] ; [44  2],[241.85234899  10.14765101] ; [44.14765101  1.85234899],0
u2,1,0.962444,0.002217,[27 12] ; [7 3],[27.06122449 11.93877551] ; [6.93877551 3.06122449],0
u1,1,0.966667,0.001746,[ 65 187] ; [12 34],[ 65.11409396 186.88590604] ; [11.88590604 34.11409396],0
s1,1,0.983083,0.00045,[ 11 238] ; [ 2 44],[ 10.97288136 238.02711864] ; [ 2.02711864 43.97288136],0
