Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.003081,8.759001,[21  4] ; [12 15],[15.86538462  9.13461538] ; [17.13461538  9.86538462],0
p10,1,0.003517,8.517598,[16  8] ; [ 7 20],[10.82352941 13.17647059] ; [12.17647059 14.82352941],0
r2,1,0.009312,6.761988,[18  6] ; [10 16],[13.44 10.56] ; [14.56 11.44],0
v4,1,0.01729,5.666667,[20  4] ; [14 13],[16.  8.] ; [18.  9.],0
s3,1,0.024562,5.054524,[14 10] ; [ 7 19],[10.08 13.92] ; [10.92 15.08],0
s5,1,0.054117,3.709091,[ 8 16] ; [ 3 24],[ 5.17647059 18.82352941] ; [ 5.82352941 21.17647059],0
d5,1,0.124755,2.356584,[14 12] ; [20  7],[16.67924528  9.32075472] ; [17.32075472  9.67924528],0
s6,1,0.124755,2.356584,[12 14] ; [ 7 20],[ 9.32075472 16.67924528] ; [ 9.67924528 17.32075472],0
p11,1,0.131994,2.268896,[14 12] ; [ 9 18],[11.28301887 14.71698113] ; [11.71698113 15.28301887],0
r1,1,0.168432,1.89684,[ 6 20] ; [11 16],[ 8.33962264 17.66037736] ; [ 8.66037736 18.33962264],0
a2,1,0.172034,1.865129,[ 1 25] ; [ 4 23],[ 2.45283019 23.54716981] ; [ 2.54716981 24.45283019],0
v1,1,0.173689,1.850815,[12 13] ; [ 8 19],[ 9.61538462 15.38461538] ; [10.38461538 16.61538462],0
d1,1,0.195964,1.672204,[ 8 18] ; [13 14],[10.30188679 15.69811321] ; [10.69811321 16.30188679],0
b5,1,0.205621,1.601992,[17  9] ; [13 14],[14.71698113 11.28301887] ; [15.28301887 11.71698113],0
a7,1,0.304534,1.054235,[18  8] ; [15 12],[16.18867925  9.81132075] ; [16.81132075 10.18867925],0
a5,1,0.317532,0.999083,[ 9 17] ; [13 14],[10.79245283 15.20754717] ; [11.20754717 15.79245283],0
a6,1,0.327569,0.958485,[10 16] ; [14 13],[11.77358491 14.22641509] ; [12.22641509 14.77358491],0
s8,1,0.359515,0.839587,[ 4 22] ; [ 2 25],[ 2.94339623 23.05660377] ; [ 3.05660377 23.94339623],0
p7,1,0.361446,0.832863,[11 13] ; [ 9 18],[ 9.41176471 14.58823529] ; [10.58823529 16.41176471],0
p6,1,0.413213,0.669538,[ 2 23] ; [ 4 22],[ 2.94117647 22.05882353] ; [ 3.05882353 22.94117647],0
d2,1,0.430351,0.621876,[ 7 19] ; [10 17],[ 8.33962264 17.66037736] ; [ 8.66037736 18.33962264],0
d3,1,0.464557,0.534894,[17  9] ; [15 12],[15.69811321 10.30188679] ; [16.30188679 10.69811321],0
n6,1,0.498416,0.458307,[13 13] ; [11 16],[11.77358491 14.22641509] ; [12.22641509 14.77358491],0
b1,1,0.498416,0.458307,[13 13] ; [16 11],[14.22641509 11.77358491] ; [14.77358491 12.22641509],0
p1,1,0.506768,0.440736,[ 2 23] ; [ 1 26],[ 1.44230769 23.55769231] ; [ 1.55769231 25.44230769],0
n3,1,0.521245,0.411429,[6 3] ; [8 7],[5.25 3.75] ; [8.75 6.25],0
n4,1,0.588565,0.292592,[ 6 20] ; [ 8 19],[ 6.86792453 19.13207547] ; [ 7.13207547 19.86792453],0
n2,1,0.609834,0.260417,[3 6] ; [7 9],[3.6 5.4] ; [6.4 9.6],0
a4,1,0.611324,0.258251,[ 7 19] ; [ 9 18],[ 7.8490566 18.1509434] ; [ 8.1509434 18.8490566],0
b4,1,0.65856,0.195278,[16 10] ; [15 12],[15.20754717 10.79245283] ; [15.79245283 11.20754717],0
s1,1,0.670347,0.181197,[ 2 24] ; [ 3 24],[ 2.45283019 23.54716981] ; [ 2.54716981 24.45283019],0
b2,1,0.685734,0.163743,[5 9] ; [ 4 10],[4.5 9.5] ; [4.5 9.5],0
b3,1,0.685734,0.163743,[5 9] ; [ 4 10],[4.5 9.5] ; [4.5 9.5],0
u2,1,0.694887,0.153846,[6 7] ; [7 6],[6.5 6.5] ; [6.5 6.5],0
p3,1,0.759533,0.093694,[ 8 18] ; [ 7 19],[ 7.5 18.5] ; [ 7.5 18.5],0
s4,1,0.761303,0.092276,[ 4 22] ; [ 5 22],[ 4.41509434 21.58490566] ; [ 4.58490566 22.41509434],0
v3,1,0.810445,0.057529,[ 4 21] ; [ 5 22],[ 4.32692308 20.67307692] ; [ 4.67307692 22.32692308],0
p8,1,0.8532,0.034239,[ 8 17] ; [ 8 19],[ 7.69230769 17.30769231] ; [ 8.30769231 18.69230769],0
r3,1,0.854185,0.033776,[17  9] ; [17 10],[16.67924528  9.32075472] ; [17.32075472  9.67924528],0
n1,1,0.875956,0.024366,[2 7] ; [ 4 12],[2.16 6.84] ; [ 3.84 12.16],0
p4,1,0.921516,0.009707,[ 9 17] ; [ 9 18],[ 8.83018868 17.16981132] ; [ 9.16981132 17.83018868],0
s2,1,0.928014,0.008162,[ 8 18] ; [ 8 19],[ 7.8490566 18.1509434] ; [ 8.1509434 18.8490566],0
d4,1,0.940751,0.005524,[20  6] ; [21  6],[20.11320755  5.88679245] ; [20.88679245  6.11320755],0
s7,1,0.942321,0.005235,[ 5 20] ; [ 5 19],[ 5.10204082 19.89795918] ; [ 4.89795918 19.10204082],0
v2,1,0.972772,0.001165,[ 9 15] ; [10 17],[ 8.94117647 15.05882353] ; [10.05882353 16.94117647],0
a3,1,0.991476,0.000114,[13 12] ; [14 13],[12.98076923 12.01923077] ; [14.01923077 12.98076923],0
u3,1,1.0,0.0,[5 8] ; [5 8],[5. 8.] ; [5. 8.],0
