Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,9.5e-05,15.239205,[41 33] ; [12 44],[30.16923077 43.83076923] ; [22.83076923 33.16923077],1
v1,1,0.000497,12.127028,[54 19] ; [24 31],[44.484375 28.515625] ; [33.515625 21.484375],1
r3,1,0.019179,5.485092,[73  1] ; [50  6],[70.01538462  3.98461538] ; [52.98461538  3.01538462],0
r2,1,0.026958,4.893504,[68  4] ; [46 10],[64.125  7.875] ; [49.875  6.125],0
u1,1,0.044714,4.029387,[ 8 66] ; [ 1 55],[ 5.12307692 68.87692308] ; [ 3.87692308 52.12307692],0
d4,1,0.057063,3.620744,[48 26] ; [27 29],[42.69230769 31.30769231] ; [32.30769231 23.69230769],0
p7,1,0.060927,3.511977,[57 17] ; [34 21],[52.20155039 21.79844961] ; [38.79844961 16.20155039],0
p6,1,0.109724,2.558191,[35 38] ; [19 37],[30.55813953 42.44186047] ; [23.44186047 32.55813953],0
s7,1,0.128081,2.315616,[59 12] ; [38 15],[55.54032258 15.45967742] ; [41.45967742 11.54032258],0
n2,1,0.147177,2.101264,[16  2] ; [11  5],[14.29411765  3.70588235] ; [12.70588235  3.29411765],0
n4,1,0.156803,2.004794,[58 16] ; [37 18],[54.49612403 19.50387597] ; [40.50387597 14.49612403],0
b4,1,0.171143,1.872905,[42 32] ; [25 31],[38.13846154 35.86153846] ; [28.86153846 27.13846154],0
r1,1,0.186043,1.748679,[61 13] ; [40 15],[57.9379845 16.0620155] ; [43.0620155 11.9379845],0
n5,1,0.186149,1.747834,[59 15] ; [39 17],[55.78461538 18.21538462] ; [42.21538462 13.78461538],0
s5,1,0.216122,1.529936,[31 39] ; [18 36],[27.66129032 42.33870968] ; [21.33870968 32.66129032],0
s4,1,0.241756,1.370327,[ 9 65] ; [11 45],[11.38461538 62.61538462] ; [ 8.61538462 47.38461538],0
p8,1,0.24301,1.363046,[42 32] ; [26 30],[38.70769231 35.29230769] ; [29.29230769 26.70769231],0
d5,1,0.253334,1.304823,[47 27] ; [30 26],[43.83076923 30.16923077] ; [33.16923077 22.83076923],0
r4,1,0.255823,1.291219,[67  7] ; [47  9],[64.89230769  9.10769231] ; [49.10769231  6.89230769],0
u3,1,0.302936,1.061224,[15  6] ; [10  8],[13.46153846  7.53846154] ; [11.53846154  6.46153846],0
a6,1,0.303471,1.058881,[45 29] ; [29 27],[42.12307692 31.87692308] ; [31.87692308 24.12307692],0
p3,1,0.311919,1.022534,[37 37] ; [23 33],[34.15384615 39.84615385] ; [25.84615385 30.15384615],0
p2,1,0.331486,0.943083,[63 11] ; [44 12],[60.90769231 13.09230769] ; [46.09230769  9.90769231],0
a7,1,0.379568,0.7721,[46 27] ; [31 25],[43.57364341 29.42635659] ; [33.42635659 22.57364341],0
s3,1,0.400968,0.705422,[52 21] ; [36 20],[49.79844961 23.20155039] ; [38.20155039 17.79844961],0
p1,1,0.408493,0.683183,[ 6 68] ; [ 7 49],[ 7.4 66.6] ; [ 5.6 50.4],0
a2,1,0.408493,0.683183,[ 6 68] ; [ 7 49],[ 7.4 66.6] ; [ 5.6 50.4],0
p4,1,0.416309,0.66071,[41 33] ; [35 21],[43.26153846 30.73846154] ; [32.73846154 23.26153846],0
a4,1,0.418402,0.6548,[19 55] ; [18 38],[21.06153846 52.93846154] ; [15.93846154 40.06153846],0
d2,1,0.425434,0.635256,[13 61] ; [13 43],[14.8 59.2] ; [11.2 44.8],0
v4,1,0.445964,0.580889,[69  4] ; [51  5],[67.90697674  5.09302326] ; [52.09302326  3.90697674],0
p5,1,0.452553,0.56425,[13 61] ; [ 7 48],[11.47286822 62.52713178] ; [ 8.52713178 46.47286822],0
n3,1,0.484123,0.48956,[15  3] ; [11  4],[14.18181818  3.81818182] ; [11.81818182  3.18181818],0
p9,1,0.487013,0.483118,[63 11] ; [50  6],[64.32307692  9.67692308] ; [48.67692308  7.32307692],0
p11,1,0.54995,0.357407,[60 14] ; [43 13],[58.63076923 15.36923077] ; [44.36923077 11.63076923],0
s6,1,0.591177,0.28851,[60 13] ; [48  8],[61.11627907 11.88372093] ; [46.88372093  9.11627907],0
b5,1,0.605712,0.266466,[43 31] ; [30 26],[41.55384615 32.44615385] ; [31.44615385 24.55384615],0
n1,1,0.61093,0.258824,[ 7 10] ; [8 8],[7.72727273 9.27272727] ; [7.27272727 8.72727273],0
a5,1,0.627263,0.23579,[48 26] ; [34 22],[46.67692308 27.32307692] ; [35.32307692 20.67692308],0
s1,1,0.637035,0.22264,[ 4 70] ; [ 2 53],[ 3.44186047 70.55813953] ; [ 2.55813953 52.44186047],0
a3,1,0.642789,0.215113,[53 21] ; [38 18],[51.8 22.2] ; [39.2 16.8],0
u2,1,0.687788,0.161491,[13  8] ; [10  8],[12.38461538  8.61538462] ; [10.61538462  7.38461538],0
b1,1,0.790688,0.070446,[30 44] ; [24 32],[30.73846154 43.26153846] ; [23.26153846 32.73846154],0
b2,1,0.802184,0.062761,[23 30] ; [13 19],[22.44705882 30.55294118] ; [13.55294118 18.44705882],0
b3,1,0.802184,0.062761,[23 30] ; [13 19],[22.44705882 30.55294118] ; [13.55294118 18.44705882],0
u4,1,0.842061,0.039703,[ 1 73] ; [ 1 55],[ 1.13846154 72.86153846] ; [ 0.86153846 55.13846154],0
n6,1,0.850243,0.035648,[63 11] ; [47  9],[62.61538462 11.38461538] ; [47.38461538  8.61538462],0
p12,1,0.931566,0.007375,[ 5 69] ; [ 4 52],[ 5.12307692 68.87692308] ; [ 3.87692308 52.12307692],0
p10,1,0.934334,0.006789,[62 11] ; [47  8],[62.1640625 10.8359375] ; [46.8359375  8.1640625],0
a8,1,0.982096,0.000504,[14 54] ; [11 42],[14.04958678 53.95041322] ; [10.95041322 42.04958678],0
d3,1,0.986217,0.000298,[25 49] ; [19 37],[25.04615385 48.95384615] ; [18.95384615 37.04615385],0
s2,1,0.990825,0.000132,[47 26] ; [36 20],[46.96899225 26.03100775] ; [36.03100775 19.96899225],0
