Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,58.221398,[1 8] ; [168  13],[8.00526316 0.99473684] ; [160.99473684  20.00526316],1
r2,1,0.0,42.392434,[4 5] ; [173   6],[8.47340426 0.52659574] ; [168.52659574  10.47340426],1
r3,1,5e-06,20.820564,[5 4] ; [171   9],[8.38095238 0.61904762] ; [167.61904762  12.38095238],1
p9,1,3.2e-05,17.282889,[3 6] ; [154  25],[7.51595745 1.48404255] ; [149.48404255  29.51595745],1
s1,1,7.5e-05,15.675487,[4 5] ; [ 12 167],[0.76595745 8.23404255] ; [ 15.23404255 163.76595745],1
p10,1,0.000139,14.518636,[3 6] ; [151  29],[7.33333333 1.66666667] ; [146.66666667  33.33333333],1
p11,1,0.000203,13.799254,[2 7] ; [140  41],[6.72631579 2.27368421] ; [135.27368421  45.72631579],1
s6,1,0.000636,11.668277,[4 5] ; [155  24],[7.61170213 1.38829787] ; [151.38829787  27.61170213],1
p2,1,0.001475,10.109774,[4 5] ; [154  27],[7.48421053 1.51578947] ; [150.51578947  30.48421053],0
d5,1,0.002669,9.02129,[3 6] ; [138  40],[6.78609626 2.21390374] ; [134.21390374  43.78609626],0
n2,1,0.015861,5.818182,[1 3] ; [35  9],[3. 1.] ; [33. 11.],0
a7,1,0.016478,5.751092,[3 6] ; [128  52],[6.23809524 2.76190476] ; [124.76190476  55.23809524],0
a4,1,0.032403,4.577048,[1 8] ; [86 95],[4.12105263 4.87894737] ; [82.87894737 98.12105263],0
u3,1,0.035782,4.407483,[1 3] ; [38 13],[2.83636364 1.16363636] ; [36.16363636 14.83636364],0
p4,1,0.039281,4.248662,[3 6] ; [121  60],[5.87368421 3.12631579] ; [118.12631579  62.87368421],0
s7,1,0.043127,4.090414,[2 5] ; [114  59],[4.51111111 2.48888889] ; [111.48888889  61.51111111],0
d1,1,0.044662,4.031348,[2 7] ; [102  79],[4.92631579 4.07368421] ; [99.07368421 81.92631579],0
s8,1,0.052458,3.761094,[2 7] ; [100  81],[4.83157895 4.16842105] ; [97.16842105 83.83157895],0
s3,1,0.0681,3.328244,[6 3] ; [158  22],[7.80952381 1.19047619] ; [156.19047619  23.80952381],0
n6,1,0.099609,2.711789,[5 3] ; [153  28],[6.68783069 1.31216931] ; [151.31216931  29.68783069],0
n3,1,0.105645,2.618182,[1 3] ; [29 15],[2.5 1.5] ; [27.5 16.5],0
d3,1,0.118942,2.431202,[4 5] ; [124  55],[6.12765957 2.87234043] ; [121.87234043  57.12765957],0
r1,1,0.136399,2.218125,[5 4] ; [139  41],[6.85714286 2.14285714] ; [137.14285714  42.85714286],0
n4,1,0.149783,2.07446,[5 4] ; [138  42],[6.80952381 2.19047619] ; [136.19047619  43.80952381],0
a5,1,0.166689,1.912471,[4 5] ; [121  60],[5.92105263 3.07894737] ; [119.07894737  61.92105263],0
n5,1,0.174835,1.840987,[5 4] ; [137  44],[6.72631579 2.27368421] ; [135.27368421  45.72631579],0
b4,1,0.234841,1.411295,[3 6] ; [97 84],[4.73684211 4.26315789] ; [95.26315789 85.73684211],0
p6,1,0.251805,1.313264,[2 7] ; [ 75 106],[3.64736842 5.35263158] ; [ 73.35263158 107.64736842],0
p7,1,0.26116,1.262597,[4 5] ; [111  65],[5.59459459 3.40540541] ; [109.40540541  66.59459459],0
d4,1,0.267719,1.228397,[6 3] ; [146  33],[7.27659574 1.72340426] ; [144.72340426  34.27659574],0
p8,1,0.305571,1.049724,[3 6] ; [92 89],[4.5 4.5] ; [90.5 90.5],0
a3,1,0.312842,1.018637,[5 4] ; [129  52],[6.34736842 2.65263158] ; [127.65263158  53.34736842],0
v3,1,0.375976,0.783817,[3 6] ; [ 37 140],[1.93548387 7.06451613] ; [ 38.06451613 138.93548387],0
n1,1,0.429795,0.623377,[1 3] ; [20 24],[1.75 2.25] ; [19.25 24.75],0
d2,1,0.433515,0.613387,[3 6] ; [84 96],[4.14285714 4.85714286] ; [82.85714286 97.14285714],0
a1,1,0.483689,0.490535,[1 8] ; [ 10 171],[0.52105263 8.47894737] ; [ 10.47894737 170.52105263],0
v1,1,0.538389,0.378534,[3 6] ; [77 99],[3.89189189 5.10810811] ; [76.10810811 99.89189189],0
s4,1,0.551931,0.353868,[2 7] ; [ 56 121],[2.80645161 6.19354839] ; [ 55.19354839 121.80645161],0
b1,1,0.568983,0.324387,[5 4] ; [83 98],[4.16842105 4.83157895] ; [83.83157895 97.16842105],0
u1,1,0.611675,0.257743,[1 8] ; [ 32 149],[1.56315789 7.43684211] ; [ 31.43684211 149.56315789],0
b2,1,0.645822,0.211208,[1 3] ; [42 74],[1.43333333 2.56666667] ; [41.56666667 74.43333333],0
b3,1,0.645822,0.211208,[1 3] ; [42 74],[1.43333333 2.56666667] ; [41.56666667 74.43333333],0
u2,1,0.676734,0.173826,[3 1] ; [33 18],[2.61818182 1.38181818] ; [33.38181818 17.61818182],0
a6,1,0.713271,0.135032,[5 4] ; [111  69],[5.52380952 3.47619048] ; [110.47619048  69.52380952],0
b5,1,0.754603,0.097704,[5 4] ; [110  71],[5.44736842 3.55263158] ; [109.55263158  71.44736842],0
p3,1,0.76967,0.085736,[5 4] ; [91 89],[4.57142857 4.42857143] ; [91.42857143 88.57142857],0
a8,1,0.840534,0.040486,[1 8] ; [ 23 148],[1.2 7.8] ; [ 22.8 148.2],0
p1,1,0.913853,0.011703,[1 8] ; [ 18 162],[0.9047619 8.0952381] ; [ 18.0952381 161.9047619],0
