Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,28.493986,[ 63 102] ; [72 28],[84.05660377 80.94339623] ; [50.94339623 49.05660377],1
s8,1,0.000492,12.1462,[ 50 125] ; [50 51],[ 63.4057971 111.5942029] ; [36.5942029 64.4057971],1
s7,1,0.002713,8.991199,[ 62 109] ; [52 42],[73.56226415 97.43773585] ; [40.43773585 53.56226415],0
s2,1,0.006808,7.322895,[ 61 114] ; [52 49],[ 71.64855072 103.35144928] ; [41.35144928 59.64855072],0
a1,1,0.012516,6.236296,[  6 170] ; [11 90],[ 10.80144404 165.19855596] ; [ 6.19855596 94.80144404],0
v1,1,0.012571,6.228509,[ 64 105] ; [53 46],[73.77985075 95.22014925] ; [43.22014925 55.77985075],0
p3,1,0.015089,5.906032,[ 35 141] ; [33 67],[ 43.36231884 132.63768116] ; [24.63768116 75.36231884],0
r2,1,0.023334,5.143458,[152  18] ; [98  3],[156.82656827  13.17343173] ; [93.17343173  7.82656827],0
a4,1,0.036241,4.385722,[ 67 107] ; [52 49],[75.29454545 98.70545455] ; [43.70545455 57.29454545],0
v4,1,0.03704,4.348551,[147  27] ; [94  7],[152.48727273  21.51272727] ; [88.51272727 12.48727273],0
r3,1,0.039518,4.238455,[147  27] ; [93  7],[152.40875912  21.59124088] ; [87.59124088 12.40875912],0
d1,1,0.042,4.135214,[77 99] ; [57 44],[85.14079422 90.85920578] ; [48.85920578 52.14079422],0
s6,1,0.061154,3.505803,[87 86] ; [62 38],[94.42124542 78.57875458] ; [54.57875458 45.42124542],0
a5,1,0.071858,3.240071,[116  60] ; [77 24],[122.62815884  53.37184116] ; [70.37184116 30.62815884],0
p1,1,0.07834,3.099017,[  9 165] ; [11 90],[ 12.65454545 161.34545455] ; [ 7.34545455 93.65454545],0
r4,1,0.092128,2.836788,[135  41] ; [86 15],[140.41877256  35.58122744] ; [80.58122744 20.41877256],0
s1,1,0.097517,2.74569,[  5 170] ; [ 7 91],[  7.69230769 167.30769231] ; [ 4.30769231 93.69230769],0
n6,1,0.128054,2.315933,[135  39] ; [86 15],[139.83272727  34.16727273] ; [81.16727273 19.83272727],0
n3,1,0.149964,2.072622,[40 21] ; [15  3],[42.46835443 18.53164557] ; [12.53164557  5.46835443],0
p6,1,0.171966,1.86572,[ 27 146] ; [22 77],[ 31.16544118 141.83455882] ; [17.83455882 81.16544118],0
p11,1,0.217797,1.518827,[122  54] ; [77 24],[126.44043321  49.55956679] ; [72.55956679 28.44043321],0
d2,1,0.221352,1.495587,[ 72 102] ; [49 51],[76.83941606 97.16058394] ; [44.16058394 55.83941606],0
s4,1,0.225451,1.469331,[ 26 147] ; [10 91],[ 22.72992701 150.27007299] ; [13.27007299 87.72992701],0
d4,1,0.250643,1.319717,[130  46] ; [80 20],[133.91304348  42.08695652] ; [76.08695652 23.91304348],0
u3,1,0.277897,1.177346,[23 33] ; [15 13],[25.33333333 30.66666667] ; [12.66666667 15.33333333],0
p10,1,0.327305,0.95953,[119  55] ; [74 26],[122.5620438  51.4379562] ; [70.4379562 29.5620438],0
p9,1,0.369287,0.806063,[122  48] ; [76 23],[125.13011152  44.86988848] ; [72.86988848 26.13011152],0
u2,1,0.389809,0.739538,[25 30] ; [15 12],[26.82926829 28.17073171] ; [13.17073171 13.82926829],0
p12,1,0.410009,0.678775,[ 11 162] ; [ 4 96],[  9.50549451 163.49450549] ; [ 5.49450549 94.50549451],0
d3,1,0.445041,0.58325,[98 78] ; [61 40],[101.02527076  74.97472924] ; [57.97472924 43.02527076],0
b4,1,0.457706,0.551499,[100  76] ; [62 39],[102.93140794  73.06859206] ; [59.06859206 41.93140794],0
a3,1,0.481085,0.496402,[120  54] ; [73 27],[122.5620438  51.4379562] ; [70.4379562 29.5620438],0
p8,1,0.498408,0.458325,[ 54 120] ; [34 63],[ 56.50184502 117.49815498] ; [31.49815498 65.50184502],0
r1,1,0.552845,0.352246,[127  47] ; [77 24],[129.07636364  44.92363636] ; [74.92363636 26.07636364],0
n5,1,0.563856,0.333071,[138  36] ; [83 18],[139.83272727  34.16727273] ; [81.16727273 19.83272727],0
u4,1,0.570963,0.321074,[  2 174] ; [ 2 99],[  2.54151625 173.45848375] ; [ 1.45848375 99.54151625],0
b1,1,0.582288,0.30255,[ 69 107] ; [43 58],[ 71.16245487 104.83754513] ; [40.83754513 60.16245487],0
d5,1,0.58931,0.291423,[129  47] ; [77 24],[130.88808664  45.11191336] ; [75.11191336 25.88808664],0
a7,1,0.639287,0.219676,[113  63] ; [67 33],[114.7826087  61.2173913] ; [65.2173913 34.7826087],0
p5,1,0.674658,0.176201,[  9 167] ; [ 4 96],[  8.28985507 167.71014493] ; [ 4.71014493 95.28985507],0
u1,1,0.677972,0.172418,[ 23 153] ; [15 86],[ 24.14440433 151.85559567] ; [13.85559567 87.14440433],0
a2,1,0.707164,0.141126,[ 35 141] ; [22 79],[ 36.2166065 139.7833935] ; [20.7833935 80.2166065],0
p7,1,0.745039,0.105747,[82 91] ; [47 48],[83.27238806 89.72761194] ; [45.72761194 49.27238806],0
s3,1,0.77329,0.082987,[90 84] ; [53 46],[91.14285714 82.85714286] ; [51.85714286 47.14285714],0
b5,1,0.812413,0.056318,[109  67] ; [64 37],[109.92057762  66.07942238] ; [63.07942238 37.92057762],0
p2,1,0.820206,0.051656,[122  54] ; [68 32],[121.15942029  54.84057971] ; [68.84057971 31.15942029],0
a6,1,0.820391,0.051548,[112  64] ; [65 35],[112.86956522  63.13043478] ; [64.13043478 35.86956522],0
n1,1,0.828723,0.046803,[29 33] ; [7 9],[28.61538462 33.38461538] ; [7.38461538 8.61538462],0
n2,1,0.867102,0.028003,[46 16] ; [13  5],[45.725 16.275] ; [13.275  4.725],0
s5,1,0.899046,0.016095,[ 43 126] ; [24 73],[ 42.56766917 126.43233083] ; [24.43233083 72.56766917],0
