Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,1e-06,24.40079,[19 49] ; [43 17],[32.9375 35.0625] ; [29.0625 30.9375],1
s2,1,0.13979,2.180274,[47 23] ; [48 13],[50.76335878 19.23664122] ; [44.23664122 16.76335878],0
u3,1,0.153607,2.036058,[9 4] ; [3 5],[7.42857143 5.57142857] ; [4.57142857 3.42857143],0
n3,1,0.160008,1.974146,[15 11] ; [9 2],[16.86486486  9.13513514] ; [7.13513514 3.86486486],0
p12,1,0.181033,1.789122,[ 8 61] ; [ 3 57],[ 5.88372093 63.11627907] ; [ 5.11627907 54.88372093],0
u2,1,0.203737,1.615385,[10  3] ; [4 4],[8.66666667 4.33333333] ; [5.33333333 2.66666667],0
p8,1,0.255684,1.291976,[34 35] ; [35 24],[37.1953125 31.8046875] ; [31.8046875 27.1953125],0
r2,1,0.275742,1.187959,[62  7] ; [57  3],[63.65116279  5.34883721] ; [55.34883721  4.65116279],0
d4,1,0.285714,1.139707,[53 17] ; [50 10],[55.46153846 14.53846154] ; [47.53846154 12.46153846],0
b5,1,0.301518,1.067469,[35 35] ; [25 36],[32.0610687 37.9389313] ; [27.9389313 33.0610687],0
r1,1,0.315604,1.007078,[51 19] ; [49 12],[53.4351145 16.5648855] ; [46.5648855 14.4351145],0
p1,1,0.322117,0.980331,[ 8 61] ; [ 4 57],[ 6.36923077 62.63076923] ; [ 5.63076923 55.36923077],0
d3,1,0.350331,0.872258,[31 39] ; [32 29],[33.66412214 36.33587786] ; [29.33587786 31.66412214],0
v4,1,0.384673,0.755714,[62  6] ; [58  3],[63.25581395  4.74418605] ; [56.74418605  4.25581395],0
a3,1,0.395812,0.721013,[57 13] ; [53  8],[58.77862595 11.22137405] ; [51.22137405  9.77862595],0
p2,1,0.409125,0.681341,[55 14] ; [52  9],[56.79230769 12.20769231] ; [50.20769231 10.79230769],0
b1,1,0.441094,0.593436,[38 32] ; [29 32],[35.80152672 34.19847328] ; [31.19847328 29.80152672],0
s1,1,0.50595,0.442434,[ 4 66] ; [ 2 59],[ 3.20610687 66.79389313] ; [ 2.79389313 58.20610687],0
u4,1,0.539154,0.37711,[ 2 68] ; [ 3 58],[ 2.67175573 67.32824427] ; [ 2.32824427 58.67175573],0
d2,1,0.543823,0.3685,[37 33] ; [29 32],[35.26717557 34.73282443] ; [30.73282443 30.26717557],0
a6,1,0.562027,0.336207,[23 47] ; [23 38],[24.58015267 45.41984733] ; [21.41984733 39.58015267],0
n2,1,0.610585,0.259324,[20  7] ; [9 2],[20.60526316  6.39473684] ; [8.39473684 2.60526316],0
p4,1,0.623303,0.241252,[43 27] ; [40 21],[44.35114504 25.64885496] ; [38.64885496 22.35114504],0
s5,1,0.638551,0.220642,[29 38] ; [28 31],[30.30952381 36.69047619] ; [26.69047619 32.30952381],0
d1,1,0.657103,0.197062,[34 36] ; [32 29],[35.26717557 34.73282443] ; [30.73282443 30.26717557],0
n1,1,0.692108,0.156813,[16 10] ; [6 5],[15.45945946 10.54054054] ; [6.54054054 4.45945946],0
s3,1,0.713465,0.134841,[52 18] ; [47 14],[52.90076336 17.09923664] ; [46.09923664 14.90076336],0
a8,1,0.719861,0.128626,[ 9 60] ; [ 9 50],[ 9.703125 59.296875] ; [ 8.296875 50.703125],0
b4,1,0.760149,0.093199,[34 36] ; [28 33],[33.12977099 36.87022901] ; [28.87022901 32.12977099],0
u1,1,0.80236,0.062647,[ 6 64] ; [ 6 55],[ 6.41221374 63.58778626] ; [ 5.58778626 55.41221374],0
a4,1,0.906268,0.013864,[34 36] ; [29 32],[33.66412214 36.33587786] ; [29.33587786 31.66412214],0
