Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.000355,12.752898,[44  9] ; [44 39],[34.29411765 18.70588235] ; [53.70588235 29.29411765],1
p3,1,0.000442,12.345699,[16 37] ; [ 6 76],[ 8.63703704 44.36296296] ; [13.36296296 68.63703704],1
p8,1,0.002791,8.939288,[23 30] ; [16 66],[15.31111111 37.68888889] ; [23.68888889 58.31111111],0
p6,1,0.002895,8.872284,[12 38] ; [ 5 77],[ 6.43939394 43.56060606] ; [10.56060606 71.43939394],0
n3,1,0.040359,4.202716,[14  3] ; [22 19],[10.55172414  6.44827586] ; [25.44827586 15.55172414],0
n1,1,0.056868,3.626458,[ 1 16] ; [12 30],[ 3.74576271 13.25423729] ; [ 9.25423729 32.74576271],0
r1,1,0.083371,2.997927,[39 14] ; [49 34],[34.29411765 18.70588235] ; [53.70588235 29.29411765],0
r4,1,0.08439,2.978253,[44  9] ; [58 25],[39.75 13.25] ; [62.25 20.75],0
v4,1,0.090033,2.873791,[48  3] ; [70 13],[44.91044776  6.08955224] ; [73.08955224  9.91044776],0
d5,1,0.09212,2.836937,[31 21] ; [61 22],[35.43703704 16.56296296] ; [56.56296296 26.43703704],0
d1,1,0.133252,2.254199,[18 35] ; [39 44],[22.21323529 30.78676471] ; [34.78676471 48.21323529],0
p11,1,0.146144,2.112043,[36 17] ; [46 37],[31.95588235 21.04411765] ; [50.04411765 32.95588235],0
v3,1,0.188888,1.726268,[15 37] ; [15 64],[11.90839695 40.09160305] ; [18.09160305 60.90839695],0
n6,1,0.203738,1.615374,[37 16] ; [49 34],[33.51470588 19.48529412] ; [52.48529412 30.51470588],0
u3,1,0.205651,1.60178,[10 14] ; [21 15],[12.4 11.6] ; [18.6 17.4],0
r3,1,0.222512,1.488096,[49  4] ; [71 12],[46.76470588  6.23529412] ; [73.23529412  9.76470588],0
a4,1,0.227292,1.457729,[11 42] ; [25 58],[14.02941176 38.97058824] ; [21.97058824 61.02941176],0
v2,1,0.235806,1.405494,[25 26] ; [30 48],[21.74418605 29.25581395] ; [33.25581395 44.74418605],0
n5,1,0.2971,1.087167,[14 39] ; [29 54],[16.75735294 36.24264706] ; [26.24264706 56.75735294],0
a2,1,0.300238,1.073138,[ 4 49] ; [11 72],[ 5.84558824 47.15441176] ; [ 9.15441176 73.84558824],0
a8,1,0.312709,1.0192,[ 3 47] ; [ 2 78],[ 1.92307692 48.07692308] ; [ 3.07692308 76.92307692],0
a1,1,0.325881,0.965196,[ 3 50] ; [ 2 81],[ 1.94852941 51.05147059] ; [ 3.05147059 79.94852941],0
s1,1,0.375477,0.785458,[ 1 52] ; [ 4 79],[ 1.94852941 51.05147059] ; [ 3.05147059 79.94852941],0
v1,1,0.390193,0.738341,[22 30] ; [29 54],[19.64444444 32.35555556] ; [31.35555556 51.64444444],0
b2,1,0.40611,0.690159,[ 5 16] ; [13 25],[ 6.40677966 14.59322034] ; [11.59322034 26.40677966],0
b3,1,0.40611,0.690159,[ 5 16] ; [13 25],[ 6.40677966 14.59322034] ; [11.59322034 26.40677966],0
s6,1,0.426258,0.632996,[26 25] ; [36 46],[23.77443609 27.22556391] ; [38.22556391 43.77443609],0
u1,1,0.457472,0.552074,[ 5 48] ; [ 5 78],[ 3.89705882 49.10294118] ; [ 6.10294118 76.89705882],0
s2,1,0.470486,0.520833,[20 33] ; [26 56],[18.05925926 34.94074074] ; [27.94074074 54.05925926],0
b4,1,0.482142,0.494016,[30 23] ; [52 31],[31.95588235 21.04411765] ; [50.04411765 32.95588235],0
r2,1,0.502498,0.449656,[46  6] ; [70 13],[44.68148148  7.31851852] ; [71.31851852 11.68148148],0
a7,1,0.531781,0.390987,[33 19] ; [57 26],[34.66666667 17.33333333] ; [55.33333333 27.66666667],0
b1,1,0.580699,0.305106,[21 32] ; [29 54],[19.48529412 33.51470588] ; [30.51470588 52.48529412],0
p9,1,0.601784,0.272314,[36 17] ; [57 22],[37.34090909 15.65909091] ; [55.65909091 23.34090909],0
a5,1,0.609511,0.260888,[26 27] ; [37 46],[24.55147059 28.44852941] ; [38.44852941 44.55147059],0
a6,1,0.674256,0.176664,[30 23] ; [50 33],[31.17647059 21.82352941] ; [48.82352941 34.17647059],0
s7,1,0.693786,0.155017,[10 41] ; [18 62],[10.90076336 40.09923664] ; [17.09923664 62.90076336],0
s8,1,0.731974,0.117307,[10 42] ; [18 65],[10.78518519 41.21481481] ; [17.21481481 65.78518519],0
p12,1,0.753988,0.098211,[ 1 52] ; [ 1 81],[ 0.78518519 52.21481481] ; [ 1.21481481 80.78518519],0
s4,1,0.76945,0.085904,[11 42] ; [19 64],[11.69117647 41.30882353] ; [18.30882353 64.69117647],0
d4,1,0.769794,0.085641,[40 12] ; [62 21],[39.28888889 12.71111111] ; [62.71111111 20.28888889],0
d3,1,0.804389,0.061341,[29 22] ; [49 34],[29.68656716 21.31343284] ; [48.31343284 34.68656716],0
s3,1,0.832156,0.044918,[21 31] ; [32 51],[20.41481481 31.58518519] ; [32.58518519 50.41481481],0
u2,1,0.83609,0.042806,[11 13] ; [17 18],[11.38983051 12.61016949] ; [16.61016949 18.38983051],0
n2,1,0.840301,0.040606,[11  6] ; [26 16],[10.66101695  6.33898305] ; [26.33898305 15.66101695],0
b5,1,0.900841,0.015525,[32 21] ; [51 32],[32.34558824 20.65441176] ; [50.65441176 32.34558824],0
d2,1,0.906939,0.013666,[18 35] ; [29 54],[18.31617647 34.68382353] ; [28.68382353 54.31617647],0
a3,1,0.922153,0.00955,[29 23] ; [47 36],[29.27407407 22.72592593] ; [46.72592593 36.27407407],0
p10,1,0.9502,0.003901,[33 20] ; [50 31],[32.82835821 20.17164179] ; [50.17164179 30.82835821],0
s5,1,0.992353,9.2e-05,[12 39] ; [19 62],[11.97727273 39.02272727] ; [19.02272727 61.97727273],0
