Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,93.950054,[92 10] ; [ 39 103],[54.76229508 47.23770492] ; [76.23770492 65.76229508],1
d5,1,0.0,71.877799,[100   2] ; [67 76],[69.52653061 32.47346939] ; [97.47346939 45.52653061],1
d2,1,0.0,71.839759,[73 28] ; [ 26 117],[40.9795082 60.0204918] ; [58.0204918 84.9795082],1
d4,1,0.0,62.766138,[100   2] ; [74 70],[72.14634146 29.85365854] ; [101.85365854  42.14634146],1
a5,1,0.0,33.126111,[82 20] ; [63 81],[60.12195122 41.87804878] ; [84.87804878 59.12195122],1
u1,1,1e-06,24.337388,[20 82] ; [  2 142],[ 9.12195122 92.87804878] ; [ 12.87804878 131.12195122],1
a2,1,4e-06,21.402493,[27 75] ; [  8 136],[14.51219512 87.48780488] ; [ 20.48780488 123.51219512],1
r1,1,8e-06,19.989049,[79 22] ; [72 72],[62.24897959 38.75102041] ; [88.75102041 55.24897959],1
a7,1,0.000206,13.77763,[81 21] ; [81 62],[67.44489796 34.55510204] ; [94.55510204 48.44489796],1
a4,1,0.000211,13.73444,[48 53] ; [ 35 107],[34.49794239 66.50205761] ; [48.50205761 93.49794239],1
a3,1,0.000464,12.253651,[68 34] ; [62 79],[54.56790123 47.43209877] ; [75.43209877 65.56790123],1
r4,1,0.001517,10.057636,[88 14] ; [99 45],[77.53658537 24.46341463] ; [109.46341463  34.53658537],0
r2,1,0.001791,9.752147,[94  5] ; [116  27],[85.90909091 13.09090909] ; [124.09090909  18.90909091],0
s8,1,0.003424,8.566485,[25 77] ; [ 15 128],[16.65306122 85.34693878] ; [ 23.34693878 119.65306122],0
a6,1,0.011881,6.328613,[76 26] ; [85 59],[66.75609756 35.24390244] ; [94.24390244 49.75609756],0
p10,1,0.019199,5.483342,[73 29] ; [79 60],[64.33195021 37.66804979] ; [87.66804979 51.33195021],0
a8,1,0.030047,4.706604,[ 6 90] ; [ 21 114],[11.22077922 84.77922078] ; [ 15.77922078 119.22077922],0
n4,1,0.03331,4.529761,[73 29] ; [84 60],[65.09756098 36.90243902] ; [91.90243902 52.09756098],0
r3,1,0.035095,4.44056,[91 11] ; [113  30],[84.93061224 17.06938776] ; [119.06938776  23.93061224],0
