Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,49.607661,[46 48] ; [259  48],[71.49625935 22.50374065] ; [233.50374065  73.49625935],1
d2,1,0.0,45.188987,[22 72] ; [192 113],[50.4160401 43.5839599] ; [163.5839599 141.4160401],1
a4,1,0.0,43.045634,[18 76] ; [178 130],[45.83084577 48.16915423] ; [150.16915423 157.83084577],1
d1,1,0.0,34.686559,[38 56] ; [226  82],[61.73134328 32.26865672] ; [202.26865672 105.73134328],1
u1,1,1e-06,23.670927,[ 4 90] ; [ 87 221],[21.27860697 72.72139303] ; [ 69.72139303 238.27860697],1
a6,1,2e-06,22.267344,[43 51] ; [220  85],[61.95989975 32.04010025] ; [201.04010025 103.95989975],1
p9,1,0.000222,13.634322,[70 20] ; [281  25],[79.77272727 10.22727273] ; [271.22727273  34.77272727],1
b2,1,0.000695,11.503896,[10 45] ; [ 84 110],[20.76305221 34.23694779] ; [ 73.23694779 120.76305221],1
b3,1,0.000695,11.503896,[10 45] ; [ 84 110],[20.76305221 34.23694779] ; [ 73.23694779 120.76305221],1
v2,1,0.001996,9.552878,[40 50] ; [184 109],[52.63707572 37.36292428] ; [171.36292428 121.63707572],0
d5,1,0.002222,9.356702,[70 24] ; [267  38],[79.39348371 14.60651629] ; [257.60651629  47.39348371],0
p3,1,0.002814,8.924482,[38 56] ; [178 129],[50.63341646 43.36658354] ; [165.36658354 141.63341646],0
v1,1,0.005625,7.666722,[42 50] ; [184 113],[53.44987147 38.55012853] ; [172.55012853 124.44987147],0
d4,1,0.006618,7.3738,[74 20] ; [273  32],[81.74937343 12.25062657] ; [265.25062657  39.74937343],0
s7,1,0.007428,7.166557,[54 33] ; [228  70],[63.72467532 23.27532468] ; [218.27532468  79.72467532],0
r2,1,0.010178,6.603416,[85  8] ; [297   8],[89.26130653  3.73869347] ; [292.73869347  12.26130653],0
p4,1,0.010264,6.588459,[53 41] ; [216  90],[63.215 30.785] ; [205.785 100.215],0
n4,1,0.014468,5.980082,[65 29] ; [248  58],[73.555 20.445] ; [239.445  66.555],0
s8,1,0.020788,5.344462,[52 42] ; [209  97],[61.335 32.665] ; [199.665 106.335],0
s5,1,0.022649,5.195242,[38 53] ; [164 132],[47.49870801 43.50129199] ; [154.50129199 141.49870801],0
n6,1,0.032063,4.595103,[75 18] ; [271  33],[81.05289673 11.94710327] ; [264.94710327  39.05289673],0
n3,1,0.041518,4.154731,[11 10] ; [50 16],[14.72413793  6.27586207] ; [46.27586207 19.72413793],0
r1,1,0.048234,3.901812,[72 22] ; [261  45],[78.255 15.745] ; [254.745  51.255],0
v3,1,0.051067,3.806077,[30 60] ; [133 163],[38.00518135 51.99481865] ; [124.99481865 171.00518135],0
p11,1,0.0688,3.311411,[66 28] ; [244  64],[72.48756219 21.51243781] ; [237.51243781  70.48756219],0
p1,1,0.083123,3.00275,[14 79] ; [ 27 279],[ 9.55639098 83.44360902] ; [ 31.44360902 274.55639098],0
p10,1,0.085867,2.950202,[73 19] ; [266  41],[78.16541353 13.83458647] ; [260.83458647  46.16541353],0
r4,1,0.097531,2.745456,[83 11] ; [288  20],[86.75124378  7.24875622] ; [284.24875622  23.75124378],0
s4,1,0.099189,2.718535,[29 63] ; [ 70 234],[23. 69.] ; [ 76. 228.],0
u4,1,0.119007,2.430336,[ 1 93] ; [ 14 294],[ 3.50746269 90.49253731] ; [ 11.49253731 296.50746269],0
d3,1,0.119519,2.423616,[61 33] ; [224  82],[66.975 27.025] ; [218.025  87.975],0
b1,1,0.141536,2.161182,[44 50] ; [118 190],[37.88059701 56.11940299] ; [124.11940299 183.88059701],0
p12,1,0.185073,1.756408,[ 7 87] ; [ 38 269],[10.54862843 83.45137157] ; [ 34.45137157 272.54862843],0
p6,1,0.190618,1.712837,[35 56] ; [141 164],[40.44444444 50.55555556] ; [135.55555556 169.44444444],0
a1,1,0.193941,1.687419,[ 3 91] ; [ 21 287],[ 5.6119403 88.3880597] ; [ 18.3880597 289.6119403],0
a8,1,0.208871,1.579234,[ 9 79] ; [ 44 238],[12.60540541 75.39459459] ; [ 40.39459459 241.60540541],0
s1,1,0.246487,1.343104,[ 7 84] ; [ 14 291],[ 4.82575758 86.17424242] ; [ 16.17424242 288.82575758],0
a7,1,0.354868,0.855974,[64 29] ; [227  81],[67.48877805 25.51122195] ; [223.51122195  84.48877805],0
v4,1,0.401148,0.704882,[89  4] ; [299   8],[90.21  2.79] ; [297.79   9.21],0
s3,1,0.417675,0.656848,[86  8] ; [270  35],[83.86967419 10.13032581] ; [272.13032581  32.86967419],0
p5,1,0.539404,0.376646,[15 79] ; [ 41 264],[13.19298246 80.80701754] ; [ 42.80701754 262.19298246],0
r3,1,0.593548,0.284838,[90  2] ; [297  10],[89.23308271  2.76691729] ; [297.76691729   9.23308271],0
u3,1,0.60923,0.261298,[31 16] ; [34 14],[32.15789474 14.84210526] ; [32.84210526 15.15789474],0
p2,1,0.626992,0.236162,[77 17] ; [258  49],[78.5286783 15.4713217] ; [256.4713217  50.5286783],0
b4,1,0.663855,0.188874,[57 37] ; [179 129],[55.1840796 38.8159204] ; [180.8159204 127.1840796],0
p8,1,0.723048,0.125591,[48 44] ; [165 139],[49.48484848 42.51515152] ; [163.51515152 140.48484848],0
p7,1,0.732605,0.116733,[58 31] ; [200  98],[59.33333333 29.66666667] ; [198.66666667  99.33333333],0
n2,1,0.831113,0.045486,[17  4] ; [52 14],[16.65517241  4.34482759] ; [52.34482759 13.65517241],0
b5,1,0.837468,0.04208,[60 34] ; [193 115],[59.15920398 34.84079602] ; [193.84079602 114.15920398],0
n5,1,0.885561,0.020714,[73 21] ; [239  66],[73.5037594 20.4962406] ; [238.4962406  66.5037594],0
u2,1,0.964164,0.002019,[28 18] ; [29 19],[27.89361702 18.10638298] ; [29.10638298 18.89361702],0
n1,1,0.97212,0.001221,[ 9 12] ; [28 38],[ 8.93103448 12.06896552] ; [28.06896552 37.93103448],0
