Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,64.737969,[115  13] ; [18 38],[92.52173913 35.47826087] ; [40.47826087 15.52173913],1
d3,1,0.774788,0.081863,[89 37] ; [40 15],[89.80110497 36.19889503] ; [39.19889503 15.80110497],0
p5,1,0.779487,0.078393,[ 11 116] ; [ 4 50],[ 10.52486188 116.47513812] ; [ 4.47513812 49.52486188],0
a1,1,0.821433,0.050941,[  8 120] ; [ 4 52],[  8.34782609 119.65217391] ; [ 3.65217391 52.34782609],0
s5,1,0.852758,0.034447,[51 74] ; [22 30],[51.55367232 73.44632768] ; [21.44632768 30.55367232],0
d4,1,0.864063,0.029311,[107  19] ; [47  9],[106.61538462  19.38461538] ; [47.38461538  8.61538462],0
a6,1,0.939108,0.005836,[78 48] ; [35 21],[78.23076923 47.76923077] ; [34.76923077 21.23076923],0
n1,1,0.946372,0.004524,[ 7 20] ; [ 4 12],[ 6.90697674 20.09302326] ; [ 4.09302326 11.90697674],0
u2,1,0.954081,0.003316,[21 17] ; [14 11],[21.11111111 16.88888889] ; [13.88888889 11.11111111],0
r3,1,0.956764,0.002939,[119   7] ; [53  3],[119.07692308   6.92307692] ; [52.92307692  3.07692308],0
d5,1,0.970697,0.001349,[95 32] ; [41 14],[94.9010989 32.0989011] ; [41.0989011 13.9010989],0
