Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,0.0,30.34704,[109  18] ; [20 25],[95.25 31.75] ; [33.75 11.25],1
r4,1,0.0,29.683729,[115  12] ; [24 21],[102.63372093  24.36627907] ; [36.36627907  8.63372093],1
v4,1,0.0,27.471308,[123   3] ; [32 13],[114.21052632  11.78947368] ; [40.78947368  4.21052632],1
r3,1,1e-06,24.48829,[122   4] ; [32 13],[113.47368421  12.52631579] ; [40.52631579  4.47368421],1
p9,1,1e-06,23.610351,[105  20] ; [20 23],[93.00595238 31.99404762] ; [31.99404762 11.00595238],1
p7,1,2e-06,22.401673,[84 43] ; [11 33],[70.55555556 56.44444444] ; [24.44444444 19.55555556],1
p4,1,1.2e-05,19.098029,[71 55] ; [ 8 36],[58.55294118 67.44705882] ; [20.44705882 23.55294118],1
v1,1,2.7e-05,17.611159,[69 57] ; [ 8 36],[57.07058824 68.92941176] ; [19.92941176 24.07058824],1
p10,1,3.5e-05,17.103353,[102  24] ; [22 23],[91.36842105 34.63157895] ; [32.63157895 12.36842105],1
p8,1,5.3e-05,16.321694,[75 51] ; [11 34],[63.36842105 62.63157895] ; [22.63157895 22.36842105],1
p6,1,0.000144,14.44776,[42 82] ; [ 2 42],[32.47619048 91.52380952] ; [11.52380952 32.47619048],1
r1,1,0.000492,12.144814,[107  19] ; [27 18],[98.73684211 27.26315789] ; [35.26315789  9.73684211],1
n6,1,0.001427,10.170352,[111  16] ; [29 15],[103.97660819  23.02339181] ; [36.02339181  7.97660819],0
v2,1,0.004226,8.183988,[80 44] ; [17 26],[72.0239521 51.9760479] ; [24.9760479 18.0239521],0
v3,1,0.005417,7.734648,[54 66] ; [ 9 34],[46.3803681 73.6196319] ; [16.6196319 26.3803681],0
p3,1,0.014452,5.982082,[58 68] ; [11 33],[51.14117647 74.85882353] ; [17.85882353 26.14117647],0
s8,1,0.015596,5.84782,[37 90] ; [ 5 40],[31.01162791 95.98837209] ; [10.98837209 34.01162791],0
n1,1,0.023635,5.121237,[ 3 20] ; [11 15],[ 6.57142857 16.42857143] ; [ 7.42857143 18.57142857],0
s4,1,0.039315,4.247221,[  4 123] ; [ 5 40],[  6.64534884 120.35465116] ; [ 2.35465116 42.64534884],0
a1,1,0.080628,3.052191,[  2 125] ; [ 3 42],[  3.69186047 123.30813953] ; [ 1.30813953 43.69186047],0
n2,1,0.144328,2.131202,[16  8] ; [12 14],[13.44 10.56] ; [14.56 11.44],0
n4,1,0.146617,2.107101,[101  26] ; [31 14],[97.46511628 29.53488372] ; [34.53488372 10.46511628],0
n3,1,0.165518,1.923077,[18  8] ; [12 12],[15.6 10.4] ; [14.4  9.6],0
s5,1,0.188404,1.730051,[ 22 102] ; [ 4 39],[ 19.30538922 104.69461078] ; [ 6.69461078 36.30538922],0
a6,1,0.223925,1.479037,[99 28] ; [31 14],[95.98837209 31.01162791] ; [34.01162791 10.98837209],0
b1,1,0.229347,1.444906,[41 86] ; [19 26],[44.30232558 82.69767442] ; [15.69767442 29.30232558],0
a5,1,0.246609,1.342413,[101  26] ; [32 13],[98.20348837 28.79651163] ; [34.79651163 10.20348837],0
a8,1,0.246833,1.341141,[12 99] ; [ 2 40],[ 10.15686275 100.84313725] ; [ 3.84313725 38.15686275],0
r2,1,0.247114,1.339544,[119   6] ; [37  4],[117.46987952   7.53012048] ; [38.53012048  2.46987952],0
n5,1,0.297337,1.086101,[89 37] ; [28 17],[86.21052632 39.78947368] ; [30.78947368 14.21052632],0
s2,1,0.310702,1.027689,[25 99] ; [ 6 39],[ 22.74556213 101.25443787] ; [ 8.25443787 36.74556213],0
b5,1,0.376422,0.782355,[69 58] ; [21 24],[66.45348837 60.54651163] ; [23.54651163 21.45348837],0
u1,1,0.397979,0.714425,[ 24 103] ; [ 6 39],[ 22.15116279 104.84883721] ; [ 7.84883721 37.15116279],0
a4,1,0.414118,0.666946,[66 61] ; [26 18],[68.32748538 58.67251462] ; [23.67251462 20.32748538],0
u4,1,0.440416,0.595197,[  1 126] ; [ 1 44],[  1.47674419 125.52325581] ; [ 0.52325581 44.47674419],0
d5,1,0.474961,0.510411,[124   3] ; [43  2],[123.30813953   3.69186047] ; [43.69186047  1.30813953],0
p5,1,0.553777,0.350593,[  9 118] ; [ 2 42],[  8.16959064 118.83040936] ; [ 2.83040936 41.16959064],0
p1,1,0.557903,0.343348,[  8 119] ; [ 4 41],[  8.86046512 118.13953488] ; [ 3.13953488 41.86046512],0
b3,1,0.58018,0.305944,[34 40] ; [12 18],[32.73076923 41.26923077] ; [13.26923077 16.73076923],0
b2,1,0.58018,0.305944,[34 40] ; [12 18],[32.73076923 41.26923077] ; [13.26923077 16.73076923],0
u2,1,0.582513,0.302189,[17 14] ; [4 5],[16.275 14.725] ; [4.725 4.275],0
a7,1,0.62244,0.242452,[97 29] ; [33 12],[95.78947368 30.21052632] ; [34.21052632 10.78947368],0
b4,1,0.682611,0.167201,[75 52] ; [25 20],[73.8372093 53.1627907] ; [26.1627907 18.8372093],0
