Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,43.158842,[ 4 38] ; [103  52],[22.81218274 19.18781726] ; [84.18781726 70.81218274],1
d5,1,0.0,39.026885,[17 25] ; [134  21],[32.1928934  9.8071066] ; [118.8071066  36.1928934],1
d3,1,0.0,37.674764,[11 31] ; [119  36],[27.71573604 14.28426396] ; [102.28426396  52.71573604],1
a3,1,0.000143,14.458742,[14 27] ; [103  51],[24.6 16.4] ; [92.4 61.6],1
r1,1,0.000209,13.750104,[22 20] ; [124  30],[31.28571429 10.71428571] ; [114.71428571  39.28571429],1
d2,1,0.000636,11.667264,[ 8 34] ; [75 80],[17.69543147 24.30456853] ; [65.30456853 89.69543147],1
p4,1,0.001912,9.631929,[20 22] ; [113  42],[28.35532995 13.64467005] ; [104.64467005  50.35532995],0
a5,1,0.001912,9.631929,[20 22] ; [113  42],[28.35532995 13.64467005] ; [104.64467005  50.35532995],0
p1,1,0.004899,7.91649,[10 31] ; [ 13 141],[ 4.83589744 36.16410256] ; [ 18.16410256 135.83589744],0
s8,1,0.005312,7.770051,[11 31] ; [78 77],[18.97461929 23.02538071] ; [70.02538071 84.97461929],0
r4,1,0.007993,7.035147,[31 11] ; [139  16],[36.24365482  5.75634518] ; [133.75634518  21.24365482],0
b3,1,0.009601,6.707413,[ 2 22] ; [33 60],[ 7.17948718 16.82051282] ; [27.82051282 65.17948718],0
b2,1,0.009601,6.707413,[ 2 22] ; [33 60],[ 7.17948718 16.82051282] ; [27.82051282 65.17948718],0
u3,1,0.013326,6.125318,[10 18] ; [33 18],[15.24050633 12.75949367] ; [27.75949367 23.24050633],0
s6,1,0.018462,5.551801,[22 18] ; [112  39],[28.06282723 11.93717277] ; [105.93717277  45.06282723],0
a4,1,0.022741,5.188195,[ 9 32] ; [64 91],[15.27040816 25.72959184] ; [57.72959184 97.27040816],0
u2,1,0.027373,4.867113,[10 18] ; [32 20],[14.7 13.3] ; [27.3 24.7],0
s2,1,0.035682,4.412231,[14 27] ; [81 73],[19.97435897 21.02564103] ; [75.02564103 78.97435897],0
s5,1,0.041794,4.143546,[ 8 32] ; [56 95],[13.40314136 26.59685864] ; [ 50.59685864 100.40314136],0
v1,1,0.042353,4.121026,[12 30] ; [70 82],[17.75257732 24.24742268] ; [64.24742268 87.75257732],0
r2,1,0.044006,4.05633,[36  6] ; [145   8],[38.98461538  3.01538462] ; [142.01538462  10.98461538],0
p6,1,0.052364,3.764091,[15 27] ; [81 73],[20.57142857 21.42857143] ; [75.42857143 78.57142857],0
r3,1,0.068136,3.327373,[36  6] ; [145   9],[38.78571429  3.21428571] ; [142.21428571  11.78571429],0
n4,1,0.082765,3.009748,[27 15] ; [120  35],[31.34010152 10.65989848] ; [115.65989848  39.34010152],0
a2,1,0.100139,2.703334,[ 3 39] ; [ 27 128],[ 6.39593909 35.60406091] ; [ 23.60406091 131.39593909],0
n3,1,0.113104,2.51031,[8 2] ; [16 15],[5.85365854 4.14634146] ; [18.14634146 12.85365854],0
v4,1,0.127771,2.319374,[37  4] ; [149   6],[38.90816327  2.09183673] ; [147.09183673   7.90816327],0
u1,1,0.137307,2.207884,[ 2 40] ; [ 20 135],[ 4.69035533 37.30964467] ; [ 17.30964467 137.69035533],0
a7,1,0.139922,2.178817,[26 16] ; [114  41],[29.84771574 12.15228426] ; [110.15228426  44.84771574],0
p2,1,0.174168,1.846699,[35  6] ; [143  12],[37.23469388  3.76530612] ; [140.76530612  14.23469388],0
p3,1,0.179094,1.805125,[19 22] ; [90 65],[22.80102041 18.19897959] ; [86.19897959 68.80102041],0
s3,1,0.246828,1.341168,[18 21] ; [87 67],[21.21761658 17.78238342] ; [83.78238342 70.21761658],0
p12,1,0.250699,1.319406,[ 1 41] ; [ 11 142],[ 2.58461538 39.41538462] ; [  9.41538462 143.58461538],0
n5,1,0.259935,1.269101,[28 14] ; [116  38],[30.85714286 11.14285714] ; [113.14285714  40.85714286],0
s7,1,0.29633,1.090637,[17 24] ; [75 73],[19.95767196 21.04232804] ; [72.04232804 75.95767196],0
v3,1,0.319621,0.990497,[ 5 36] ; [ 29 125],[ 7.14871795 33.85128205] ; [ 26.85128205 127.14871795],0
p7,1,0.334723,0.930538,[30 11] ; [121  30],[32.24479167  8.75520833] ; [118.75520833  32.24479167],0
b4,1,0.33905,0.914021,[19 23] ; [83 72],[21.74619289 20.25380711] ; [80.25380711 74.74619289],0
a8,1,0.343003,0.899175,[ 3 33] ; [ 21 126],[ 4.72131148 31.27868852] ; [ 19.27868852 127.72131148],0
n6,1,0.381304,0.766492,[34  8] ; [133  21],[35.78571429  6.21428571] ; [131.21428571  22.78571429],0
p11,1,0.461894,0.541302,[32 10] ; [126  29],[33.68527919  8.31472081] ; [124.31472081  30.68527919],0
a1,1,0.534044,0.38669,[ 1 41] ; [  7 148],[ 1.70558376 40.29441624] ; [  6.29441624 148.70558376],0
p10,1,0.546203,0.364163,[33  8] ; [130  24],[34.27179487  6.72820513] ; [128.72820513  25.27179487],0
s4,1,0.597102,0.27939,[11 30] ; [ 35 118],[ 9.72164948 31.27835052] ; [ 36.27835052 116.72164948],0
p5,1,0.605954,0.266109,[ 6 35] ; [ 28 127],[ 7.1122449 33.8877551] ; [ 26.8877551 128.1122449],0
n2,1,0.608408,0.2625,[6 4] ; [22 10],[6.66666667 3.33333333] ; [21.33333333 10.66666667],0
a6,1,0.681224,0.168751,[24 18] ; [94 61],[25.15736041 16.84263959] ; [92.84263959 62.15736041],0
b5,1,0.708407,0.139874,[26 16] ; [91 64],[24.94416244 17.05583756] ; [92.05583756 62.94416244],0
p9,1,0.712074,0.136214,[35  7] ; [131  22],[35.75384615  6.24615385] ; [130.24615385  22.75384615],0
n1,1,0.774896,0.081783,[4 6] ; [14 17],[4.3902439 5.6097561] ; [13.6097561 17.3902439],0
b1,1,0.855017,0.033387,[18 24] ; [64 91],[17.4822335 24.5177665] ; [64.5177665 90.4822335],0
s1,1,0.934872,0.006678,[ 2 39] ; [  8 146],[ 2.1025641 38.8974359] ; [  7.8974359 146.1025641],0
