Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,27.151248,[119  36] ; [20 33],[103.58173077  51.41826923] ; [35.41826923 17.58173077],1
d3,1,0.000499,12.11924,[116  39] ; [26 27],[105.81730769  49.18269231] ; [36.18269231 16.81730769],1
b5,1,0.001,10.827714,[104  51] ; [22 31],[93.89423077 61.10576923] ; [32.10576923 20.89423077],0
a2,1,0.001558,10.00868,[ 36 119] ; [ 2 51],[ 28.31730769 126.68269231] ; [ 9.68269231 43.31730769],0
r2,1,0.008463,6.932752,[145   9] ; [41  9],[140.41176471  13.58823529] ; [45.58823529  4.41176471],0
r3,1,0.010172,6.604604,[148   7] ; [45  8],[143.82211538  11.17788462] ; [49.17788462  3.82211538],0
r4,1,0.053021,3.743255,[141  14] ; [43 10],[137.11538462  17.88461538] ; [46.88461538  6.11538462],0
u1,1,0.053908,3.715542,[ 25 130] ; [ 3 50],[ 20.86538462 134.13461538] ; [ 7.13461538 45.86538462],0
b1,1,0.054307,3.703248,[ 45 110] ; [23 30],[ 50.67307692 104.32692308] ; [17.32692308 35.67307692],0
r1,1,0.059044,3.564037,[124  30] ; [36 17],[119.03381643  34.96618357] ; [40.96618357 12.03381643],0
p9,1,0.074451,3.182065,[137  17] ; [42 11],[133.16908213  20.83091787] ; [45.83091787  7.16908213],0
p2,1,0.097196,2.750962,[137  18] ; [42 11],[133.38942308  21.61057692] ; [45.61057692  7.38942308],0
a5,1,0.112702,2.515916,[122  33] ; [36 17],[117.74038462  37.25961538] ; [40.25961538 12.74038462],0
v1,1,0.11952,2.423598,[91 62] ; [25 28],[86.15533981 66.84466019] ; [29.84466019 23.15533981],0
d2,1,0.140449,2.17303,[61 94] ; [27 26],[65.57692308 89.42307692] ; [22.42307692 30.57692308],0
n2,1,0.147299,2.1,[22  6] ; [8 6],[20.  8.] ; [10.  4.],0
a3,1,0.157989,1.993365,[101  53] ; [29 24],[96.71497585 57.28502415] ; [33.28502415 19.71497585],0
u3,1,0.224315,1.476553,[30 23] ; [10 14],[27.53246753 25.46753247] ; [12.46753247 11.53246753],0
p10,1,0.237435,1.395758,[135  19] ; [43 10],[132.42512077  21.57487923] ; [45.57487923  7.42512077],0
s4,1,0.239681,1.382468,[ 14 137] ; [ 8 45],[ 16.28431373 134.71568627] ; [ 5.71568627 47.28431373],0
d5,1,0.256966,1.285027,[128  27] ; [40 13],[125.19230769  29.80769231] ; [42.80769231 10.19230769],0
p11,1,0.259066,1.273742,[133  22] ; [42 11],[130.40865385  24.59134615] ; [44.59134615  8.40865385],0
s7,1,0.314203,1.012926,[44 98] ; [12 39],[ 41.20207254 100.79792746] ; [14.79792746 36.20207254],0
s8,1,0.353071,0.862389,[ 39 114] ; [17 36],[ 41.59223301 111.40776699] ; [14.40776699 38.59223301],0
a8,1,0.357784,0.845657,[ 17 115] ; [ 4 46],[ 15.23076923 116.76923077] ; [ 5.76923077 44.23076923],0
d4,1,0.382273,0.763378,[123  32] ; [39 14],[120.72115385  34.27884615] ; [41.27884615 11.72115385],0
s5,1,0.396318,0.719468,[ 34 117] ; [15 38],[ 36.26960784 114.73039216] ; [12.73039216 40.26960784],0
