Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.001489,10.092063,[5 1] ; [ 2 14],[1.90909091 4.09090909] ; [ 5.09090909 10.90909091],0
v1,1,0.008463,6.932718,[4 2] ; [ 2 15],[1.56521739 4.43478261] ; [ 4.43478261 12.56521739],0
p4,1,0.009865,6.659119,[5 1] ; [ 4 13],[2.34782609 3.65217391] ; [ 6.65217391 10.34782609],0
p8,1,0.017812,5.614583,[3 3] ; [ 1 15],[1.09090909 4.90909091] ; [ 2.90909091 13.09090909],0
d3,1,0.042844,4.10153,[5 1] ; [ 6 11],[2.86956522 3.13043478] ; [8.13043478 8.86956522],0
n2,1,0.044045,4.054847,[3 1] ; [1 6],[1.45454545 2.54545455] ; [2.54545455 4.45454545],0
r1,1,0.056478,3.637908,[4 2] ; [ 4 13],[2.08695652 3.91304348] ; [ 5.91304348 11.08695652],0
s7,1,0.090969,2.857143,[3 3] ; [ 2 12],[1.5 4.5] ; [ 3.5 10.5],0
p6,1,0.099232,2.717836,[2 4] ; [ 1 15],[0.81818182 5.18181818] ; [ 2.18181818 13.81818182],0
a4,1,0.107936,2.584189,[4 2] ; [ 5 12],[2.34782609 3.65217391] ; [ 6.65217391 10.34782609],0
v4,1,0.107936,2.584189,[4 2] ; [ 5 12],[2.34782609 3.65217391] ; [ 6.65217391 10.34782609],0
d1,1,0.12076,2.407439,[3 3] ; [ 3 14],[1.56521739 4.43478261] ; [ 4.43478261 12.56521739],0
p3,1,0.12076,2.407439,[3 3] ; [ 3 14],[1.56521739 4.43478261] ; [ 4.43478261 12.56521739],0
b5,1,0.18262,1.776169,[2 4] ; [11  6],[3.39130435 2.60869565] ; [9.60869565 7.39130435],0
p11,1,0.225709,1.4677,[3 3] ; [ 4 13],[1.82608696 4.17391304] ; [ 5.17391304 11.82608696],0
v3,1,0.230785,1.436017,[2 4] ; [ 2 15],[1.04347826 4.95652174] ; [ 2.95652174 14.04347826],0
s5,1,0.230785,1.436017,[2 4] ; [ 2 15],[1.04347826 4.95652174] ; [ 2.95652174 14.04347826],0
d5,1,0.28255,1.154783,[4 2] ; [ 7 10],[2.86956522 3.13043478] ; [8.13043478 8.86956522],0
n6,1,0.28255,1.154783,[4 2] ; [ 7 10],[2.86956522 3.13043478] ; [8.13043478 8.86956522],0
a3,1,0.338352,0.916667,[4 2] ; [7 9],[3. 3.] ; [8. 8.],0
b4,1,0.362656,0.828676,[3 3] ; [12  5],[3.91304348 2.08695652] ; [11.08695652  5.91304348],0
u3,1,0.371093,0.8,[1 1] ; [2 8],[0.5 1.5] ; [2.5 7.5],0
n4,1,0.408451,0.683304,[2 4] ; [9 8],[2.86956522 3.13043478] ; [8.13043478 8.86956522],0
p12,1,0.420246,0.649627,[1 5] ; [ 1 16],[0.52173913 5.47826087] ; [ 1.47826087 15.52173913],0
v2,1,0.423206,0.641394,[2 4] ; [ 3 14],[1.30434783 4.69565217] ; [ 3.69565217 13.30434783],0
a7,1,0.525718,0.402661,[3 3] ; [ 6 11],[2.34782609 3.65217391] ; [ 6.65217391 10.34782609],0
n3,1,0.55368,0.350765,[1 3] ; [3 4],[1.45454545 2.54545455] ; [2.54545455 4.45454545],0
a6,1,0.559847,0.33997,[4 2] ; [9 8],[3.39130435 2.60869565] ; [9.60869565 7.39130435],0
p7,1,0.707787,0.140498,[3 3] ; [ 7 10],[2.60869565 3.39130435] ; [7.39130435 9.60869565],0
a5,1,0.707787,0.140498,[3 3] ; [ 7 10],[2.60869565 3.39130435] ; [7.39130435 9.60869565],0
s4,1,0.726053,0.122767,[1 5] ; [ 4 13],[1.30434783 4.69565217] ; [ 3.69565217 13.30434783],0
p1,1,0.759209,0.093954,[1 5] ; [ 2 15],[0.7826087 5.2173913] ; [ 2.2173913 14.7826087],0
a2,1,0.759209,0.093954,[1 5] ; [ 2 15],[0.7826087 5.2173913] ; [ 2.2173913 14.7826087],0
s6,1,0.857561,0.032213,[2 4] ; [ 5 12],[1.82608696 4.17391304] ; [ 5.17391304 11.82608696],0
d2,1,0.857561,0.032213,[2 4] ; [ 5 12],[1.82608696 4.17391304] ; [ 5.17391304 11.82608696],0
n5,1,0.930912,0.007516,[4 2] ; [11  6],[3.91304348 2.08695652] ; [11.08695652  5.91304348],0
b3,1,0.931175,0.007459,[1 2] ; [4 9],[0.9375 2.0625] ; [4.0625 8.9375],0
b2,1,0.931175,0.007459,[1 2] ; [4 9],[0.9375 2.0625] ; [4.0625 8.9375],0
s2,1,0.956561,0.002967,[1 5] ; [ 3 14],[1.04347826 4.95652174] ; [ 2.95652174 14.04347826],0
u2,1,1.0,0.0,[1 1] ; [5 5],[1. 1.] ; [5. 5.],0
