Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,243.038243,[ 71 207] ; [277  35],[163.97288136 114.02711864] ; [184.02711864 127.97288136],1
s7,1,0.0,125.649685,[ 77 185] ; [233  72],[143.24514991 118.75485009] ; [166.75485009 138.24514991],1
s6,1,0.0,94.720699,[138 137] ; [268  39],[191.83848797  83.16151203] ; [214.16151203  92.83848797],1
s8,1,0.0,80.012727,[ 77 202] ; [202 112],[131.26644182 147.73355818] ; [147.73355818 166.26644182],1
s5,1,0.0,54.810369,[ 55 218] ; [149 150],[ 97.36363636 175.63636364] ; [106.63636364 192.36363636],1
s4,1,6.5e-05,15.961723,[ 23 257] ; [ 61 248],[ 39.93208829 240.06791171] ; [ 44.06791171 264.93208829],1
d4,1,8.7e-05,15.395811,[215  65] ; [279  35],[232.86195286  47.13804714] ; [261.13804714  52.86195286],1
d1,1,0.000382,12.616125,[151 130] ; [214 101],[172.08892617 108.91107383] ; [192.91107383 122.08892617],1
a3,1,0.000538,11.977438,[191  89] ; [253  61],[209.29292929  70.70707071] ; [234.70707071  79.29292929],1
n5,1,0.000925,10.972475,[227  52] ; [284  29],[240.82601351  38.17398649] ; [270.17398649  42.82601351],1
u1,1,0.001552,10.016057,[ 39 242] ; [ 76 239],[ 54.21979866 226.78020134] ; [ 60.78020134 254.21979866],0
n6,1,0.00293,8.850754,[240  41] ; [290  22],[251.14671164  29.85328836] ; [278.85328836  33.14671164],0
p4,1,0.003746,8.403232,[173 107] ; [229  85],[189.49494949  90.50505051] ; [212.50505051 101.49494949],0
a2,1,0.004465,8.084322,[ 57 224] ; [ 96 219],[ 72.13590604 208.86409396] ; [ 80.86409396 234.13590604],0
p12,1,0.004895,7.917844,[ 15 261] ; [ 38 277],[ 24.75126904 251.24873096] ; [ 28.24873096 286.75126904],0
u4,1,0.006507,7.404133,[  1 280] ; [ 11 304],[  5.65771812 275.34228188] ; [  6.34228188 308.65771812],0
d2,1,0.007755,7.089086,[129 151] ; [179 135],[145.18518519 134.81481481] ; [162.81481481 151.18518519],0
p6,1,0.010698,6.514783,[103 173] ; [149 163],[118.28571429 157.71428571] ; [133.71428571 178.28571429],0
p10,1,0.010979,6.468653,[226  50] ; [281  34],[236.7715736  39.2284264] ; [270.2284264  44.7715736],0
v3,1,0.016753,5.722034,[102 172] ; [144 162],[116.2137931 157.7862069] ; [129.7862069 176.2137931],0
a6,1,0.019353,5.469367,[205  76] ; [201 113],[191.74117647  89.25882353] ; [214.25882353  99.74117647],0
a4,1,0.023157,5.156716,[121 158] ; [166 149],[134.8030303 144.1969697] ; [152.1969697 162.8030303],0
a1,1,0.02377,5.11134,[  7 274] ; [ 20 295],[ 12.72986577 268.27013423] ; [ 14.27013423 300.72986577],0
s1,1,0.032224,4.586526,[  4 273] ; [ 14 298],[  8.46519525 268.53480475] ; [  9.53480475 302.46519525],0
r2,1,0.042575,4.112194,[258  19] ; [300  10],[263.31516184  13.68483816] ; [294.68483816  15.31516184],0
p3,1,0.060245,3.530632,[144 137] ; [185 129],[155.37647059 125.62352941] ; [173.62352941 140.37647059],0
d3,1,0.084664,2.973013,[186  95] ; [229  86],[195.66275168  85.33724832] ; [219.33724832  95.66275168],0
a5,1,0.102151,2.67164,[210  71] ; [253  62],[218.29362416  62.70637584] ; [244.70637584  70.29362416],0
p5,1,0.112887,2.513326,[ 32 248] ; [ 50 264],[ 38.65319865 241.34680135] ; [ 43.34680135 270.65319865],0
