Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,70.139956,[108  21] ; [ 9 42],[83.85 45.15] ; [33.15 17.85],1
p2,1,3e-06,21.863038,[103  24] ; [24 28],[90.10614525 36.89385475] ; [36.89385475 15.10614525],1
r3,1,1.5e-05,18.746493,[118  11] ; [34 18],[108.33149171  20.66850829] ; [43.66850829  8.33149171],1
p11,1,3e-05,17.4003,[106  23] ; [27 25],[94.79005525 34.20994475] ; [38.20994475 13.79005525],1
r4,1,6.3e-05,15.997782,[101  28] ; [25 27],[89.80110497 39.19889503] ; [36.19889503 15.80110497],1
s6,1,0.000121,14.770253,[79 46] ; [16 35],[67.47159091 57.52840909] ; [27.52840909 23.47159091],1
v4,1,0.000134,14.587005,[115  13] ; [33 17],[106.42696629  21.57303371] ; [41.57303371  8.42696629],1
a3,1,0.000258,13.354743,[87 41] ; [20 32],[76.08888889 51.91111111] ; [30.91111111 21.08888889],1
n6,1,0.000471,12.228299,[103  24] ; [29 23],[93.65363128 33.34636872] ; [38.34636872 13.65363128],1
s8,1,0.000841,11.148082,[51 78] ; [ 7 44],[41.56666667 87.43333333] ; [16.43333333 34.56666667],1
p4,1,0.001378,10.235575,[68 60] ; [14 38],[58.31111111 69.68888889] ; [23.68888889 28.31111111],0
n5,1,0.001919,9.625892,[98 29] ; [28 24],[89.39664804 37.60335196] ; [36.60335196 15.39664804],0
p8,1,0.002334,9.266573,[61 67] ; [12 40],[51.91111111 76.08888889] ; [21.08888889 30.91111111],0
d4,1,0.005,7.879617,[94 35] ; [26 25],[86. 43.] ; [34. 17.],0
v1,1,0.005787,7.615594,[57 69] ; [12 40],[48.84269663 77.15730337] ; [20.15730337 31.84269663],0
p3,1,0.008148,7.000756,[57 72] ; [12 40],[49.17679558 79.82320442] ; [19.82320442 32.17679558],0
n4,1,0.020037,5.408654,[92 36] ; [28 24],[85.33333333 42.66666667] ; [34.66666667 17.33333333],0
b5,1,0.021266,5.304897,[74 55] ; [20 32],[66.99447514 62.00552486] ; [27.00552486 24.99447514],0
r2,1,0.022054,5.241521,[113  15] ; [38 13],[107.97765363  20.02234637] ; [43.02234637  7.97765363],0
a8,1,0.02272,5.189801,[ 17 106] ; [ 1 48],[ 12.87209302 110.12790698] ; [ 5.12790698 43.87209302],0
s7,1,0.023319,5.144558,[57 69] ; [13 36],[50.4 75.6] ; [19.6 29.4],0
r1,1,0.026338,4.933672,[85 44] ; [25 27],[78.39779006 50.60220994] ; [31.60220994 20.39779006],0
a5,1,0.028791,4.780074,[80 49] ; [23 29],[73.40883978 55.59116022] ; [29.59116022 22.40883978],0
n3,1,0.045844,3.987324,[27 12] ; [10 13],[23.27419355 15.72580645] ; [13.72580645  9.27419355],0
