Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,139.631589,[ 47 192] ; [296 145],[120.55441176 118.44558824] ; [222.44558824 218.55441176],1
s3,1,0.0,125.06766,[ 61 177] ; [308 129],[130.10666667 107.89333333] ; [238.89333333 198.10666667],1
s8,1,0.0,79.624045,[ 45 197] ; [237 204],[ 99.91800878 142.08199122] ; [182.08199122 258.91800878],1
s7,1,0.0,75.449667,[ 52 176] ; [249 178],[104.77557252 123.22442748] ; [196.22442748 230.77557252],1
s5,1,0.0,66.277598,[ 27 207] ; [182 249],[ 73.54285714 160.45714286] ; [135.45714286 295.54285714],1
p4,1,0.0,28.89214,[ 98 140] ; [277 165],[131.25 106.75] ; [243.75 198.25],1
r4,1,2e-06,22.398322,[192  50] ; [407  36],[211.61751825  30.38248175] ; [387.38248175  55.61751825],1
s4,1,8e-06,19.825216,[ 21 221] ; [ 97 340],[ 42.05596465 199.94403535] ; [ 75.94403535 361.05596465],1
p9,1,2.2e-05,17.971616,[173  65] ; [375  61],[193.5074184  44.4925816] ; [354.4925816  81.5074184],1
v4,1,2.6e-05,17.724381,[213  29] ; [425  16],[226.0556369  15.9443631] ; [411.9443631  29.0556369],1
r3,1,5.9e-05,16.144651,[217  25] ; [427  13],[228.51612903  13.48387097] ; [415.48387097  24.51612903],1
p10,1,9.4e-05,15.24598,[166  74] ; [361  78],[186.27393225  53.72606775] ; [340.72606775  98.27393225],1
v1,1,0.000119,14.813925,[ 97 140] ; [244 188],[120.80269058 116.19730942] ; [220.19730942 211.80269058],1
n6,1,0.000132,14.607256,[177  64] ; [375  64],[195.63529412  45.36470588] ; [356.36470588  82.63529412],1
p6,1,0.000143,14.46822,[ 57 180] ; [168 268],[ 79.23476969 157.76523031] ; [145.76523031 290.23476969],1
p2,1,0.000273,13.246138,[176  65] ; [373  68],[194.00146628  46.99853372] ; [354.99853372  86.00146628],1
p7,1,0.000374,12.655465,[121 118] ; [277 151],[142.61169415  96.38830585] ; [255.38830585 172.61169415],1
p12,1,0.000381,12.622368,[  3 237] ; [ 34 407],[ 13.03964758 226.96035242] ; [ 23.96035242 417.03964758],1
n5,1,0.000878,11.069625,[149  91] ; [327 113],[168.  72.] ; [308. 132.],1
p3,1,0.001616,9.941075,[ 89 151] ; [220 223],[108.57979502 131.42020498] ; [200.42020498 242.57979502],0
u1,1,0.003151,8.717713,[ 33 209] ; [102 341],[ 47.69343066 194.30656934] ; [ 87.30656934 355.69343066],0
r2,1,0.003211,8.683484,[212  24] ; [418  19],[220.92124814  15.07875186] ; [409.07875186  27.92124814],0
a2,1,0.009586,6.710338,[ 49 193] ; [130 313],[ 63.2379562 178.7620438] ; [115.7620438 327.2379562],0
a5,1,0.009882,6.656134,[168  74] ; [347  96],[181.94160584  60.05839416] ; [333.05839416 109.94160584],0
r1,1,0.012912,6.181109,[181  60] ; [367  75],[193.36456808  47.63543192] ; [354.63543192  87.36456808],0
n2,1,0.030365,4.688514,[39 25] ; [76 23],[45.15337423 18.84662577] ; [69.84662577 29.15337423],0
u3,1,0.035893,4.402175,[33 34] ; [73 39],[39.67597765 27.32402235] ; [66.32402235 45.67597765],0
p8,1,0.039746,4.228681,[101 139] ; [218 215],[113.75928678 126.24071322] ; [205.24071322 227.75928678],0
v2,1,0.043223,4.086653,[123 113] ; [256 169],[135.31618759 100.68381241] ; [243.68381241 181.31618759],0
d5,1,0.07237,3.228431,[203  39] ; [393  50],[210.55766423  31.44233577] ; [385.44233577  57.55766423],0
b5,1,0.075659,3.155779,[139 103] ; [285 158],[149.79270073  92.20729927] ; [274.20729927 168.79270073],0
d1,1,0.07571,3.154678,[155  87] ; [313 130],[165.33722628  76.66277372] ; [302.66277372 140.33722628],0
d3,1,0.109371,2.563283,[177  65] ; [348  95],[185.47445255  56.52554745] ; [339.52554745 103.47445255],0
u4,1,0.128794,2.306985,[  2 240] ; [ 11 432],[  4.59270073 237.40729927] ; [  8.40729927 434.59270073],0
u2,1,0.151238,2.059715,[35 31] ; [71 40],[39.52542373 26.47457627] ; [66.47457627 44.52542373],0
n4,1,0.162928,1.946842,[171  71] ; [334 108],[178.66959064  63.33040936] ; [326.33040936 115.66959064],0
v3,1,0.165533,1.922943,[ 77 155] ; [165 262],[ 85.19575114 146.80424886] ; [156.80424886 270.19575114],0
p11,1,0.192424,1.698962,[176  66] ; [342 101],[183.00145985  58.99854015] ; [334.99854015 108.00145985],0
a4,1,0.197944,1.657482,[107 134] ; [219 223],[115.03074671 125.96925329] ; [210.96925329 231.03074671],0
a7,1,0.224989,1.47226,[172  70] ; [333 109],[178.66959064  63.33040936] ; [326.33040936 115.66959064],0
n1,1,0.231986,1.42864,[19 44] ; [39 60],[22.55555556 40.44444444] ; [35.44444444 63.55555556],0
n3,1,0.234049,1.416084,[40 24] ; [70 28],[43.45679012 20.54320988] ; [66.54320988 31.45679012],0
d2,1,0.242665,1.365045,[118 122] ; [238 204],[125.27859238 114.72140762] ; [230.72140762 211.27859238],0
a8,1,0.43225,0.616769,[ 26 196] ; [ 56 346],[ 29.17307692 192.82692308] ; [ 52.82692308 349.17307692],0
b2,1,0.506814,0.44064,[57 85] ; [ 96 165],[53.91066998 88.08933002] ; [ 99.08933002 161.91066998],0
b3,1,0.506814,0.44064,[57 85] ; [ 96 165],[53.91066998 88.08933002] ; [ 99.08933002 161.91066998],0
b1,1,0.532451,0.389712,[ 96 146] ; [165 278],[ 92.20729927 149.79270073] ; [168.79270073 274.20729927],0
s1,1,0.669642,0.182021,[  8 232] ; [ 12 424],[  7.10059172 232.89940828] ; [ 12.89940828 423.10059172],0
b4,1,0.676777,0.173777,[143  99] ; [269 174],[145.55328467  96.44671533] ; [266.44671533 176.55328467],0
a3,1,0.714299,0.13402,[175  65] ; [328 114],[177.00879765  62.99120235] ; [325.99120235 116.00879765],0
a1,1,0.714345,0.133976,[ 10 232] ; [ 21 422],[ 10.95182482 231.04817518] ; [ 20.04817518 422.95182482],0
a6,1,0.958763,0.002674,[168  74] ; [306 136],[167.70175439  74.29824561] ; [306.29824561 135.70175439],0
p1,1,0.968076,0.001602,[ 13 228] ; [ 24 415],[ 13.11323529 227.88676471] ; [ 23.88676471 415.11323529],0
