Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,40.824753,[ 41 103] ; [57 21],[63.56756757 80.43243243] ; [34.43243243 43.56756757],1
p7,1,9e-06,19.797013,[61 78] ; [58 19],[76.5787037 62.4212963] ; [42.4212963 34.5787037],1
p1,1,1.9e-05,18.314906,[  1 143] ; [11 65],[  7.85454545 136.14545455] ; [ 4.14545455 71.85454545],1
p8,1,0.000166,14.181416,[49 95] ; [47 31],[62.27027027 81.72972973] ; [33.72972973 44.27027027],1
s8,1,0.000862,11.102217,[ 35 109] ; [36 42],[46.05405405 97.94594595] ; [24.94594595 53.05405405],1
p6,1,0.000955,10.91199,[ 25 120] ; [28 47],[ 34.93181818 110.06818182] ; [18.06818182 56.93181818],1
s6,1,0.001273,10.381606,[74 68] ; [58 20],[85.2 56.8] ; [46.8 31.2],0
a5,1,0.0027,8.9996,[72 73] ; [55 23],[82.57847534 62.42152466] ; [44.42152466 33.57847534],0
s7,1,0.008063,7.019365,[ 35 106] ; [31 42],[43.48598131 97.51401869] ; [22.51401869 50.48598131],0
s5,1,0.009449,6.735872,[ 35 105] ; [32 44],[43.42592593 96.57407407] ; [23.57407407 52.42592593],0
p2,1,0.012093,6.297204,[97 47] ; [64 13],[104.90497738  39.09502262] ; [56.09502262 20.90497738],0
p5,1,0.018755,5.524207,[  3 140] ; [ 7 71],[  6.47058824 136.52941176] ; [ 3.52941176 74.47058824],0
p12,1,0.040964,4.177511,[  2 142] ; [ 5 73],[  4.54054054 139.45945946] ; [ 2.45945946 75.54054054],0
v1,1,0.064295,3.422968,[51 92] ; [36 38],[57.33179724 85.66820276] ; [29.66820276 44.33179724],0
u3,1,0.091921,2.840399,[33 31] ; [21  9],[36.76595745 27.23404255] ; [17.23404255 12.76595745],0
a1,1,0.09643,2.76361,[  3 142] ; [ 5 73],[  5.20179372 139.79820628] ; [ 2.79820628 75.20179372],0
b1,1,0.108536,2.575403,[ 44 101] ; [32 46],[49.41704036 95.58295964] ; [26.58295964 51.41704036],0
r4,1,0.161237,1.962587,[120  25] ; [70  8],[123.5426009  21.4573991] ; [66.4573991 11.5426009],0
s3,1,0.221922,1.491898,[68 76] ; [43 34],[72.32579186 71.67420814] ; [38.67420814 38.32579186],0
d1,1,0.229284,1.445296,[64 81] ; [41 37],[68.2735426 76.7264574] ; [36.7264574 41.2735426],0
u2,1,0.232937,1.422838,[34 31] ; [19 10],[36.64893617 28.35106383] ; [16.35106383 12.64893617],0
d5,1,0.235744,1.405862,[100  44] ; [60 18],[103.78378378  40.21621622] ; [56.21621622 21.78378378],0
b4,1,0.273895,1.197134,[82 63] ; [50 28],[85.82959641 59.17040359] ; [46.17040359 31.82959641],0
r2,1,0.319573,0.990694,[129  15] ; [73  5],[131.02702703  12.97297297] ; [70.97297297  7.02702703],0
s2,1,0.321223,0.983962,[62 82] ; [39 39],[65.51351351 78.48648649] ; [35.48648649 42.51351351],0
a3,1,0.337084,0.921491,[79 65] ; [48 30],[82.37837838 61.62162162] ; [44.62162162 33.37837838],0
b5,1,0.344584,0.893304,[93 52] ; [45 33],[89.7309417 55.2690583] ; [48.2690583 29.7309417],0
n2,1,0.349357,0.875793,[42 20] ; [15  4],[43.62962963 18.37037037] ; [13.37037037  5.62962963],0
p9,1,0.383975,0.757936,[105  37] ; [61 16],[107.6347032  34.3652968] ; [58.3652968 18.6347032],0
a2,1,0.438319,0.60068,[ 17 128] ; [12 66],[ 18.85650224 126.14349776] ; [10.14349776 67.85650224],0
p11,1,0.448353,0.574811,[95 50] ; [55 23],[97.53363229 47.46636771] ; [52.46636771 25.53363229],0
v2,1,0.463706,0.536935,[65 72] ; [38 34],[67.51674641 69.48325359] ; [35.48325359 36.51674641],0
p10,1,0.559353,0.340825,[96 46] ; [55 22],[97.9086758 44.0913242] ; [53.0913242 23.9086758],0
