Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,3e-06,21.863038,[103  24] ; [24 28],[90.10614525 36.89385475] ; [36.89385475 15.10614525],1
p7,1,0.000101,15.12654,[80 47] ; [17 37],[68.06077348 58.93922652] ; [28.93922652 25.06077348],1
p10,1,0.000243,13.466749,[92 34] ; [24 30],[81.2 44.8] ; [34.8 19.2],1
p8,1,0.000707,11.470598,[61 66] ; [12 44],[50.66120219 76.33879781] ; [22.33879781 33.66120219],1
v4,1,0.000926,10.970046,[111  13] ; [39 17],[103.33333333  20.66666667] ; [46.66666667  9.33333333],1
r1,1,0.00455,8.05012,[85 42] ; [25 31],[76.33879781 50.66120219] ; [33.66120219 22.33879781],0
p4,1,0.007838,7.070021,[64 63] ; [16 39],[55.82417582 71.17582418] ; [24.17582418 30.82417582],0
p3,1,0.009538,6.719192,[55 72] ; [13 43],[47.19125683 79.80874317] ; [20.80874317 35.19125683],0
p11,1,0.01171,6.354255,[98 29] ; [33 23],[90.91256831 36.08743169] ; [40.08743169 15.91256831],0
n4,1,0.018973,5.504032,[90 36] ; [30 26],[83.07692308 42.92307692] ; [36.92307692 19.07692308],0
s7,1,0.020242,5.390908,[55 67] ; [14 39],[48.10285714 73.89714286] ; [20.89714286 32.10285714],0
n6,1,0.025094,5.017391,[98 27] ; [35 21],[91.85082873 33.14917127] ; [41.14917127 14.85082873],0
r3,1,0.027866,4.836356,[110  17] ; [41 15],[104.79234973  22.20765027] ; [46.20765027  9.79234973],0
s6,1,0.028926,4.772033,[72 51] ; [22 32],[65.3220339 57.6779661] ; [28.6779661 25.3220339],0
a5,1,0.035016,4.444399,[78 49] ; [25 31],[71.48087432 55.51912568] ; [31.51912568 24.48087432],0
p6,1,0.041356,4.161384,[42 83] ; [10 44],[36.31284916 88.68715084] ; [15.68715084 38.31284916],0
s1,1,0.04338,4.080517,[  3 123] ; [ 5 50],[  5.56906077 120.43093923] ; [ 2.43093923 52.56906077],0
d3,1,0.065035,3.404096,[57 70] ; [17 39],[51.35519126 75.64480874] ; [22.64480874 33.35519126],0
p5,1,0.066425,3.36922,[ 12 115] ; [ 1 54],[  9.07142857 117.92857143] ; [ 3.92857143 51.07142857],0
d5,1,0.082586,3.013267,[83 44] ; [29 27],[77.72677596 49.27322404] ; [34.27322404 21.72677596],0
s3,1,0.083872,2.988217,[68 58] ; [22 33],[62.6519337 63.3480663] ; [27.3480663 27.6519337],0
n5,1,0.104864,2.629965,[93 33] ; [34 21],[88.40883978 37.59116022] ; [38.59116022 16.40883978],0
s5,1,0.105122,2.62607,[46 76] ; [13 39],[41.36781609 80.63218391] ; [17.63218391 34.36781609],0
a3,1,0.108196,2.580381,[79 47] ; [28 28],[74.07692308 51.92307692] ; [32.92307692 23.07692308],0
r4,1,0.114427,2.491989,[92 35] ; [34 22],[87.44262295 39.55737705] ; [38.55737705 17.44262295],0
b1,1,0.119939,2.418117,[59 68] ; [33 23],[63.84699454 63.15300546] ; [28.15300546 27.84699454],0
u2,1,0.162797,1.948052,[24 24] ; [ 9 18],[21.12 26.88] ; [11.88 15.12],0
u4,1,0.171695,1.868082,[  1 126] ; [ 2 54],[  2.08196721 124.91803279] ; [ 0.91803279 55.08196721],0
d4,1,0.183703,1.767406,[87 39] ; [33 23],[83.07692308 42.92307692] ; [36.92307692 19.07692308],0
b4,1,0.207567,1.588313,[74 53] ; [27 29],[70.09289617 56.90710383] ; [30.90710383 25.09289617],0
a1,1,0.223398,1.482409,[  4 123] ; [ 4 52],[  5.55191257 121.44808743] ; [ 2.44808743 53.55191257],0
d1,1,0.23353,1.41923,[55 72] ; [19 37],[51.35519126 75.64480874] ; [22.64480874 33.35519126],0
u1,1,0.25592,1.290693,[  7 120] ; [ 1 55],[  5.55191257 121.44808743] ; [ 2.44808743 53.55191257],0
n1,1,0.263853,1.248428,[14 27] ; [12 13],[16.15151515 24.84848485] ; [ 9.84848485 15.15151515],0
a2,1,0.281563,1.15953,[ 13 114] ; [ 3 53],[ 11.10382514 115.89617486] ; [ 4.89617486 51.10382514],0
a8,1,0.339364,0.912833,[ 14 104] ; [ 4 52],[ 12.20689655 105.79310345] ; [ 5.79310345 50.20689655],0
b5,1,0.374862,0.787485,[68 59] ; [26 30],[65.23497268 61.76502732] ; [28.76502732 27.23497268],0
s8,1,0.38127,0.766604,[43 84] ; [15 40],[40.47252747 86.52747253] ; [17.52747253 37.47252747],0
r2,1,0.4129,0.670434,[107  19] ; [44 11],[105.1160221  20.8839779] ; [45.8839779  9.1160221],0
v1,1,0.414029,0.667201,[50 74] ; [19 37],[47.53333333 76.46666667] ; [21.46666667 34.53333333],0
a6,1,0.424292,0.638396,[51 76] ; [19 37],[48.57923497 78.42076503] ; [21.42076503 34.57923497],0
p1,1,0.530758,0.392939,[ 10 117] ; [ 6 50],[ 11.10382514 115.89617486] ; [ 4.89617486 51.10382514],0
b3,1,0.680459,0.169609,[30 52] ; [15 22],[31.00840336 50.99159664] ; [13.99159664 23.00840336],0
b2,1,0.680459,0.169609,[30 52] ; [15 22],[31.00840336 50.99159664] ; [13.99159664 23.00840336],0
s2,1,0.683701,0.16599,[49 77] ; [20 36],[47.76923077 78.23076923] ; [21.23076923 34.76923077],0
u3,1,0.686203,0.163227,[20 28] ; [13 15],[20.84210526 27.15789474] ; [12.15789474 15.84210526],0
n3,1,0.750198,0.101365,[24 16] ; [14 11],[23.38461538 16.61538462] ; [14.61538462 10.38461538],0
d2,1,0.785185,0.074293,[56 71] ; [25 29],[56.83425414 70.16574586] ; [24.16574586 29.83425414],0
n2,1,0.804906,0.061011,[28 13] ; [17  9],[27.53731343 13.46268657] ; [17.46268657  8.53731343],0
s4,1,0.806009,0.060309,[ 25 101] ; [12 44],[ 25.61538462 100.38461538] ; [11.38461538 44.61538462],0
a4,1,0.896543,0.016908,[54 72] ; [23 32],[53.60220994 72.39779006] ; [23.39779006 31.60220994],0
p12,1,0.978175,0.000748,[  7 119] ; [ 3 52],[  6.96132597 119.03867403] ; [ 3.03867403 51.96132597],0
v2,1,0.992126,9.7e-05,[40 85] ; [17 36],[40.02808989 84.97191011] ; [16.97191011 36.02808989],0
