Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.000897,11.029307,[12  2] ; [10 21],[6.84444444 7.15555556] ; [15.15555556 15.84444444],1
s3,1,0.001891,9.652283,[8 6] ; [ 4 27],[ 3.73333333 10.26666667] ; [ 8.26666667 22.73333333],0
p4,1,0.057712,3.601956,[11  3] ; [15 16],[8.08888889 5.91111111] ; [17.91111111 13.08888889],0
d4,1,0.068526,3.317972,[12  2] ; [18 13],[9.33333333 4.66666667] ; [20.66666667 10.33333333],0
d3,1,0.102023,2.673634,[10  4] ; [14 17],[7.46666667 6.53333333] ; [16.53333333 14.46666667],0
v1,1,0.16474,1.930167,[6 8] ; [ 7 24],[4.04444444 9.95555556] ; [ 8.95555556 22.04444444],0
p7,1,0.173249,1.854605,[8 6] ; [11 20],[5.91111111 8.08888889] ; [13.08888889 17.91111111],0
v3,1,0.237134,1.397552,[5 9] ; [ 6 25],[ 3.42222222 10.57777778] ; [ 7.57777778 23.42222222],0
d1,1,0.252709,1.308267,[6 8] ; [ 8 23],[4.35555556 9.64444444] ; [ 9.64444444 21.35555556],0
n4,1,0.25493,1.296083,[11  3] ; [19 12],[9.33333333 4.66666667] ; [20.66666667 10.33333333],0
v2,1,0.25577,1.291509,[7 7] ; [10 21],[5.28888889 8.71111111] ; [11.71111111 19.28888889],0
p3,1,0.25577,1.291509,[7 7] ; [10 21],[5.28888889 8.71111111] ; [11.71111111 19.28888889],0
b4,1,0.25577,1.291509,[7 7] ; [21 10],[8.71111111 5.28888889] ; [19.28888889 11.71111111],0
b5,1,0.292955,1.105991,[10  4] ; [17 14],[8.4 5.6] ; [18.6 12.4],0
a7,1,0.32233,0.979468,[5 9] ; [16 15],[6.53333333 7.46666667] ; [14.46666667 16.53333333],0
b1,1,0.32233,0.979468,[5 9] ; [16 15],[6.53333333 7.46666667] ; [14.46666667 16.53333333],0
