Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.0,49.829237,[ 17 347] ; [23 53],[ 33.09090909 330.90909091] ; [ 6.90909091 69.09090909],1
p1,1,0.0,46.002581,[ 19 347] ; [23 53],[ 34.77828054 331.22171946] ; [ 7.22171946 68.77828054],1
s5,1,1e-06,24.952131,[128 235] ; [46 22],[146.54756381 216.45243619] ; [27.45243619 40.54756381],1
p4,1,1e-06,24.933797,[248 118] ; [72  3],[265.57823129 100.42176871] ; [54.42176871 20.57823129],1
p6,1,3e-06,21.762686,[170 196] ; [57 18],[188.39455782 177.60544218] ; [38.60544218 36.39455782],1
a1,1,1.1e-05,19.259601,[ 12 355] ; [12 64],[ 19.88261851 347.11738149] ; [ 4.11738149 71.88261851],1
p3,1,5.7e-05,16.196626,[212 154] ; [62 13],[227.40136054 138.59863946] ; [46.59863946 28.40136054],1
p8,1,0.000232,13.553934,[242 121] ; [66  9],[255.26027397 107.73972603] ; [52.73972603 22.26027397],1
v3,1,0.00362,8.465088,[154 204] ; [45 28],[165.29466357 192.70533643] ; [33.70533643 39.29466357],0
u4,1,0.00488,7.923497,[  5 362] ; [ 5 70],[  8.30316742 358.69683258] ; [ 1.69683258 73.30316742],0
s7,1,0.005972,7.558642,[187 162] ; [50 20],[197.40572792 151.59427208] ; [39.59427208 30.40572792],0
s8,1,0.024825,5.036036,[178 188] ; [46 27],[186.75170843 179.24829157] ; [37.24829157 35.75170843],0
n4,1,0.037718,4.317697,[322  44] ; [73  3],[327.08144796  38.91855204] ; [67.91855204  8.08144796],0
b2,1,0.043095,4.091653,[ 84 143] ; [29 27],[ 90.63957597 136.36042403] ; [22.36042403 33.63957597],0
b3,1,0.043095,4.091653,[ 84 143] ; [29 27],[ 90.63957597 136.36042403] ; [22.36042403 33.63957597],0
b5,1,0.04822,3.9023,[219 148] ; [36 40],[211.25282167 155.74717833] ; [43.74717833 32.25282167],0
s6,1,0.04852,3.891889,[256 106] ; [56 12],[262.66046512  99.33953488] ; [49.33953488 18.66046512],0
s1,1,0.056366,3.641218,[  6 355] ; [ 4 72],[  8.26086957 352.73913043] ; [ 1.73913043 74.26086957],0
v1,1,0.056504,3.637124,[220 142] ; [53 20],[227.1862069 134.8137931] ; [45.8137931 27.1862069],0
p9,1,0.110115,2.552574,[322  42] ; [71  4],[325.85876993  38.14123007] ; [67.14123007  7.85876993],0
n3,1,0.147759,2.095238,[48 15] ; [8 6],[45.81818182 17.18181818] ; [10.18181818  3.81818182],0
n6,1,0.16538,1.924332,[327  39] ; [70  4],[330.23181818  35.76818182] ; [66.76818182  7.23181818],0
p11,1,0.199957,1.642691,[307  60] ; [68  8],[310.66591422  56.33408578] ; [64.33408578 11.66591422],0
a6,1,0.240179,1.379544,[254 111] ; [47 28],[249.69318182 115.30681818] ; [51.30681818 23.69318182],0
d2,1,0.260709,1.26499,[174 192] ; [41 34],[178.43537415 187.56462585] ; [36.56462585 38.43537415],0
s2,1,0.280837,1.163033,[197 168] ; [45 29],[201.20728929 163.79271071] ; [40.79271071 33.20728929],0
u3,1,0.31204,1.022022,[52 49] ; [11  6],[53.92372881 47.07627119] ; [9.07627119 7.92372881],0
d5,1,0.31796,0.997319,[309  56] ; [60 15],[306.10227273  58.89772727] ; [62.89772727 12.10227273],0
r3,1,0.37274,0.794509,[354  12] ; [70  4],[352.69090909  13.30909091] ; [71.30909091  2.69090909],0
v4,1,0.375395,0.785727,[353  12] ; [70  4],[351.69703872  13.30296128] ; [71.30296128  2.69703872],0
a3,1,0.391707,0.733636,[266  99] ; [59 17],[268.99092971  96.00907029] ; [56.00907029 19.99092971],0
a2,1,0.432737,0.615467,[ 98 269] ; [17 59],[ 95.27088036 271.72911964] ; [19.72911964 56.27088036],0
a7,1,0.463973,0.536292,[261 105] ; [51 25],[258.35294118 107.64705882] ; [53.64705882 22.35294118],0
n1,1,0.465274,0.533177,[24 37] ; [7 7],[25.21333333 35.78666667] ; [5.78666667 8.21333333],0
p10,1,0.47147,0.51853,[319  44] ; [69  7],[320.82915718  42.17084282] ; [67.17084282  8.82915718],0
r2,1,0.477485,0.504601,[345  17] ; [70  5],[343.77574371  18.22425629] ; [71.22425629  3.77574371],0
d3,1,0.498461,0.458211,[253 112] ; [49 26],[250.52272727 114.47727273] ; [51.47727273 23.52272727],0
s3,1,0.504071,0.446354,[216 148] ; [47 27],[218.56621005 145.43378995] ; [44.43378995 29.56621005],0
b1,1,0.533724,0.387297,[150 217] ; [34 42],[152.43340858 214.56659142] ; [31.56659142 44.43340858],0
s4,1,0.558815,0.341759,[ 64 298] ; [11 63],[ 62.2706422 299.7293578] ; [12.7293578 61.2706422],0
r4,1,0.580589,0.305283,[340  27] ; [69  7],[338.83295711  28.16704289] ; [70.16704289  5.83295711],0
v2,1,0.595168,0.282345,[218 139] ; [47 26],[220.01162791 136.98837209] ; [44.98837209 28.01162791],0
d1,1,0.602078,0.271874,[220 147] ; [48 28],[222.02257336 144.97742664] ; [45.97742664 30.02257336],0
d4,1,0.621286,0.244064,[297  67] ; [63 12],[298.49658314  65.50341686] ; [61.50341686 13.49658314],0
p2,1,0.621675,0.24352,[330  36] ; [69  6],[331.14285714  34.85714286] ; [67.85714286  7.14285714],0
b4,1,0.644146,0.21336,[197 170] ; [43 33],[198.8261851 168.1738149] ; [41.1738149 34.8261851],0
n2,1,0.72768,0.121252,[52 11] ; [11  3],[51.54545455 11.45454545] ; [11.45454545  2.54545455],0
a8,1,0.794302,0.067979,[ 62 269] ; [12 57],[ 61.235 269.765] ; [12.765 56.235],0
a4,1,0.79719,0.066041,[167 198] ; [36 40],[168.01587302 196.98412698] ; [34.98412698 41.01587302],0
u2,1,0.801978,0.062895,[55 44] ; [10  7],[55.47413793 43.52586207] ; [9.52586207 7.47413793],0
r1,1,0.857164,0.032395,[304  60] ; [62 13],[303.4715262  60.5284738] ; [62.5284738 12.4715262],0
a5,1,0.889864,0.019176,[278  89] ; [57 19],[277.5282167  89.4717833] ; [57.4717833 18.5282167],0
u1,1,0.932666,0.007139,[ 74 293] ; [15 61],[ 73.73137698 293.26862302] ; [15.26862302 60.73137698],0
